blocknumber,volume ZRX for 5% slippage
13376050,129946.22809794414
13376200,129946.22809794414
13376350,131059.96917757028
13376500,126774.59243403314
13376650,126774.59243403314
13376800,126774.59243403314
13376950,125677.99348204206
13377100,125677.99348204206
13377250,125677.99348204206
13377400,125677.99348204206
13377550,122879.15973399776
13377700,122879.15973399776
13377850,122879.15973399776
13378000,122879.15973399776
13378150,122879.15973399776
13378300,117291.83232006685
13378450,120502.08903630983
13378600,120278.79269348126
13378750,120278.79269348126
13378900,120278.79269348126
13379050,120278.79269348126
13379200,120278.79269348126
13379350,120278.79269348126
13379500,120278.79269348126
13379650,120278.79269348126
13379800,120278.79269348126
13379950,120278.79269348126
13380100,120278.79269348126
13380250,120278.79269348126
13380400,120291.97799979971
13380550,123150.85115469569
13380700,123150.85115469569
13380850,122932.41180877389
13381000,122932.41180877389
13381150,124628.95359368139
13381300,124628.95359368139
13381450,124628.95359368139
13381600,124858.65622253838
13381750,123155.92908668418
13381900,123155.92908668418
13382050,123155.92908668418
13382200,123155.92908668418
13382350,123095.8263809026
13382500,123255.50317080459
13382650,123255.50317080459
13382800,123255.50317080459
13382950,123255.50317080459
13383100,123255.50317080459
13383250,122707.3129613086
13383400,122707.3129613086
13383550,122707.3129613086
13383700,122707.3129613086
13383850,122707.3129613086
13384000,122779.2442796634
13384150,119997.49169224326
13384300,117072.87187369764
13384450,117072.87187369764
13384600,117072.87187369764
13384750,120527.54995819542
13384900,120579.47489916743
13385050,120579.47489916743
13385200,120579.47489916743
13385350,120579.47489916743
13385500,121091.48706916161
13385650,121091.48706916161
13385800,121091.48706916161
13385950,121091.48706916161
13386100,121720.04742854956
13386250,121720.04742854956
13386400,121699.81456144236
13386550,121699.81456144236
13386700,121699.81456144236
13386850,121699.81456144236
13387000,121699.81456144236
13387150,121699.81456144236
13387300,121699.81456144236
13387450,120486.58304044601
13387600,126086.24408106739
13387750,126086.24408106739
13387900,125966.04336890439
13388050,125966.04336890439
13388200,125966.04336890439
13388350,124315.19104883053
13388500,124315.19104883053
13388650,124357.62074403233
13388800,124357.62074403233
13388950,124357.62074403233
13389100,124357.62074403233
13389250,124357.62074403233
13389400,124357.62074403233
13389550,124357.62074403233
13389700,124357.62074403233
13389850,124357.62074403233
13390000,126056.79592378173
13390150,126056.79592378173
13390300,126056.79592378173
13390450,126056.79592378173
13390600,123665.00806956066
13390750,123665.00806956066
13390900,123665.00806956066
13391050,123638.20130555579
13391200,123638.20130555579
13391350,123638.20130555579
13391500,123638.20130555579
13391650,123638.20130555579
13391800,123638.20130555579
13391950,123638.20130555579
13392100,123638.20130555579
13392250,123638.20130555579
13392400,123638.20130555579
13392550,123638.20130555579
13392700,123638.20130555579
13392850,123638.20130555579
13393000,123638.20130555579
13393150,123480.46122936212
13393300,123480.46122936212
13393450,123480.46122936212
13393600,123480.46122936212
13393750,123480.46122936212
13393900,116989.97512771873
13394050,116989.97512771873
13394200,120012.06726439841
13394350,119991.6206759391
13394500,119991.6206759391
13394650,126057.26964618801
13394800,126057.26964618801
13394950,126057.26964618801
13395100,126057.26964618801
13395250,126057.26964618801
13395400,126057.26964618801
13395550,118045.09422062663
13395700,118045.09422062663
13395850,118045.09422062663
13396000,118045.09422062663
13396150,118118.1923368561
13396300,114745.63548372305
13396450,114745.63548372305
13396600,114745.63548372305
13396750,114745.63548372305
13396900,114745.63548372305
13397050,119108.00140468427
13397200,119108.00140468427
13397350,119108.00140468427
13397500,119108.00140468427
13397650,119108.00140468427
13397800,119108.00140468427
13397950,126003.71731540991
13398100,126003.71731540991
13398250,126042.47385093622
13398400,126042.47385093622
13398550,126042.47385093622
13398700,128298.70336919787
13398850,128298.70336919787
13399000,128298.70336919787
13399150,127279.92080332054
13399300,122164.38770642923
13399450,122164.38770642923
13399600,122164.38770642923
13399750,122170.01447347959
13399900,122175.96565830201
13400050,122175.96565830201
13400200,122175.96565830201
13400350,122175.96565830201
13400500,119920.6758742609
13400650,119920.6758742609
13400800,119920.6758742609
13400950,120134.14868123858
13401100,119503.28041201815
13401250,119503.28041201815
13401400,117004.78543753322
13401550,117004.78543753322
13401700,117077.3279459326
13401850,117077.3279459326
13402000,117077.3279459326
13402150,117144.50787863336
13402300,117144.50787863336
13402450,117144.50787863336
13402600,117144.50787863336
13402750,117144.50787863336
13402900,117144.50787863336
13403050,117318.46005858845
13403200,117318.46005858845
13403350,117326.46330876529
13403500,117326.46330876529
13403650,117326.46330876529
13403800,117326.46330876529
13403950,117326.46330876529
13404100,117326.46330876529
13404250,117326.46330876529
13404400,117326.46330876529
13404550,121813.79345152929
13404700,121813.79345152929
13404850,121813.79345152929
13405000,121813.79345152929
13405150,121813.79345152929
13405300,121813.79345152929
13405450,121813.79345152929
13405600,121813.79345152929
13405750,121813.79345152929
13405900,121813.79345152929
13406050,124865.24063451358
13406200,124865.24063451358
13406350,124865.24063451358
13406500,124865.24063451358
13406650,124865.24063451358
13406800,124865.24063451358
13406950,124865.24063451358
13407100,124865.24063451358
13407250,124865.24063451358
13407400,124865.24063451358
13407550,124865.24063451358
13407700,125061.6989086823
13407850,125126.06732973494
13408000,125126.06732973494
13408150,125126.06732973494
13408300,125126.06732973494
13408450,126954.42433193984
13408600,126954.42433193984
13408750,126954.42433193984
13408900,126954.42433193984
13409050,126954.42433193984
13409200,126954.42433193984
13409350,126954.42433193984
13409500,126954.42433193984
13409650,123848.9851181079
13409800,123848.9851181079
13409950,123848.9851181079
13410100,126402.0484005073
13410250,126402.0484005073
13410400,126402.0484005073
13410550,126402.0484005073
13410700,125459.45731825926
13410850,125459.45731825926
13411000,125459.45731825926
13411150,125459.45731825926
13411300,123672.36931816307
13411450,123672.36931816307
13411600,123672.36931816307
13411750,123672.36931816307
13411900,123672.36931816307
13412050,123117.89245210274
13412200,123117.89245210274
13412350,123117.89245210274
13412500,123117.89245210274
13412650,123117.89245210274
13412800,123117.89245210274
13412950,123117.89245210274
13413100,123117.89245210274
13413250,123117.89245210274
13413400,123117.89245210274
13413550,123117.89245210274
13413700,123117.89245210274
13413850,123117.89245210274
13414000,123117.89245210274
13414150,123380.64935019001
13414300,123380.64935019001
13414450,123380.64935019001
13414600,123380.64935019001
13414750,123508.0124206618
13414900,123508.0124206618
13415050,121872.40039551648
13415200,121872.40039551648
13415350,121872.40039551648
13415500,121872.40039551648
13415650,119913.15260346829
13415800,119913.15260346829
13415950,119913.15260346829
13416100,119913.15260346829
13416250,130907.93891295766
13416400,130907.93891295766
13416550,130907.93891295766
13416700,130907.93891295766
13416850,130907.93891295766
13417000,126547.14382136651
13417150,113236.20675188073
13417300,113236.20675188073
13417450,113236.20675188073
13417600,113236.20675188073
13417750,128086.20679139925
13417900,128086.20679139925
13418050,128086.20679139925
13418200,128086.20679139925
13418350,129604.39507823193
13418500,129604.39507823193
13418650,129604.39507823193
13418800,126857.41548091285
13418950,126857.41548091285
13419100,126857.41548091285
13419250,126857.41548091285
13419400,126857.41548091285
13419550,126857.41548091285
13419700,124158.39688174776
13419850,124158.39688174776
13420000,124158.39688174776
13420150,124158.39688174776
13420300,119283.95015787825
13420450,118923.16654012506
13420600,119273.78846200623
13420750,119273.78846200623
13420900,119273.78846200623
13421050,118217.64971793382
13421200,118217.64971793382
13421350,118217.64971793382
13421500,117880.18174336111
13421650,117795.82153614573
13421800,117795.82153614573
13421950,117795.82153614573
13422100,117795.82153614573
13422250,119292.89074447082
13422400,119292.89074447082
13422550,119292.89074447082
13422700,124037.86787930317
13422850,124037.86787930317
13423000,124037.86787930317
13423150,116624.82606015622
13423300,116624.82606015622
13423450,116624.82606015622
13423600,116624.82606015622
13423750,116624.82606015622
13423900,116624.82606015622
13424050,116624.82606015622
13424200,117719.56816763952
13424350,119925.12414185386
13424500,119925.12414185386
13424650,119925.12414185386
13424800,119925.12414185386
13424950,119925.12414185386
13425100,119925.12414185386
13425250,115174.12053523034
13425400,111851.79978345006
13425550,111851.79978345006
13425700,111851.79978345006
13425850,111851.79978345006
13426000,112229.76844774018
13426150,112229.76844774018
13426300,112229.76844774018
13426450,92667.38677057551
13426600,92667.38677057551
13426750,92503.00977851942
13426900,92728.96757539871
13427050,93447.50038506709
13427200,93441.38531439997
13427350,93441.38531439997
13427500,93441.38531439997
13427650,93441.38531439997
13427800,93441.38531439997
13427950,93441.38531439997
13428100,93441.38531439997
13428250,93441.38531439997
13428400,93443.84333755788
13428550,93549.1064954526
13428700,93549.1064954526
13428850,93560.45608829815
13429000,93560.45608829815
13429150,93631.09826713373
13429300,93460.37313691532
13429450,93460.37313691532
13429600,93460.37313691532
13429750,93460.37313691532
13429900,93460.37313691532
13430050,93210.43950572929
13430200,93210.43950572929
13430350,93210.43950572929
13430500,93214.65003204507
13430650,93214.65003204507
13430800,93214.65003204507
13430950,93214.65003204507
13431100,93234.39063204614
13431250,93207.58104537036
13431400,93207.58104537036
13431550,93255.84188896793
13431700,93255.84188896793
13431850,93255.84188896793
13432000,93255.84188896793
13432150,93255.84188896793
13432300,93255.84188896793
13432450,92993.3884398654
13432600,92993.3884398654
13432750,91593.2779692662
13432900,91593.2779692662
13433050,91597.30733204828
13433200,92088.72399522598
13433350,92088.72399522598
13433500,91887.86543694536
13433650,91887.86543694536
13433800,91887.86543694536
13433950,91887.86543694536
13434100,92618.32236928807
13434250,92665.69079034077
13434400,92665.69079034077
13434550,92665.69079034077
13434700,92665.69079034077
13434850,92665.69079034077
13435000,92665.69079034077
13435150,92665.69079034077
13435300,92717.86184297234
13435450,92717.86184297234
13435600,92717.86184297234
13435750,92296.34297123054
13435900,92296.34297123054
13436050,92296.34297123054
13436200,92296.34297123054
13436350,92401.81921244078
13436500,92401.81921244078
13436650,92372.72732471555
13436800,92372.72732471555
13436950,92901.46344656643
13437100,92901.46344656643
13437250,92901.46344656643
13437400,92973.5922484055
13437550,92138.06085287506
13437700,92138.06085287506
13437850,92138.06085287506
13438000,92645.0154612934
13438150,92645.0154612934
13438300,92645.0154612934
13438450,92645.0154612934
13438600,92645.0154612934
13438750,92652.91019813553
13438900,92652.91019813553
13439050,92652.91019813553
13439200,91596.04690713673
13439350,91596.04690713673
13439500,91596.04690713673
13439650,91596.04690713673
13439800,91596.04690713673
13439950,93440.25182708513
13440100,93440.25182708513
13440250,93440.25182708513
13440400,93440.25182708513
13440550,93440.25182708513
13440700,93440.25182708513
13440850,93440.25182708513
13441000,96641.76627072573
13441150,96641.76627072573
13441300,96764.23664471062
13441450,96764.23664471062
13441600,95228.54273701363
13441750,95228.54273701363
13441900,95228.54273701363
13442050,95228.54273701363
13442200,95228.54273701363
13442350,95228.54273701363
13442500,95228.54273701363
13442650,95228.54273701363
13442800,95228.54273701363
13442950,95228.54273701363
13443100,96204.54462864129
13443250,96204.54462864129
13443400,96204.54462864129
13443550,96204.54462864129
13443700,96204.54462864129
13443850,96204.54462864129
13444000,96204.54462864129
13444150,96204.54462864129
13444300,95496.3192666441
