blocknumber,reserve DAI,reserve WETH,volume DAI for 5% slippage
13204900,0,0,3568522.297785318
13205050,0,0,3573065.324467472
13205200,0,0,3542528.1378160524
13205350,0,0,3541498.5086059514
13205500,0,0,3547027.5241794167
13205650,0,0,3651587.6275971443
13205800,0,0,3610146.99701295
13205950,0,0,3614657.4737683297
13206100,0,0,3565367.1576491157
13206250,0,0,3565470.624322218
13206400,0,0,3501698.9043025956
13206550,0,0,3479108.6579509205
13206700,0,0,3582308.775994331
13206850,0,0,3558390.0942693343
13207000,0,0,3558812.875382587
13207150,0,0,3571711.6278852914
13207300,0,0,3473397.7116809017
13207450,0,0,3472645.832390601
13207600,0,0,3508873.615318725
13207750,0,0,3509417.779219698
13207900,0,0,3457849.445511366
13208050,0,0,3401269.1641637404
13208200,0,0,3464281.2883254127
13208350,0,0,3470026.5693620387
13208500,0,0,3492280.5224070507
13208650,0,0,3514672.2182368343
13208800,0,0,3521983.046393392
13208950,0,0,3523160.1078450335
13209100,0,0,3608995.220729553
13209250,0,0,3618145.2027751068
13209400,0,0,3617963.036312723
13209550,0,0,3614356.9520122795
13209700,0,0,3614506.834933494
13209850,0,0,3557262.6562763466
13210000,0,0,3614126.1960123563
13210150,0,0,3640314.318750233
13210300,0,0,3627534.830774376
13210450,0,0,3662181.2930489355
13210600,0,0,3620371.972361593
13210750,0,0,3621764.558523764
13210900,0,0,3557609.254371798
13211050,0,0,3616480.018127307
13211200,0,0,3599649.411985089
13211350,0,0,3678955.7904600822
13211500,0,0,3681124.124997487
13211650,0,0,3675963.6848086193
13211800,0,0,3586310.9805753664
13211950,0,0,3588922.156905259
13212100,0,0,3646550.265653452
13212250,0,0,3636290.6261985414
13212400,0,0,3553164.843172033
13212550,0,0,3597067.1846458064
13212700,0,0,3595654.6043778337
13212850,0,0,3565350.76160981
13213000,0,0,3611123.221170991
13213150,0,0,3692371.3049813574
13213300,0,0,3609683.0438966486
13213450,0,0,3601406.7186778756
13213600,0,0,4761339.252838073
13213750,0,0,4855840.671151234
13213900,0,0,4877417.112419515
13214050,0,0,4904473.438777651
13214200,0,0,4776528.379653818
13214350,0,0,4766290.6973552685
13214500,0,0,4308702.074474553
13214650,0,0,3628643.211219847
13214800,0,0,5307081.4630404655
13214950,0,0,4596192.577278648
13215100,0,0,4671543.631449697
13215250,0,0,3758255.6599173797
13215400,0,0,3761613.485616356
13215550,0,0,3472782.8441503434
13215700,0,0,4171407.956916336
13215850,0,0,4167107.7118920037
13216000,0,0,3713166.5508924406
13216150,0,0,3858766.3479902134
13216300,0,0,3836160.120705333
13216450,0,0,3270012.061658894
13216600,0,0,3298363.1202073083
13216750,0,0,3299269.074942174
13216900,0,0,3350135.3305695825
13217050,0,0,3276973.426150008
13217200,0,0,3276124.3374273195
13217350,0,0,3367585.811603239
13217500,0,0,3326252.6713907016
13217650,0,0,3331552.1498212926
13217800,0,0,3285532.7880149498
13217950,0,0,3192558.072668486
13218100,0,0,3198673.306642719
13218250,0,0,3281778.9823046313
13218400,0,0,3315553.9614647995
13218550,0,0,3258782.812161989
13218700,0,0,3312068.197838437
13218850,0,0,3345131.152441781
13219000,0,0,3378604.287495
13219150,0,0,3370522.527239437
13219300,0,0,3375285.753846032
13219450,0,0,3433947.6186479745
13219600,0,0,3469773.235070951
13219750,0,0,3561073.9715937437
13219900,0,0,3572887.4180529597
13220050,0,0,3571861.3345926967
13220200,0,0,3529014.2097779107
13220350,0,0,3542921.800940404
13220500,0,0,3549938.530572619
13220650,0,0,3568783.385120291
13220800,0,0,3509571.177483626
13220950,0,0,3511710.56864792
13221100,0,0,3507969.250624404
13221250,0,0,3504548.2442951067
13221400,0,0,3493600.879095102
13221550,0,0,3495527.9566736207
13221700,0,0,3532315.465419379
13221850,0,0,3497531.6766327135
13222000,0,0,3499271.283404793
13222150,0,0,3544763.4526795116
13222300,0,0,3548892.247442829
13222450,0,0,3571109.3135893857
13222600,0,0,3528625.5021851906
13222750,0,0,3526888.505969709
13222900,0,0,3531193.26599398
13223050,0,0,3625022.1463606153
13223200,0,0,3590265.1019084617
13223350,0,0,3625596.488825129
13223500,0,0,3527592.2824877896
13223650,0,0,3526056.079519755
13223800,0,0,3615088.4107712703
13223950,0,0,3578864.1811771486
13224100,0,0,3625471.633916834
13224250,0,0,3678960.9933863226
13224400,0,0,3571588.9035333088
13224550,0,0,3635585.5714925313
13224700,0,0,3657599.610004394
13224850,0,0,3623520.5728707965
13225000,0,0,3616465.0215729815
13225150,0,0,3604990.120022142
13225300,0,0,3601797.421999606
13225450,0,0,3711007.722591975
13225600,0,0,3636374.3351543704
13225750,0,0,3554137.021511212
13225900,0,0,3556996.1939984206
13226050,0,0,3679395.3446606332
13226200,0,0,3571864.129168972
13226350,0,0,3664934.4562379518
13226500,0,0,3598592.9764270103
13226650,0,0,3705465.9440394156
13226800,0,0,3711796.155037331
13226950,0,0,3610365.213372945
13227100,0,0,3616881.124614247
13227250,0,0,3696387.864979307
13227400,0,0,3699026.8262695866
13227550,0,0,3735175.0758156413
13227700,0,0,3634699.0470785685
13227850,0,0,3589827.7133559603
13228000,0,0,3587434.686251218
13228150,0,0,3692233.774622961
13228300,0,0,3616508.2357849735
13228450,0,0,3657254.2817817465
13228600,0,0,3718597.042842589
13228750,0,0,3716787.615833942
13228900,0,0,3717078.553768778
13229050,0,0,3644994.2493520654
13229200,0,0,3658592.057299892
13229350,0,0,3696757.7901181956
13229500,0,0,3633092.0953522874
13229650,0,0,3721834.0448714085
13229800,0,0,3729473.724611404
13229950,0,0,3631817.6933532036
13230100,0,0,3628513.8680246924
13230250,0,0,3725885.932576343
13230400,0,0,3727393.5105614294
13230550,0,0,3595557.334680123
13230700,0,0,3650205.107223246
13230850,0,0,3654072.724852063
13231000,0,0,3643266.755844661
13231150,0,0,3722795.875151994
13231300,0,0,3780649.944451145
13231450,0,0,3774302.697690851
13231600,0,0,3779749.08932103
13231750,0,0,3685066.568378164
13231900,0,0,3671674.0255034724
13232050,0,0,3670053.7556790686
13232200,0,0,3665708.8636978418
13232350,0,0,3655266.87730482
13232500,0,0,3715186.485567616
13232650,0,0,3688253.377022609
13232800,0,0,3813901.8846461936
13232950,0,0,3813576.0490537477
13233100,0,0,3686204.23702054
13233250,0,0,3821097.3105193675
13233400,0,0,3740904.9209147366
13233550,0,0,3812065.2361146626
13233700,0,0,3776723.2545784307
13233850,0,0,3777183.9562354935
13234000,0,0,3770068.8072341657
13234150,0,0,3832908.468978329
13234300,0,0,3804003.228733715
13234450,0,0,3653433.557727884
13234600,0,0,3794971.6606049854
13234750,0,0,3830430.987376801
13234900,0,0,3848225.3459276753
13235050,0,0,3742018.502633144
13235200,0,0,3746041.7757947533
13235350,0,0,3743674.8361832476
13235500,0,0,3821606.596151246
13235650,0,0,3817549.994253785
13235800,0,0,3806835.0646501826
13235950,0,0,5181217.044692443
13236100,0,0,5207702.259683661
13236250,0,0,4326066.70229814
13236400,0,0,3807049.685926972
13236550,0,0,3825184.045457006
13236700,0,0,3805857.239012898
13236850,0,0,3856459.47463727
13237000,0,0,3834935.769146161
13237150,0,0,3764164.422937804
13237300,0,0,3780095.6621563393
13237450,0,0,3831319.8311035912
13237600,0,0,3811174.606795321
13237750,0,0,3888219.6450145463
13237900,0,0,3940916.4650409925
13238050,0,0,3832741.209541609
13238200,0,0,3811093.1010551387
13238350,0,0,3817686.060878747
13238500,0,0,3816148.1118549136
13238650,0,0,3756630.293431198
13238800,0,0,3822034.9046753133
13238950,0,0,3865657.2075444767
13239100,0,0,3689498.493713176
13239250,0,0,3676694.172714356
13239400,0,0,3851309.38078692
13239550,0,0,3848281.7765091686
13239700,0,0,3814580.8305168287
13239850,0,0,3784515.866632964
13240000,0,0,3796037.320597307
13240150,0,0,3861502.7089616954
13240300,0,0,3861209.54244695
13240450,0,0,3813504.6323565845
13240600,0,0,3891959.2402110226
13240750,0,0,3890097.0707056066
13240900,0,0,3896720.319275204
13241050,0,0,3895738.826824591
13241200,0,0,3832752.3636123957
13241350,0,0,3830931.951703353
13241500,0,0,3773712.510117278
13241650,0,0,3768350.633371499
13241800,0,0,3853678.671185675
13241950,0,0,3846304.3348190114
13242100,0,0,3825509.4493655525
13242250,0,0,3789377.5150552304
13242400,0,0,3727353.56869534
13242550,0,0,6181520.99569225
13242700,0,0,3664424.2505109315
13242850,0,0,3773186.059486589
13243000,0,0,3692136.8723335606
13243150,0,0,3679640.334525415
13243300,0,0,3737837.287359575
13243450,0,0,3689329.4611228183
13243600,0,0,3641034.062802023
13243750,0,0,3695978.405279732
13243900,0,0,3691364.737069581
13244050,0,0,3784274.9198192717
13244200,0,0,3776431.9568499005
13244350,0,0,3684680.7053447687
13244500,0,0,3684476.887056645
13244650,0,0,6119648.864793927
13244800,0,0,3663294.169639252
13244950,0,0,3655742.5228404184
13245100,0,0,3724395.748017186
13245250,0,0,3600766.365129483
13245400,0,0,3604691.9434047723
13245550,0,0,3610459.084842514
13245700,0,0,3608140.2171396404
13245850,0,0,3729815.109280834
13246000,0,0,6075753.630930212
13246150,0,0,3668301.6677784924
13246300,0,0,3667262.046181624
13246450,0,0,3603457.0397900124
13246600,0,0,3680869.617804019
13246750,0,0,3717449.829422709
13246900,0,0,3746632.7085151942
13247050,0,0,3749109.92187233
13247200,0,0,3719858.9429461057
13247350,0,0,3686482.0761780804
13247500,0,0,3643358.016521869
13247650,0,0,3698232.431412116
13247800,0,0,3668133.708833786
13247950,0,0,3735347.3454389977
13248100,0,0,3735574.158087257
13248250,0,0,3687156.324736519
13248400,0,0,3693204.9219006025
13248550,0,0,3696872.9717791146
13248700,0,0,3812253.0123893344
13248850,0,0,3806310.840031164
13249000,0,0,3812626.0022317753
13249150,0,0,3801172.9995513563
13249300,0,0,3765070.912637982
13249450,0,0,3773823.685621092
13249600,0,0,3758527.331928553
13249750,0,0,3698863.5444104383
13249900,0,0,3683546.5580662326
13250050,0,0,3738481.2371709063
13250200,0,0,3725964.459028519
13250350,0,0,3724505.487920545
13250500,0,0,3722405.28817184
13250650,0,0,3796077.755885685
13250800,0,0,3715500.912104296
13250950,0,0,3709557.9229696034
13251100,0,0,3738780.886299776
13251250,0,0,3760709.5648086015
13251400,0,0,3692509.6485790713
13251550,0,0,3680656.6034716973
13251700,0,0,3791602.0873688906
13251850,0,0,3648032.8970660954
13252000,0,0,3642142.812059499
13252150,0,0,3757075.916626392
13252300,0,0,3755782.986194765
13252450,0,0,3619169.1176785026
13252600,0,0,3697210.874143958
13252750,0,0,3724432.499048117
13252900,0,0,3723953.2600041204
13253050,0,0,3734343.680396154
13253200,0,0,3617557.9209158756
13253350,0,0,3624039.0426332657
13253500,0,0,3647006.638645082
13253650,0,0,3651580.072854447
13253800,0,0,3646655.5538460505
13253950,0,0,3655285.739672158
13254100,0,0,3740357.102684103
13254250,0,0,3733429.7508058106
13254400,0,0,3735268.8947448917
13254550,0,0,3738478.809138271
13254700,0,0,3701595.3112971648
13254850,0,0,3656539.7577770203
13255000,0,0,3786025.418716131
13255150,0,0,3785528.4346829318
13255300,0,0,3787062.0657584644
13255450,0,0,3730194.450255437
13255600,0,0,3744452.0209954646
13255750,0,0,3742693.259775538
13255900,0,0,3748760.1140142474
13256050,0,0,3690658.5588738048
13256200,0,0,3558140.753144541
13256350,0,0,3590221.8943596394
13256500,0,0,3626045.639158606
13256650,0,0,3655203.8920909762
13256800,0,0,3658226.282016646
13256950,0,0,3671995.626499515
13257100,0,0,3674724.1843244387
13257250,0,0,3611523.053550488
13257400,0,0,3642230.3068081834
13257550,0,0,3550427.9283475233
13257700,0,0,3542587.834576561
13257850,0,0,3599112.0269678375
13258000,0,0,3655797.6498733754
13258150,0,0,3648116.3865558966
13258300,0,0,3558289.7071797256
13258450,0,0,3603172.4820327396
13258600,0,0,3644173.1412213924
13258750,0,0,3617979.3146963003
13258900,0,0,3601719.984776069
13259050,0,0,3750219.72457337
13259200,0,0,3600694.3277180274
13259350,0,0,3800303.743715675
13259500,0,0,3945570.8372845715
13259650,0,0,3590777.6548929065
13259800,0,0,3676493.0194852366
13259950,0,0,3659998.540156114
13260100,0,0,3432098.6150787226
13260250,0,0,3286589.2400840777
13260400,0,0,3324484.5039565135
13260550,0,0,3238610.5094737248
13260700,0,0,3249629.5646183067
13260850,0,0,3247254.143543423
13261000,0,0,3289286.118004444
13261150,0,0,3273886.489839016
13261300,0,0,3247071.747168178
13261450,0,0,2913242.8876564805
13261600,0,0,2979804.3153858148
13261750,0,0,3096221.310050142
13261900,0,0,3061952.8452756424
13262050,0,0,3090461.0098225297
13262200,0,0,3083665.3691374217
13262350,0,0,2952309.003585878
13262500,0,0,2720707.0021526436
13262650,0,0,2615020.0465904553
13262800,0,0,2627366.393974863
13262950,0,0,2655319.1220905613
13263100,0,0,2831207.178109443
13263250,0,0,2829906.5126381386
13263400,0,0,2758281.1613442595
13263550,0,0,2796342.3400399936
13263700,0,0,2822484.3277468258
13263850,0,0,2847465.841729906
13264000,0,0,2911942.4347644215
13264150,0,0,2858631.3544038907
13264300,0,0,2739317.884993635
13264450,0,0,2656686.757314436
13264600,0,0,2629304.620023759
13264750,0,0,2640270.8562833103
13264900,0,0,2719326.2907081777
13265050,0,0,2649532.207164688
13265200,0,0,2623888.5976363276
13265350,0,0,2840600.2857817756
13265500,0,0,2620611.5176981813
13265650,0,0,2629850.099741229
13265800,0,0,2573536.936638645
13265950,0,0,2584499.1783576617
13266100,0,0,2560720.525255617
13266250,0,0,2638631.324199132
13266400,0,0,2647147.4293619883
13266550,0,0,2670757.32202855
13266700,0,0,2638082.913116637
13266850,0,0,2633221.4639950385
13267000,0,0,2634535.566467425
13267150,0,0,2607262.720444341
13267300,0,0,2639144.5889351815
13267450,0,0,2656538.6357448255
13267600,0,0,2673324.2713026553
13267750,0,0,2678195.1508425237
13267900,0,0,2786183.6802792754
13268050,0,0,2789382.9451049403
13268200,0,0,2762264.7466742466
13268350,0,0,2828955.802188161
13268500,0,0,2765735.693647419
13268650,0,0,2790823.8731072512
13268800,0,0,2810991.5944063817
13268950,0,0,2811340.183054042
13269100,0,0,2805507.664152824
13269250,0,0,2714178.643081717
13269400,0,0,2672592.2803475605
13269550,0,0,2685482.136614869
13269700,0,0,2681361.0493787653
13269850,0,0,2633905.404924262
13270000,0,0,2665850.237946942
13270150,0,0,2667611.2027806975
13270300,0,0,2669875.040845429
13270450,0,0,2575819.5422600657
13270600,0,0,2565179.2915455657
13270750,0,0,2603713.3473564214
13270900,0,0,2564489.633298059
13271050,0,0,2567700.5080771614
13271200,0,0,2560199.5850251666
13271350,0,0,2594989.7815999426
13271500,0,0,2572012.514643896
13271650,0,0,2565516.3992533316
13271800,0,0,2591894.7232573065
13271950,0,0,2579313.2298086556
13272100,0,0,2567248.60046382
13272250,0,0,2604664.547540648
13272400,0,0,2621768.3245853074
13272550,0,0,2622732.5820883787
13272700,0,0,2629821.033332739
13272850,0,0,2629036.157537189
13273000,0,0,2610246.367183678
13273150,0,0,2970578.5351834577
13273300,0,0,2947470.9041787554
13273450,0,0,2830295.301348809
13273600,0,0,2651532.830297624
13273750,0,0,2985859.0922881197
13273900,0,0,2661006.5668217735
13274050,0,0,2673729.382218339
13274200,0,0,2973560.8757550837
13274350,0,0,2979517.1382400542
13274500,0,0,3011958.1294069076
13274650,0,0,2986819.427650616
13274800,0,0,3011808.6927337945
13274950,0,0,2656794.9394668518
13275100,0,0,2852527.2239369005
13275250,0,0,2622477.746765975
13275400,0,0,2624218.492759422
13275550,0,0,2598491.8859395096
13275700,0,0,2635462.8515477506
13275850,0,0,2623195.36142733
13276000,0,0,2652707.850640694
13276150,0,0,2653967.891666101
13276300,0,0,2652249.412939602
13276450,0,0,2652701.2674533697
13276600,0,0,3139431.929969518
13276750,0,0,3176641.7480572993
13276900,0,0,3170748.103788001
13277050,0,0,3141376.9353601937
13277200,0,0,2881808.4482429945
13277350,0,0,2714514.494404848
13277500,0,0,2679868.6383718015
13277650,0,0,2724112.6038899827
13277800,0,0,2686767.3776089232
13277950,0,0,2727610.7803580794
13278100,0,0,2781066.8378212685
13278250,0,0,2785553.141071354
13278400,0,0,2740439.3773736726
13278550,0,0,2844400.506267206
13278700,0,0,2860814.6636706726
13278850,0,0,2863287.371743799
13279000,0,0,2816104.9971487815
13279150,0,0,2807782.0949391928
13279300,0,0,2855177.455425091
13279450,0,0,2885186.14951552
13279600,0,0,2895939.4959122324
13279750,0,0,2957822.766411182
13279900,0,0,2945795.3572026063
13280050,0,0,2994627.66292099
13280200,0,0,2990792.75336388
13280350,0,0,2929587.3205626477
13280500,0,0,2928179.3556062863
13280650,0,0,2993486.6617877656
13280800,0,0,3045540.0277079903
13280950,0,0,3094124.235555055
13281100,0,0,3065051.7997945207
13281250,0,0,3062508.748955377
13281400,0,0,2988062.499197873
13281550,0,0,2942771.2613096256
13281700,0,0,2851525.1940423627
13281850,0,0,2841067.6457108264
13282000,0,0,2778845.459162829
13282150,0,0,2785611.902396395
13282300,0,0,2864654.474393122
13282450,0,0,2919013.9894977254
13282600,0,0,2974801.6548024574
13282750,0,0,3036769.0932750446
13282900,0,0,2918902.9169548983
13283050,0,0,2902111.236885888
13283200,0,0,2903621.653143959
13283350,0,0,3198863.988882147
13283500,0,0,3139110.705477495
13283650,0,0,3064002.6569765494
13283800,0,0,3064316.937269768
13283950,0,0,3093070.568366604
13284100,0,0,3065721.3278214363
13284250,0,0,3067374.075223643
13284400,0,0,3051903.27137048
13284550,0,0,3077936.875847438
13284700,0,0,3073636.9679487436
13284850,0,0,3074165.1779450923
13285000,0,0,3061123.627727761
13285150,0,0,3057008.0473018587
13285300,0,0,3081501.5414180197
13285450,0,0,3058975.0564640574
13285600,0,0,3001461.4088765653
13285750,0,0,4502941.416938613
13285900,0,0,4325967.445648462
13286050,0,0,4324301.153749386
13286200,0,0,4520707.498393928
13286350,0,0,4447479.42609316
13286500,0,0,2940265.860553412
13286650,0,0,2799847.9985277234
13286800,0,0,2807728.9603420673
13286950,0,0,2854356.9266072237
13287100,0,0,2860627.7489710376
13287250,0,0,2935463.0715362616
13287400,0,0,2932646.26987116
13287550,0,0,2944007.1442334736
13287700,0,0,2831187.4912725263
13287850,0,0,2627808.7149272193
13288000,0,0,2576601.0654913606
13288150,0,0,2598105.933274822
13288300,0,0,2609722.268010749
