blocknumber,reserve COMP,reserve WETH,volume COMP for 5% slippage
13381000,0,0,815.1113236979488
13381150,0,0,812.8188721146053
13381300,0,0,802.3478218973682
13381450,0,0,802.8680106739989
13381600,0,0,803.0301353775717
13381750,0,0,803.0301353775717
13381900,0,0,803.0301353775717
13382050,0,0,795.691934085936
13382200,0,0,795.691934085936
13382350,0,0,793.6921541401055
13382500,0,0,793.6921541401055
13382650,0,0,789.2281587125689
13382800,0,0,789.2281587125689
13382950,0,0,789.2281587125689
13383100,0,0,789.972302935348
13383250,0,0,792.166377275725
13383400,0,0,792.166377275725
13383550,0,0,785.4005342011297
13383700,0,0,785.4005342011297
13383850,0,0,783.2746310120821
13384000,0,0,783.2746310120821
13384150,0,0,783.3209093596198
13384300,0,0,783.3209093596198
13384450,0,0,788.6321929621772
13384600,0,0,788.6321929621772
13384750,0,0,788.6321929621772
13384900,0,0,747.859215192861
13385050,0,0,748.1519833203533
13385200,0,0,743.819947306792
13385350,0,0,743.819947306792
13385500,0,0,744.117490239721
13385650,0,0,744.117490239721
13385800,0,0,744.117490239721
13385950,0,0,744.117490239721
13386100,0,0,744.117490239721
13386250,0,0,742.8944210352661
13386400,0,0,712.9509559089405
13386550,0,0,713.2707028379558
13386700,0,0,713.6070186274286
13386850,0,0,713.6070186274286
13387000,0,0,716.352469352711
13387150,0,0,716.352469352711
13387300,0,0,713.4776002878701
13387450,0,0,835.9666550675194
13387600,0,0,836.9417251848504
13387750,0,0,836.9504827366513
13387900,0,0,891.2319177590357
13388050,0,0,868.127557297863
13388200,0,0,868.127557297863
13388350,0,0,888.1694298366754
13388500,0,0,888.4667142317855
13388650,0,0,888.4667142317855
13388800,0,0,891.5638846649142
13388950,0,0,890.461792648839
13389100,0,0,890.6187678907372
13389250,0,0,891.4519257854754
13389400,0,0,891.4519257854754
13389550,0,0,892.3730687791631
13389700,0,0,892.3730687791631
13389850,0,0,892.3730687791631
13390000,0,0,891.796043847673
13390150,0,0,891.8163905581987
13390300,0,0,897.6787417404901
13390450,0,0,897.8230033615816
13390600,0,0,897.8230033615816
13390750,0,0,897.8230033615816
13390900,0,0,888.451805302308
13391050,0,0,884.782789159603
13391200,0,0,873.9481796934602
13391350,0,0,873.9481796934602
13391500,0,0,877.0988504790122
13391650,0,0,878.8692221226969
13391800,0,0,878.8692221226969
13391950,0,0,884.6608706719544
13392100,0,0,884.6608706719544
13392250,0,0,884.6608706719544
13392400,0,0,858.5336007798423
13392550,0,0,858.5786004198426
13392700,0,0,863.0250820823637
13392850,0,0,863.0250820823637
13393000,0,0,869.0397396232902
13393150,0,0,869.0397396232902
13393300,0,0,869.0397396232902
13393450,0,0,892.1396183225063
13393600,0,0,848.2312760367081
13393750,0,0,848.2312760367081
13393900,0,0,870.3277009273834
13394050,0,0,870.3277009273834
13394200,0,0,850.2313215600575
13394350,0,0,850.2313215600575
13394500,0,0,850.1152964417129
13394650,0,0,850.154598430197
13394800,0,0,850.154598430197
13394950,0,0,856.014392588897
13395100,0,0,890.0847125755841
13395250,0,0,890.0847125755841
13395400,0,0,890.0847233728433
13395550,0,0,890.0931060320469
13395700,0,0,890.0931060320469
13395850,0,0,890.0931060320469
13396000,0,0,890.0931060320469
13396150,0,0,893.7574849655426
13396300,0,0,893.7574849655426
13396450,0,0,892.915379702438
13396600,0,0,892.915379702438
13396750,0,0,863.0180677040462
13396900,0,0,866.0724233141173
13397050,0,0,869.4598216229163
13397200,0,0,868.995474700477
13397350,0,0,868.995474700477
13397500,0,0,885.0179013162353
13397650,0,0,885.0179013162353
13397800,0,0,885.0179013162353
13397950,0,0,887.2938609739606
13398100,0,0,749.4267720054136
13398250,0,0,781.7960444645602
13398400,0,0,781.7960444645602
13398550,0,0,782.8009384882886
13398700,0,0,783.3192270197129
13398850,0,0,746.0065775093876
13399000,0,0,774.5342599855908
13399150,0,0,774.9517560389345
13399300,0,0,740.5829710083519
13399450,0,0,752.306414714618
13399600,0,0,693.2539242499802
13399750,0,0,693.2539242499802
13399900,0,0,693.2539242499802
13400050,0,0,693.2539242499802
13400200,0,0,693.2539242499802
13400350,0,0,693.2539242499802
13400500,0,0,692.9613091424048
13400650,0,0,687.3159205966789
13400800,0,0,687.3159205966789
13400950,0,0,687.3159205966789
13401100,0,0,688.9320575965919
13401250,0,0,688.93030805176
13401400,0,0,683.9323277313412
13401550,0,0,683.9323277313412
13401700,0,0,683.1172845739084
13401850,0,0,683.1172845739084
13402000,0,0,683.1172845739084
13402150,0,0,683.1172845739084
13402300,0,0,683.1172845739084
13402450,0,0,683.1172845739084
13402600,0,0,683.1172845739084
13402750,0,0,683.1172845739084
13402900,0,0,683.1172845739084
13403050,0,0,670.2881354827573
13403200,0,0,672.9513136607407
13403350,0,0,672.9513136607407
13403500,0,0,672.4510268310373
13403650,0,0,681.3477840266985
13403800,0,0,681.3477840266985
13403950,0,0,687.2505289411063
13404100,0,0,685.6872131516327
13404250,0,0,685.6872131516327
13404400,0,0,685.6872131516327
13404550,0,0,730.7756918827872
13404700,0,0,728.5623593430755
13404850,0,0,729.4676899481328
13405000,0,0,729.7516219990594
13405150,0,0,687.1593246898847
13405300,0,0,687.1057071848263
13405450,0,0,689.5614378246942
13405600,0,0,689.5614378246942
13405750,0,0,718.1193205988925
13405900,0,0,716.5338721050102
13406050,0,0,710.3737212589706
13406200,0,0,710.3737212589706
13406350,0,0,710.3737212589706
13406500,0,0,710.3737212589706
13406650,0,0,710.3737212589706
13406800,0,0,710.3737212589706
13406950,0,0,708.399392249603
13407100,0,0,708.399392249603
13407250,0,0,709.2607207584316
13407400,0,0,709.2607207584316
13407550,0,0,709.2607207584316
13407700,0,0,709.2607207584316
13407850,0,0,709.2607207584316
13408000,0,0,710.8832909026488
13408150,0,0,712.7091693921461
13408300,0,0,712.370490059709
13408450,0,0,691.2172480364239
13408600,0,0,691.2172480364239
13408750,0,0,691.2172480364239
13408900,0,0,691.2172480364239
13409050,0,0,698.3376769574014
13409200,0,0,698.3376769574014
13409350,0,0,698.3376769574014
13409500,0,0,698.3376769574014
13409650,0,0,698.3376769574014
13409800,0,0,698.3376769574014
13409950,0,0,698.3376769574014
13410100,0,0,698.3376769574014
13410250,0,0,695.7925099713274
13410400,0,0,695.7925099713274
13410550,0,0,698.2198783923803
13410700,0,0,698.2198783923803
13410850,0,0,699.0306436451326
13411000,0,0,699.6679494927307
13411150,0,0,699.6679494927307
13411300,0,0,699.7813503427574
13411450,0,0,700.7527683421308
13411600,0,0,681.8308997065722
13411750,0,0,681.8308997065722
13411900,0,0,681.8308997065722
13412050,0,0,681.8308997065722
13412200,0,0,674.2969265580546
13412350,0,0,674.2969265580546
13412500,0,0,680.4319057107177
13412650,0,0,680.56285026346
13412800,0,0,682.9569032162008
13412950,0,0,682.9569032162008
13413100,0,0,682.294517432686
13413250,0,0,691.267517432203
13413400,0,0,670.159671526553
13413550,0,0,670.159671526553
13413700,0,0,670.1596877987229
13413850,0,0,670.1590661664357
13414000,0,0,670.1590661664357
13414150,0,0,670.142129134674
13414300,0,0,670.142129134674
13414450,0,0,668.9560040068407
13414600,0,0,670.7708647446195
13414750,0,0,669.6929404931959
13414900,0,0,669.6929404931959
13415050,0,0,682.5675541283763
13415200,0,0,680.7280532414752
13415350,0,0,680.7280532414752
13415500,0,0,689.7746169694467
13415650,0,0,706.8785229267698
13415800,0,0,706.8785229267698
13415950,0,0,704.4786510012387
13416100,0,0,695.4803800512049
13416250,0,0,676.5691614426339
13416400,0,0,676.5691614426339
13416550,0,0,684.3003527663344
13416700,0,0,675.2246979107165
13416850,0,0,675.2246979107165
13417000,0,0,677.3299610686115
13417150,0,0,677.3299610686115
13417300,0,0,679.9965501232925
13417450,0,0,635.1425575954138
13417600,0,0,635.1425575954138
13417750,0,0,635.1425575954138
13417900,0,0,634.6450439724588
13418050,0,0,634.1260927169199
13418200,0,0,633.914795232355
13418350,0,0,633.914795232355
13418500,0,0,635.6068272298129
13418650,0,0,635.6068272298129
13418800,0,0,635.6068272298129
13418950,0,0,635.6068272298129
13419100,0,0,635.6068272298129
13419250,0,0,583.7632112756035
13419400,0,0,583.594919046094
13419550,0,0,583.4820272538504
13419700,0,0,583.4820272538504
13419850,0,0,583.4820272538504
13420000,0,0,583.4820272538504
13420150,0,0,586.2107997367943
13420300,0,0,534.2442579131886
13420450,0,0,589.546773828178
13420600,0,0,589.8220003760864
13420750,0,0,663.7686777473066
13420900,0,0,663.2882320800693
13421050,0,0,663.1163632372557
13421200,0,0,663.1163632372557
13421350,0,0,663.1163632372557
13421500,0,0,570.8382902566884
13421650,0,0,573.1387640239575
13421800,0,0,573.5417941260005
13421950,0,0,573.5417941260005
13422100,0,0,573.5417941260005
13422250,0,0,573.5417941260005
13422400,0,0,573.5417941260005
13422550,0,0,571.1687671107923
13422700,0,0,571.2788692532342
13422850,0,0,571.2788692532342
13423000,0,0,571.2788692532342
13423150,0,0,572.6012299731693
13423300,0,0,572.6012299731693
13423450,0,0,570.4528967752277
13423600,0,0,570.4528967752277
13423750,0,0,570.4528967752277
13423900,0,0,570.7199144361867
13424050,0,0,570.7199144361867
13424200,0,0,569.9156251067863
13424350,0,0,565.5291863695352
13424500,0,0,566.3472607885201
13424650,0,0,551.8196161560999
13424800,0,0,551.1177343368989
13424950,0,0,554.188412654209
13425100,0,0,554.7821751383789
13425250,0,0,554.5065407182839
13425400,0,0,553.9245015835087
13425550,0,0,553.9245015835087
13425700,0,0,553.9245015835087
13425850,0,0,690.6463127618869
13426000,0,0,690.834528071619
13426150,0,0,634.8721467144899
13426300,0,0,634.8721467144899
13426450,0,0,613.1594258096846
13426600,0,0,636.4737221136065
13426750,0,0,636.4737221136065
13426900,0,0,638.0396488207598
13427050,0,0,638.3937924938082
13427200,0,0,638.3937924938082
13427350,0,0,638.4290241495974
13427500,0,0,615.3791350552293
13427650,0,0,615.3791350552293
13427800,0,0,615.3791350552293
13427950,0,0,615.3791350552293
13428100,0,0,615.3791350552293
13428250,0,0,611.9097634558622
13428400,0,0,611.9065911426134
13428550,0,0,612.8378517038801
13428700,0,0,614.3183862996794
13428850,0,0,614.3183862996794
13429000,0,0,599.159981838384
13429150,0,0,600.805080649736
13429300,0,0,616.9936340142681
13429450,0,0,616.9936340142681
13429600,0,0,617.4797855673968
13429750,0,0,615.8254817201758
13429900,0,0,618.0767448780697
13430050,0,0,618.0767448780697
13430200,0,0,617.5790088766843
13430350,0,0,585.9740701936407
13430500,0,0,530.759194443945
13430650,0,0,530.8493078413198
13430800,0,0,530.8493078413198
13430950,0,0,569.5943432958752
13431100,0,0,569.5943432958752
13431250,0,0,569.5943432958752
13431400,0,0,586.3063586816456
13431550,0,0,586.9534158410428
13431700,0,0,588.4170698707734
13431850,0,0,586.1255418413169
13432000,0,0,586.1255418413169
13432150,0,0,567.3236359336792
13432300,0,0,568.0040992441994
13432450,0,0,568.0040992441994
13432600,0,0,568.5029687903847
13432750,0,0,551.3595241338486
13432900,0,0,550.6332044049583
13433050,0,0,550.7509865264789
13433200,0,0,550.7509865264789
13433350,0,0,550.2369283965769
13433500,0,0,550.2369283965769
13433650,0,0,551.3926488509393
13433800,0,0,549.673399079779
13433950,0,0,549.673399079779
13434100,0,0,549.673399079779
13434250,0,0,563.1462231272706
13434400,0,0,649.3898494036993
13434550,0,0,648.7135207393302
13434700,0,0,580.5419256066723
13434850,0,0,580.524185486878
13435000,0,0,580.524185486878
13435150,0,0,599.1210283668734
13435300,0,0,600.1022485418289
13435450,0,0,581.527341592887
13435600,0,0,544.4451094275021
13435750,0,0,543.9829355972918
13435900,0,0,565.207615707062
13436050,0,0,565.2036733289912
13436200,0,0,565.5099894279589
13436350,0,0,565.9200102140945
13436500,0,0,566.1953416046887
13436650,0,0,566.1953416046887
13436800,0,0,566.1953416046887
13436950,0,0,566.3346844585755
13437100,0,0,566.3346844585755
13437250,0,0,566.3346844585755
13437400,0,0,569.5608233258477
13437550,0,0,551.6636916407167
13437700,0,0,551.6636916407167
13437850,0,0,552.4403226452866
13438000,0,0,583.3464643060714
13438150,0,0,583.2406749461778
13438300,0,0,566.0469918597759
13438450,0,0,566.0469918597759
13438600,0,0,566.0469918597759
13438750,0,0,566.0993299513542
13438900,0,0,566.0993299513542
13439050,0,0,568.3422328148577
13439200,0,0,568.3422328148577
13439350,0,0,568.3422328148577
13439500,0,0,568.5033139875691
13439650,0,0,570.8653775653697
13439800,0,0,573.3354475870547
13439950,0,0,562.2052784530715
13440100,0,0,563.9745573211367
13440250,0,0,564.5088875140245
13440400,0,0,550.6233249268493
13440550,0,0,548.6975684592423
13440700,0,0,547.2762159101061
13440850,0,0,547.1826050293923
13441000,0,0,546.9826050294031
13441150,0,0,546.9826050294031
13441300,0,0,546.9826050294031
13441450,0,0,547.212735845015
13441600,0,0,547.212735845015
13441750,0,0,545.477839278811
13441900,0,0,547.6627129578856
13442050,0,0,568.7436869350695
13442200,0,0,568.8844258985591
13442350,0,0,569.4126726662762
13442500,0,0,569.6110135507133
13442650,0,0,569.6110135507133
13442800,0,0,559.0704083246179
13442950,0,0,559.0704083246179
13443100,0,0,559.0380112659656
13443250,0,0,559.3549561684858
13443400,0,0,559.3549561684858
13443550,0,0,562.0254517539328
13443700,0,0,562.0254517539328
13443850,0,0,562.0254517539328
13444000,0,0,562.0254517539328
13444150,0,0,583.7202111235716
13444300,0,0,582.3035689191425
13444450,0,0,582.3061168138798
13444600,0,0,582.3061168138798
13444750,0,0,582.3061168138798
13444900,0,0,582.4302745167212
13445050,0,0,584.3832058314953
13445200,0,0,584.6563584630736
13445350,0,0,588.6533966001498
13445500,0,0,588.7323439685697
13445650,0,0,585.3180163746656
13445800,0,0,585.370736287543
13445950,0,0,585.5831853945183
13446100,0,0,587.8755219613358
13446250,0,0,587.8755219613358
13446400,0,0,587.8755219613358
13446550,0,0,548.770910610724
13446700,0,0,547.7742698126648
13446850,0,0,547.7013076905456
13447000,0,0,547.6982547798285
13447150,0,0,547.6982547798285
13447300,0,0,548.3304776133006
13447450,0,0,545.4185759756186
13447600,0,0,545.7430266058913
13447750,0,0,545.5443499001925
13447900,0,0,545.5443499001925
13448050,0,0,546.0189153745072
13448200,0,0,546.0189153745072
13448350,0,0,549.3732668075975
13448500,0,0,549.3732668075975
13448650,0,0,544.9002746020827
13448800,0,0,544.9002746020827
13448950,0,0,544.6287386073606
13449100,0,0,549.9416521563701
13449250,0,0,550.1580285691955
13449400,0,0,550.1580285691955
13449550,0,0,550.1580285691955
13449700,0,0,546.1377453107336
13449850,0,0,546.9698953452491
13450000,0,0,546.6022267686305
13450150,0,0,549.5186184913204
13450300,0,0,549.530754856953
13450450,0,0,549.5480189622143
13450600,0,0,552.3906230762681
13450750,0,0,552.3906230762681
13450900,0,0,552.3906230762681
13451050,0,0,552.3906230762681
13451200,0,0,550.3212138622588
13451350,0,0,552.5881824686388
13451500,0,0,552.5881824686388
13451650,0,0,552.4268969892477
13451800,0,0,552.4268969892477
13451950,0,0,552.7005745956307
13452100,0,0,548.324639789777
13452250,0,0,548.3376014890933
13452400,0,0,551.9034613154911
13452550,0,0,549.2690781136118
13452700,0,0,549.1695234592119
13452850,0,0,549.1695234592119
13453000,0,0,549.0431948825133
13453150,0,0,549.3161048357667
13453300,0,0,546.7251659281418
13453450,0,0,546.7251659281418
13453600,0,0,548.9692184436824
13453750,0,0,550.5288848646867
13453900,0,0,550.7092477755248
13454050,0,0,552.4018434026756
13454200,0,0,552.6650012974122
13454350,0,0,548.6567565944226
13454500,0,0,614.4839127570488
13454650,0,0,614.4839127570488
13454800,0,0,568.4932640070281
13454950,0,0,568.496697559937
13455100,0,0,650.1434998058221
13455250,0,0,652.8003133853317
13455400,0,0,715.7527402404539
13455550,0,0,715.9295987523965
13455700,0,0,740.1937464255863
13455850,0,0,740.1937464255863
13456000,0,0,740.2422585568876
13456150,0,0,768.7587082902862
13456300,0,0,768.7540411426214
13456450,0,0,732.6852481046792
13456600,0,0,716.7113237023971
13456750,0,0,716.8718995696292
13456900,0,0,717.1929590269976
13457050,0,0,717.1929590269976
13457200,0,0,717.224312190772
13457350,0,0,744.2536912974813
13457500,0,0,747.579139095051
13457650,0,0,771.8437108077778
13457800,0,0,772.1658107291132
13457950,0,0,772.1658107291132
13458100,0,0,707.4997387426433
13458250,0,0,710.0060384645608
13458400,0,0,775.3881542468694
13458550,0,0,775.4942775754912
13458700,0,0,775.524285300736
13458850,0,0,774.8317464729306
13459000,0,0,772.9909393191455
13459150,0,0,773.8957160186645
13459300,0,0,773.8957160186645
13459450,0,0,770.7043548476786
13459600,0,0,770.7043548476786
13459750,0,0,805.6089529905674
13459900,0,0,752.9036494085369
13460050,0,0,636.856665931105
13460200,0,0,636.9750869837349
13460350,0,0,760.0448944200123
13460500,0,0,760.0448944200123
13460650,0,0,802.4616594566053
13460800,0,0,3217.3221450942683
13460950,0,0,2613.124210332224
13461100,0,0,2613.124210332224
13461250,0,0,2307.993395155998
13461400,0,0,2307.3145560304547
13461550,0,0,2307.3145560304547
13461700,0,0,2306.6608147588704
13461850,0,0,2306.6608147588704
13462000,0,0,2306.6608147588704
13462150,0,0,2306.6608147588704
13462300,0,0,2306.6608147588704
13462450,0,0,1589.634364686509
13462600,0,0,2310.408355799145
13462750,0,0,2310.408355799145
13462900,0,0,2310.408355799145
13463050,0,0,1947.6208748467398
13463200,0,0,1947.6208748467398
13463350,0,0,1947.6208748467398
13463500,0,0,1947.6208748467398
13463650,0,0,1588.5960221201549
13463800,0,0,1588.5960221201549
13463950,0,0,2913.312932664955
13464100,0,0,2912.7474132582765
13464250,0,0,2914.2445228133083
13464400,0,0,2916.414841644666
13464550,0,0,2916.489188304713
13464700,0,0,1948.8338815612954
13464850,0,0,1948.9200102958787
13465000,0,0,1947.1263260853523
13465150,0,0,1947.8464346829553
13465300,0,0,2306.7828133741764
13465450,0,0,2306.7828133741764
13465600,0,0,2306.7828133741764
13465750,0,0,2306.7828133741764
13465900,0,0,2306.7828133741764
13466050,0,0,2304.7385210028765
13466200,0,0,2304.7982306458575
13466350,0,0,2914.2263700963267
13466500,0,0,2914.2263700963267
13466650,0,0,3452.8655960500464
13466800,0,0,3403.105915883383
13466950,0,0,3403.105915883383
13467100,0,0,3257.7106979440177
13467250,0,0,3257.7106979440177
13467400,0,0,3257.7106979440177
13467550,0,0,3462.243510422293
13467700,0,0,3463.032984106503
13467850,0,0,3469.252175473558
13468000,0,0,3487.1716025614696
13468150,0,0,3487.1716025614696
13468300,0,0,3200.3626383940937
13468450,0,0,3270.1779558336784
13468600,0,0,3270.1779558337057
13468750,0,0,3257.785636376798
13468900,0,0,3257.785636376798
13469050,0,0,3083.971183561108
13469200,0,0,3083.971183561108
