blocknumber,reserve WETH,reserve WBTC,volume WETH for 5% slippage
13632100,0,0,14577.235730514982
13632250,0,0,14483.814935447144
13632400,0,0,14552.207150689033
13632550,0,0,14646.358542700944
13632700,0,0,14481.868581534898
13632850,0,0,14361.157413640258
13633000,0,0,14244.2762698938
13633150,0,0,14244.2762698938
13633300,0,0,14176.55782662201
13633450,0,0,14205.454506231801
13633600,0,0,14199.714857362578
13633750,0,0,14099.771094960453
13633900,0,0,14150.319391402596
13634050,0,0,14178.844043422174
13634200,0,0,14150.95602120275
13634350,0,0,14120.39254995537
13634500,0,0,14120.131065366702
13634650,0,0,14080.98337974128
13634800,0,0,14368.961038837158
13634950,0,0,14290.485971085947
13635100,0,0,14333.864146802434
13635250,0,0,14324.821052902815
13635400,0,0,14307.267574762607
13635550,0,0,14070.50332271296
13635700,0,0,14070.480992051282
13635850,0,0,14129.548592237717
13636000,0,0,14327.01863948484
13636150,0,0,14492.235332866341
13636300,0,0,13997.43702645565
13636450,0,0,14088.406276610647
13636600,0,0,14088.435223979071
13636750,0,0,14104.40555574955
13636900,0,0,14144.988609704591
13637050,0,0,14123.419569604857
13637200,0,0,14102.72506492611
13637350,0,0,14034.045877202372
13637500,0,0,14064.14008949775
13637650,0,0,14086.874175775762
13637800,0,0,14130.670586400596
13637950,0,0,13537.243260497928
13638100,0,0,13550.916660605048
13638250,0,0,13751.64244442356
13638400,0,0,13728.22395923116
13638550,0,0,13748.288653397776
13638700,0,0,13919.36553864615
13638850,0,0,13917.898347193017
13639000,0,0,14014.804084466981
13639150,0,0,14038.309329275991
13639300,0,0,14316.349027760369
13639450,0,0,13871.83932224139
13639600,0,0,13989.73752336068
13639750,0,0,14391.379854296378
13639900,0,0,14390.833959989875
13640050,0,0,14389.768836908177
13640200,0,0,14380.952358607112
13640350,0,0,14828.70388911195
13640500,0,0,14832.817532667817
13640650,0,0,14016.208459951773
13640800,0,0,14303.387451887535
13640950,0,0,14266.169484268374
13641100,0,0,14291.711668509757
13641250,0,0,14293.649905475784
13641400,0,0,14232.282440665067
13641550,0,0,14818.677078881276
13641700,0,0,14818.677078881276
13641850,0,0,14943.226786737567
13642000,0,0,14867.641138864767
13642150,0,0,14462.274442338417
13642300,0,0,14769.493874241125
13642450,0,0,15004.469413836054
13642600,0,0,14779.452910420005
13642750,0,0,14780.536403864331
13642900,0,0,14461.220760633209
13643050,0,0,14222.468168512056
13643200,0,0,14567.424825953243
13643350,0,0,14518.345197169987
13643500,0,0,14384.187933644656
13643650,0,0,14460.354037395795
13643800,0,0,14465.618635733834
13643950,0,0,14037.32636142305
13644100,0,0,14013.612157071077
13644250,0,0,14043.219300495151
13644400,0,0,13922.560516623145
13644550,0,0,13654.441516653329
13644700,0,0,13998.95633060379
13644850,0,0,13964.026239146784
13645000,0,0,13645.183273995186
13645150,0,0,13881.094307177038
13645300,0,0,13481.57009550164
13645450,0,0,13673.927948374003
13645600,0,0,13643.925163960268
13645750,0,0,13853.702665123363
13645900,0,0,13852.989454578494
13646050,0,0,13899.140738133226
13646200,0,0,13705.597250273884
13646350,0,0,13557.567453070908
13646500,0,0,13525.778141738754
13646650,0,0,13599.707319089528
13646800,0,0,13402.355948231827
13646950,0,0,13321.370463520241
13647100,0,0,13654.77989246044
13647250,0,0,13461.572790835451
13647400,0,0,13005.190448844558
13647550,0,0,13222.420801676166
13647700,0,0,12448.008095218158
13647850,0,0,12505.817885860248
13648000,0,0,12645.298162165094
13648150,0,0,12857.675526966095
13648300,0,0,12819.716353913198
13648450,0,0,12776.899291416248
13648600,0,0,12953.089433676469
13648750,0,0,12917.406131060428
13648900,0,0,12917.491992797115
13649050,0,0,13140.478852958111
13649200,0,0,13201.245507149231
13649350,0,0,13036.72111679055
13649500,0,0,13437.796803958696
13649650,0,0,13520.415606227943
13649800,0,0,13145.273052576587
13649950,0,0,13258.211043667192
13650100,0,0,13279.657739024915
13650250,0,0,13241.951117559209
13650400,0,0,13240.967194177438
13650550,0,0,13240.378724292854
13650700,0,0,13257.334970593689
13650850,0,0,13244.042078979652
13651000,0,0,13286.285637702535
13651150,0,0,13239.557847730815
13651300,0,0,13251.430305253924
13651450,0,0,13224.406785708476
13651600,0,0,13179.972523774919
13651750,0,0,13189.838899299613
13651900,0,0,13081.428475480609
13652050,0,0,13075.18820511112
13652200,0,0,13060.822060892291
13652350,0,0,12909.6320940147
13652500,0,0,12908.379031858445
13652650,0,0,12954.8061498456
13652800,0,0,12982.381057339428
13652950,0,0,13070.365758822232
13653100,0,0,13059.083513582547
13653250,0,0,13034.452819705935
13653400,0,0,13043.329004257523
13653550,0,0,13024.508987323321
13653700,0,0,12983.153978245478
13653850,0,0,13429.532298599861
13654000,0,0,13320.993420004716
13654150,0,0,12663.871793141723
13654300,0,0,12602.987924226285
13654450,0,0,12841.003678318244
13654600,0,0,12919.020850143119
13654750,0,0,12729.823816688317
13654900,0,0,12894.680841754323
13655050,0,0,12889.122410156016
13655200,0,0,12836.14624051865
13655350,0,0,12857.011677480321
13655500,0,0,12970.138546227396
13655650,0,0,13081.759392769225
13655800,0,0,12972.357980720164
13655950,0,0,12937.093879956263
13656100,0,0,12996.344640915959
13656250,0,0,13076.607573063182
13656400,0,0,13076.45686566196
13656550,0,0,12991.630057120608
13656700,0,0,13001.99670277465
13656850,0,0,13066.287478319935
13657000,0,0,13075.437472770556
13657150,0,0,13101.285417090452
13657300,0,0,13099.883657703718
13657450,0,0,13061.507895063254
13657600,0,0,13061.15469442531
13657750,0,0,13164.39020964632
13657900,0,0,13524.633183844766
13658050,0,0,13474.690749312682
13658200,0,0,13539.800999829416
13658350,0,0,13538.785296525039
13658500,0,0,13505.830441704633
13658650,0,0,13562.938046659541
13658800,0,0,13547.205013035682
13658950,0,0,13408.616921116089
13659100,0,0,13428.685188329488
13659250,0,0,13101.812589835412
13659400,0,0,13143.622739708644
13659550,0,0,13212.115726235736
13659700,0,0,13288.75537215542
13659850,0,0,13356.442449131911
13660000,0,0,13352.333851405461
13660150,0,0,13587.131910070719
13660300,0,0,13077.43275530868
13660450,0,0,13021.312859291858
13660600,0,0,13016.435926208173
13660750,0,0,13077.165564742316
13660900,0,0,13098.541719167726
13661050,0,0,13180.488530283092
13661200,0,0,13561.544223424828
13661350,0,0,13852.111135040073
13661500,0,0,13844.088938037039
13661650,0,0,14265.932918147118
13661800,0,0,13591.31115875375
13661950,0,0,13582.197131712881
13662100,0,0,13566.670452776418
13662250,0,0,13869.158023639251
13662400,0,0,13869.399269441798
13662550,0,0,13900.702365211051
13662700,0,0,13906.954539778842
13662850,0,0,13909.883557532627
13663000,0,0,13847.763749593596
13663150,0,0,13847.029641468242
13663300,0,0,13783.149849181278
13663450,0,0,13650.325698333409
13663600,0,0,13606.169104878147
13663750,0,0,13383.27013815898
13663900,0,0,13413.638063858612
13664050,0,0,13349.021589577176
13664200,0,0,13836.241775553632
13664350,0,0,13836.235209887453
13664500,0,0,13918.180061717347
13664650,0,0,13850.018112129099
13664800,0,0,13964.623986906015
13664950,0,0,13944.163135414135
13665100,0,0,13781.65249890426
13665250,0,0,13813.032825694712
13665400,0,0,13793.735762708455
13665550,0,0,13810.502029203984
13665700,0,0,13732.328484398595
13665850,0,0,13885.409707529718
13666000,0,0,13574.065044858316
13666150,0,0,13658.612655376583
13666300,0,0,13749.103136135762
13666450,0,0,13775.433726028032
13666600,0,0,13775.973678532746
13666750,0,0,14322.91841027177
13666900,0,0,14320.321031319509
13667050,0,0,14311.433480827374
13667200,0,0,13715.4699856172
13667350,0,0,13879.089397391686
13667500,0,0,13854.420242516228
13667650,0,0,13828.967070623865
13667800,0,0,14185.079681332587
13667950,0,0,14171.254646345118
13668100,0,0,14191.175983538815
13668250,0,0,13724.560180294302
13668400,0,0,13723.429527205866
13668550,0,0,13711.90100291077
13668700,0,0,13723.794887442073
13668850,0,0,14013.726130218474
13669000,0,0,13768.640426310714
13669150,0,0,13721.00549471001
13669300,0,0,13721.276663158795
13669450,0,0,13883.662195034278
13669600,0,0,13909.89239667292
13669750,0,0,13863.94866020367
13669900,0,0,13751.229482600631
13670050,0,0,13751.978810271627
13670200,0,0,13833.901096949588
13670350,0,0,13906.465801503413
13670500,0,0,13796.94250796922
13670650,0,0,13664.192219138182
13670800,0,0,13587.088760754672
13670950,0,0,13679.759611688558
13671100,0,0,13679.759970632404
13671250,0,0,13616.09052510924
13671400,0,0,13476.885170599306
13671550,0,0,12383.986228642885
13671700,0,0,12026.855271215481
13671850,0,0,12146.004885514147
13672000,0,0,11712.965744689693
13672150,0,0,11609.270734310016
13672300,0,0,11440.252455111699
13672450,0,0,11594.377122352307
13672600,0,0,11507.571618404178
13672750,0,0,11673.478350649804
13672900,0,0,11673.485187938719
13673050,0,0,11527.262247105331
13673200,0,0,11408.162573520149
13673350,0,0,11533.452069153967
13673500,0,0,11689.823276043271
13673650,0,0,11702.34348074357
13673800,0,0,11360.722210668277
13673950,0,0,11342.076669648477
13674100,0,0,11334.672860821438
13674250,0,0,11303.746218357433
13674400,0,0,11391.025130929564
13674550,0,0,11562.945181416906
13674700,0,0,11625.499034588967
13674850,0,0,11696.79265409926
13675000,0,0,11754.450258992583
13675150,0,0,11684.122140795924
13675300,0,0,11661.780057346257
13675450,0,0,11671.675209866193
13675600,0,0,11712.609254353227
13675750,0,0,11634.13979841589
13675900,0,0,11365.782792058519
13676050,0,0,11579.403639288554
13676200,0,0,11566.39798009134
13676350,0,0,11521.711398350046
13676500,0,0,11518.142816632584
13676650,0,0,11282.277340495588
13676800,0,0,11266.612329147985
13676950,0,0,11440.800708384832
13677100,0,0,11287.882972785364
13677250,0,0,11236.899351670982
13677400,0,0,11050.286420116514
13677550,0,0,11051.941677868246
13677700,0,0,11750.978753634168
13677850,0,0,12087.982388911816
13678000,0,0,12259.010571967681
13678150,0,0,12171.3667811246
13678300,0,0,12180.060887504533
13678450,0,0,12457.216508542475
13678600,0,0,12588.071004426893
13678750,0,0,12767.632801822274
13678900,0,0,12323.757766923716
13679050,0,0,12590.680257740303
13679200,0,0,12902.530832734732
13679350,0,0,12950.52523454166
13679500,0,0,13065.358540052923
13679650,0,0,13104.491448111989
13679800,0,0,13097.938179177581
13679950,0,0,13054.392559398455
13680100,0,0,12933.540090968101
13680250,0,0,12834.9787510117
13680400,0,0,12871.598468411135
13680550,0,0,12855.871772416165
13680700,0,0,12747.5652845446
13680850,0,0,12571.621339138743
13681000,0,0,12165.912063792559
13681150,0,0,12166.057529197526
13681300,0,0,12131.815675036847
13681450,0,0,12123.51709113875
13681600,0,0,12007.13592443709
13681750,0,0,12031.493156517068
13681900,0,0,12056.735847567537
13682050,0,0,12166.080264804108
13682200,0,0,12086.601910919771
13682350,0,0,12233.471305335599
13682500,0,0,12476.175187660685
13682650,0,0,12558.909067647533
13682800,0,0,12558.867666877226
13682950,0,0,12642.441628064162
13683100,0,0,12117.636496934441
13683250,0,0,11848.941713371622
13683400,0,0,11869.218253304845
13683550,0,0,11444.072548858736
13683700,0,0,11294.667328486805
13683850,0,0,11513.458554551795
13684000,0,0,11511.785175333502
13684150,0,0,10944.711329189897
13684300,0,0,10509.596525080653
13684450,0,0,11179.566200754143
13684600,0,0,11364.084768299026
13684750,0,0,11299.017453324674
13684900,0,0,11032.400256017456
13685050,0,0,10887.926875383553
13685200,0,0,10961.474571489416
13685350,0,0,10944.429470841565
13685500,0,0,10565.07113467361
13685650,0,0,10796.727253783447
13685800,0,0,10676.101841823605
13685950,0,0,10455.436171042511
13686100,0,0,10481.397152936428
13686250,0,0,10547.153258336017
13686400,0,0,10554.272120577227
13686550,0,0,10376.907766490282
13686700,0,0,10371.865434544345
13686850,0,0,10367.337346326376
13687000,0,0,10418.2997776978
13687150,0,0,10292.71471638539
13687300,0,0,10035.228507413596
13687450,0,0,10091.440450432718
13687600,0,0,10362.334381174616
13687750,0,0,10150.89901531277
13687900,0,0,10269.065036219714
13688050,0,0,10248.285672232307
13688200,0,0,10249.724836961634
13688350,0,0,10200.011469568672
13688500,0,0,10199.908980263011
13688650,0,0,10628.081061621251
13688800,0,0,11546.030140307648
13688950,0,0,12785.296099986197
13689100,0,0,13072.580482306581
13689250,0,0,13091.219724877672
13689400,0,0,13009.0275193446
13689550,0,0,12688.243560411442
13689700,0,0,13264.015089548022
13689850,0,0,12688.647646598765
13690000,0,0,12685.894324680381
13690150,0,0,12031.847633740435
13690300,0,0,12223.167101119867
13690450,0,0,12209.13797840562
13690600,0,0,12289.074982052378
13690750,0,0,12210.491273823096
13690900,0,0,11761.84456582641
13691050,0,0,12159.525642088562
13691200,0,0,12054.208713189391
13691350,0,0,12021.538371428655
13691500,0,0,12133.119336469023
13691650,0,0,12101.10912696591
13691800,0,0,12029.464647411303
13691950,0,0,12034.44759826064
13692100,0,0,11786.818529659777
13692250,0,0,11733.717743717245
13692400,0,0,11649.996477030614
13692550,0,0,11761.472517783248
13692700,0,0,11812.51509612778
13692850,0,0,11771.44795356538
13693000,0,0,11894.135897290658
13693150,0,0,11900.659500680842
13693300,0,0,11765.129994263378
13693450,0,0,11683.42394426811
13693600,0,0,11621.775123982869
13693750,0,0,11548.888436645038
13693900,0,0,11440.548778865694
13694050,0,0,11366.16607470041
13694200,0,0,11416.809358950451
13694350,0,0,11481.254482786953
13694500,0,0,11481.254482786953
13694650,0,0,11594.061810472718
13694800,0,0,11487.452699684873
13694950,0,0,11440.634390731791
13695100,0,0,11426.61867558517
13695250,0,0,11426.98312262474
13695400,0,0,11503.26496774753
13695550,0,0,11441.379090338829
13695700,0,0,11523.962680816754
13695850,0,0,11538.684676692668
13696000,0,0,11560.62067669652
13696150,0,0,11608.879782722115
13696300,0,0,11590.169207597495
13696450,0,0,11923.854067542186
13696600,0,0,11952.838779044712
13696750,0,0,12075.45577574159
13696900,0,0,12094.535843042588
13697050,0,0,12074.05123565684
13697200,0,0,12088.122330988113
13697350,0,0,12036.396640878971
13697500,0,0,12087.997881650255
13697650,0,0,12124.7236690649
13697800,0,0,12174.23390375943
13697950,0,0,12311.756686328077
13698100,0,0,11879.563716020588
13698250,0,0,12197.950525641445
13698400,0,0,12266.171888318135
13698550,0,0,12278.509874929827
13698700,0,0,12279.489253419057
13698850,0,0,12129.237578573902
13699000,0,0,12781.503355077657
13699150,0,0,12840.494566865855
13699300,0,0,12907.65940618487
13699450,0,0,12907.800814819762
13699600,0,0,12523.860281084326
13699750,0,0,12890.100988672162
13699900,0,0,12938.8982689222
13700050,0,0,13072.49980560029
13700200,0,0,13093.16901087557
13700350,0,0,13016.366498088577
13700500,0,0,12755.971406978977
13700650,0,0,12755.852405327067
13700800,0,0,12743.898801914349
13700950,0,0,12768.733087575
13701100,0,0,12692.65197899333
13701250,0,0,12665.999923958681
13701400,0,0,12725.292044788379
13701550,0,0,12683.641474733053
13701700,0,0,12687.5805930717
13701850,0,0,12687.335888645346
13702000,0,0,12383.139102611796
13702150,0,0,12171.818419726518
13702300,0,0,12079.771021608007
13702450,0,0,12128.383505319547
13702600,0,0,11978.809331050954
13702750,0,0,12091.34487284361
13702900,0,0,12169.812115914161
13703050,0,0,12169.135522697428
13703200,0,0,11931.225655709053
13703350,0,0,11944.007630046515
13703500,0,0,11816.077653884558
13703650,0,0,11899.728875832763
13703800,0,0,11925.400648747385
13703950,0,0,11930.342955282611
13704100,0,0,12616.706955513957
13704250,0,0,12070.928884225346
13704400,0,0,12542.28959002447
13704550,0,0,12493.067722685802
13704700,0,0,11902.349346718122
13704850,0,0,11563.3769848527
13705000,0,0,11947.694230730272
13705150,0,0,12029.033768963192
13705300,0,0,11907.968353399388
13705450,0,0,11998.462439441377
13705600,0,0,11635.57805587283
13705750,0,0,11627.0922980965
13705900,0,0,11731.60997456174
13706050,0,0,11749.563993027085
13706200,0,0,11884.108290275515
13706350,0,0,11943.949728786403
13706500,0,0,11980.973564912349
13706650,0,0,12031.116178469863
13706800,0,0,11940.486388952533
13706950,0,0,12048.506088164157
13707100,0,0,12037.696640443639
13707250,0,0,11995.306716742194
13707400,0,0,11666.767273003441
13707550,0,0,11678.76122859729
13707700,0,0,11674.497937331413
13707850,0,0,11727.84017253092
13708000,0,0,11724.12199114685
13708150,0,0,11796.563157254597
13708300,0,0,11796.436191920882
13708450,0,0,11775.399209674826
13708600,0,0,11938.479797538575
13708750,0,0,11863.924487224243
13708900,0,0,11776.492518235584
13709050,0,0,11431.194837153991
13709200,0,0,11862.351714002314
13709350,0,0,11630.778943251413
13709500,0,0,11561.746661944788
13709650,0,0,11446.02462260968
13709800,0,0,10526.142099913846
13709950,0,0,11814.809819495833
13710100,0,0,11318.894793541984
13710250,0,0,11549.80555054432
13710400,0,0,11666.713533806176
13710550,0,0,11622.636808114972
13710700,0,0,11701.580025794443
13710850,0,0,11616.873121658582
13711000,0,0,11507.305749132107
13711150,0,0,11160.382628747846
13711300,0,0,11392.817080395236
13711450,0,0,11369.583944889899
13711600,0,0,10913.926183983618
13711750,0,0,10402.231436242955
13711900,0,0,10122.50302915674
13712050,0,0,9954.531748496705
13712200,0,0,9437.894593479936
13712350,0,0,9398.087576788776
13712500,0,0,9397.428504860038
13712650,0,0,9244.461054298086
13712800,0,0,9293.010566960626
13712950,0,0,9527.010353559413
13713100,0,0,9575.127583952199
13713250,0,0,9619.47377332213
13713400,0,0,9254.51086909073
13713550,0,0,9265.013293390211
13713700,0,0,9267.120948538586
