blocknumber,reserve ZRX,reserve USDC,volume ZRX for 5% slippage
15733600,0,0,19.126643548162292
15733750,0,0,19.126643548162292
15733900,0,0,19.126643548162292
15734050,0,0,19.126643548162292
15734200,0,0,19.126643548162292
15734350,0,0,19.126643548162292
15734500,0,0,19.126643548162292
15734650,0,0,19.126643548162292
15734800,0,0,19.126643548162292
15734950,0,0,19.126643548162292
15735100,0,0,19.126643548162292
15735250,0,0,19.126643548162292
15735400,0,0,19.126643548162292
15735550,0,0,19.126643548162292
15735700,0,0,19.126643548162292
15735850,0,0,19.126643548162292
15736000,0,0,19.126643548162292
15736150,0,0,19.126643548162292
15736300,0,0,19.126643548162292
15736450,0,0,19.126643548162292
15736600,0,0,19.126643548162292
15736750,0,0,19.126643548162292
15736900,0,0,19.126643548162292
15737050,0,0,19.126643548162292
15737200,0,0,19.126643548162292
15737350,0,0,19.126643548162292
15737500,0,0,19.126643548162292
15737650,0,0,19.126643548162292
15737800,0,0,19.126643548162292
15737950,0,0,19.126643548162292
15738100,0,0,19.126643548162292
15738250,0,0,19.126643548162292
15738400,0,0,19.126643548162292
15738550,0,0,19.126643548162292
15738700,0,0,19.126643548162292
15738850,0,0,19.126643548162292
15739000,0,0,19.126643548162292
15739150,0,0,19.126643548162292
15739300,0,0,19.126643548162292
15739450,0,0,19.126643548162292
15739600,0,0,19.126643548162292
15739750,0,0,19.126643548162292
15739900,0,0,19.126643548162292
15740050,0,0,19.126643548162292
15740200,0,0,19.126643548162292
15740350,0,0,19.126643548162292
15740500,0,0,19.126643548162292
15740650,0,0,19.126643548162292
15740800,0,0,19.126643548162292
15740950,0,0,19.126643548162292
15741100,0,0,19.126643548162292
15741250,0,0,19.126643548162292
15741400,0,0,19.126643548162292
15741550,0,0,19.126643548162292
15741700,0,0,19.126643548162292
15741850,0,0,19.126643548162292
15742000,0,0,19.126643548162292
15742150,0,0,19.126643548162292
15742300,0,0,19.126643548162292
15742450,0,0,19.126643548162292
15742600,0,0,19.126643548162292
15742750,0,0,19.126643548162292
15742900,0,0,19.126643548162292
15743050,0,0,19.126643548162292
15743200,0,0,19.126643548162292
15743350,0,0,19.126643548162292
15743500,0,0,19.126643548162292
15743650,0,0,19.126643548162292
15743800,0,0,19.126643548162292
15743950,0,0,19.126643548162292
15744100,0,0,19.126643548162292
15744250,0,0,19.126643548162292
15744400,0,0,19.126643548162292
15744550,0,0,19.126643548162292
15744700,0,0,19.126643548162292
15744850,0,0,19.126643548162292
15745000,0,0,19.126643548162292
15745150,0,0,19.126643548162292
15745300,0,0,19.126643548162292
15745450,0,0,19.126643548162292
15745600,0,0,19.126643548162292
15745750,0,0,19.126643548162292
15745900,0,0,19.126643548162292
15746050,0,0,19.126643548162292
15746200,0,0,19.126643548162292
15746350,0,0,19.126643548162292
15746500,0,0,19.126643548162292
15746650,0,0,19.126643548162292
15746800,0,0,19.126643548162292
15746950,0,0,19.126643548162292
15747100,0,0,19.126643548162292
15747250,0,0,19.126643548162292
15747400,0,0,19.126643548162292
15747550,0,0,19.126643548162292
15747700,0,0,19.126643548162292
15747850,0,0,19.126643548162292
15748000,0,0,19.126643548162292
15748150,0,0,19.126643548162292
15748300,0,0,19.126643548162292
15748450,0,0,19.126643548162292
15748600,0,0,19.126643548162292
15748750,0,0,19.126643548162292
15748900,0,0,19.126643548162292
15749050,0,0,19.126643548162292
15749200,0,0,19.126643548162292
15749350,0,0,19.126643548162292
15749500,0,0,19.126643548162292
15749650,0,0,19.126643548162292
15749800,0,0,19.126643548162292
15749950,0,0,19.126643548162292
15750100,0,0,19.126643548162292
15750250,0,0,19.126643548162292
15750400,0,0,19.126643548162292
15750550,0,0,19.126643548162292
15750700,0,0,19.126643548162292
15750850,0,0,19.126643548162292
15751000,0,0,19.126643548162292
15751150,0,0,19.126643548162292
15751300,0,0,18.239419593873038
15751450,0,0,18.239419593873038
15751600,0,0,18.239419593873038
15751750,0,0,18.239419593873038
15751900,0,0,18.239419593873038
15752050,0,0,18.239419593873038
15752200,0,0,18.239419593873038
15752350,0,0,18.239419593873038
15752500,0,0,18.239419593873038
15752650,0,0,18.239419593873038
15752800,0,0,18.239419593873038
15752950,0,0,18.239419593873038
15753100,0,0,18.239419593873038
15753250,0,0,18.239419593873038
15753400,0,0,18.239419593873038
15753550,0,0,18.239419593873038
15753700,0,0,18.239419593873038
15753850,0,0,18.239419593873038
15754000,0,0,18.239419593873038
15754150,0,0,18.239419593873038
15754300,0,0,18.239419593873038
15754450,0,0,18.239419593873038
15754600,0,0,18.239419593873038
15754750,0,0,18.239419593873038
15754900,0,0,18.239419593873038
15755050,0,0,18.239419593873038
15755200,0,0,18.239419593873038
15755350,0,0,18.239419593873038
15755500,0,0,18.239419593873038
15755650,0,0,18.239419593873038
15755800,0,0,18.239419593873038
15755950,0,0,18.239419593873038
15756100,0,0,18.239419593873038
15756250,0,0,18.239419593873038
15756400,0,0,18.239419593873038
15756550,0,0,18.239419593873038
15756700,0,0,18.239419593873038
15756850,0,0,18.239419593873038
15757000,0,0,18.239419593873038
15757150,0,0,18.239419593873038
15757300,0,0,18.239419593873038
15757450,0,0,18.239419593873038
15757600,0,0,18.239419593873038
15757750,0,0,18.239419593873038
15757900,0,0,18.239419593873038
15758050,0,0,18.239419593873038
15758200,0,0,18.239419593873038
15758350,0,0,18.239419593873038
15758500,0,0,18.239419593873038
15758650,0,0,18.239419593873038
15758800,0,0,18.239419593873038
15758950,0,0,18.239419593873038
15759100,0,0,18.239419593873038
15759250,0,0,18.239419593873038
15759400,0,0,18.239419593873038
15759550,0,0,18.239419593873038
15759700,0,0,18.239419593873038
15759850,0,0,18.239419593873038
15760000,0,0,18.239419593873038
15760150,0,0,18.239419593873038
15760300,0,0,18.239419593873038
15760450,0,0,18.239419593873038
15760600,0,0,18.239419593873038
15760750,0,0,18.239419593873038
15760900,0,0,18.239419593873038
15761050,0,0,18.239419593873038
15761200,0,0,18.239419593873038
15761350,0,0,18.239419593873038
15761500,0,0,18.239419593873038
15761650,0,0,18.239419593873038
15761800,0,0,18.239419593873038
15761950,0,0,18.239419593873038
15762100,0,0,18.239419593873038
15762250,0,0,18.239419593873038
15762400,0,0,18.239419593873038
15762550,0,0,18.239419593873038
15762700,0,0,18.239419593873038
15762850,0,0,18.239419593873038
15763000,0,0,18.239419593873038
15763150,0,0,18.239419593873038
15763300,0,0,18.239419593873038
15763450,0,0,18.239419593873038
15763600,0,0,18.239419593873038
15763750,0,0,18.239419593873038
15763900,0,0,18.239419593873038
15764050,0,0,18.239419593873038
15764200,0,0,18.239419593873038
15764350,0,0,18.239419593873038
15764500,0,0,18.239419593873038
15764650,0,0,18.239419593873038
15764800,0,0,18.239419593873038
15764950,0,0,18.239419593873038
15765100,0,0,18.239419593873038
15765250,0,0,18.239419593873038
15765400,0,0,18.239419593873038
15765550,0,0,18.239419593873038
15765700,0,0,18.239419593873038
15765850,0,0,18.239419593873038
15766000,0,0,18.239419593873038
15766150,0,0,18.239419593873038
15766300,0,0,18.239419593873038
15766450,0,0,18.239419593873038
15766600,0,0,18.239419593873038
15766750,0,0,18.239419593873038
15766900,0,0,18.239419593873038
15767050,0,0,18.239419593873038
15767200,0,0,18.239419593873038
15767350,0,0,18.239419593873038
15767500,0,0,18.239419593873038
15767650,0,0,18.239419593873038
15767800,0,0,18.239419593873038
15767950,0,0,18.239419593873038
15768100,0,0,18.239419593873038
15768250,0,0,18.239419593873038
15768400,0,0,18.239419593873038
15768550,0,0,18.239419593873038
15768700,0,0,18.239419593873038
15768850,0,0,18.239419593873038
15769000,0,0,18.239419593873038
15769150,0,0,18.239419593873038
15769300,0,0,18.239419593873038
15769450,0,0,18.239419593873038
15769600,0,0,18.239419593873038
15769750,0,0,18.239419593873038
15769900,0,0,18.239419593873038
15770050,0,0,18.239419593873038
15770200,0,0,18.239419593873038
15770350,0,0,18.239419593873038
15770500,0,0,18.239419593873038
15770650,0,0,18.239419593873038
15770800,0,0,18.239419593873038
15770950,0,0,18.239419593873038
15771100,0,0,18.239419593873038
15771250,0,0,18.239419593873038
15771400,0,0,18.239419593873038
15771550,0,0,18.239419593873038
15771700,0,0,18.239419593873038
15771850,0,0,18.239419593873038
15772000,0,0,18.239419593873038
15772150,0,0,18.239419593873038
15772300,0,0,18.239419593873038
15772450,0,0,18.239419593873038
15772600,0,0,18.239419593873038
15772750,0,0,18.239419593873038
15772900,0,0,18.239419593873038
15773050,0,0,18.239419593873038
15773200,0,0,18.239419593873038
15773350,0,0,18.239419593873038
15773500,0,0,18.239419593873038
15773650,0,0,18.239419593873038
15773800,0,0,18.239419593873038
15773950,0,0,18.239419593873038
15774100,0,0,18.239419593873038
15774250,0,0,18.239419593873038
15774400,0,0,18.239419593873038
15774550,0,0,18.239419593873038
15774700,0,0,18.239419593873038
15774850,0,0,18.239419593873038
15775000,0,0,18.239419593873038
15775150,0,0,18.239419593873038
15775300,0,0,18.239419593873038
15775450,0,0,18.239419593873038
15775600,0,0,18.239419593873038
15775750,0,0,18.239419593873038
15775900,0,0,18.239419593873038
15776050,0,0,18.239419593873038
15776200,0,0,18.239419593873038
15776350,0,0,18.239419593873038
15776500,0,0,18.239419593873038
15776650,0,0,18.239419593873038
15776800,0,0,18.239419593873038
15776950,0,0,18.239419593873038
15777100,0,0,18.239419593873038
15777250,0,0,18.239419593873038
15777400,0,0,18.239419593873038
15777550,0,0,18.239419593873038
15777700,0,0,18.239419593873038
15777850,0,0,18.239419593873038
15778000,0,0,18.239419593873038
15778150,0,0,18.239419593873038
15778300,0,0,18.239419593873038
15778450,0,0,18.239419593873038
15778600,0,0,18.239419593873038
15778750,0,0,18.239419593873038
15778900,0,0,18.239419593873038
15779050,0,0,18.239419593873038
15779200,0,0,18.239419593873038
15779350,0,0,18.239419593873038
15779500,0,0,18.239419593873038
15779650,0,0,18.239419593873038
15779800,0,0,18.239419593873038
15779950,0,0,18.239419593873038
15780100,0,0,18.239419593873038
15780250,0,0,18.239419593873038
15780400,0,0,18.239419593873038
15780550,0,0,18.239419593873038
15780700,0,0,18.239419593873038
15780850,0,0,18.239419593873038
15781000,0,0,18.239419593873038
15781150,0,0,18.239419593873038
15781300,0,0,18.239419593873038
15781450,0,0,18.239419593873038
15781600,0,0,18.239419593873038
15781750,0,0,18.239419593873038
15781900,0,0,18.239419593873038
15782050,0,0,18.239419593873038
15782200,0,0,18.239419593873038
15782350,0,0,18.239419593873038
15782500,0,0,18.239419593873038
15782650,0,0,18.239419593873038
15782800,0,0,18.239419593873038
15782950,0,0,18.239419593873038
15783100,0,0,18.239419593873038
15783250,0,0,18.239419593873038
15783400,0,0,18.239419593873038
15783550,0,0,18.239419593873038
15783700,0,0,18.239419593873038
15783850,0,0,18.239419593873038
15784000,0,0,18.239419593873038
15784150,0,0,18.239419593873038
15784300,0,0,18.239419593873038
15784450,0,0,18.239419593873038
15784600,0,0,18.239419593873038
15784750,0,0,18.239419593873038
15784900,0,0,18.239419593873038
15785050,0,0,18.239419593873038
15785200,0,0,18.239419593873038
15785350,0,0,18.239419593873038
15785500,0,0,18.239419593873038
15785650,0,0,18.239419593873038
15785800,0,0,18.239419593873038
15785950,0,0,18.239419593873038
15786100,0,0,18.239419593873038
15786250,0,0,18.239419593873038
15786400,0,0,18.239419593873038
15786550,0,0,18.239419593873038
15786700,0,0,18.239419593873038
15786850,0,0,18.239419593873038
15787000,0,0,18.239419593873038
15787150,0,0,18.239419593873038
15787300,0,0,18.239419593873038
15787450,0,0,18.239419593873038
15787600,0,0,18.239419593873038
15787750,0,0,18.239419593873038
15787900,0,0,18.239419593873038
15788050,0,0,18.239419593873038
15788200,0,0,18.239419593873038
15788350,0,0,18.239419593873038
15788500,0,0,18.239419593873038
15788650,0,0,18.239419593873038
15788800,0,0,18.239419593873038
15788950,0,0,18.239419593873038
15789100,0,0,18.239419593873038
15789250,0,0,18.239419593873038
15789400,0,0,18.239419593873038
15789550,0,0,18.239419593873038
15789700,0,0,18.239419593873038
15789850,0,0,18.239419593873038
15790000,0,0,18.239419593873038
15790150,0,0,18.239419593873038
15790300,0,0,18.239419593873038
15790450,0,0,18.239419593873038
15790600,0,0,18.239419593873038
15790750,0,0,18.239419593873038
15790900,0,0,18.239419593873038
15791050,0,0,18.239419593873038
15791200,0,0,18.239419593873038
15791350,0,0,18.239419593873038
15791500,0,0,18.239419593873038
15791650,0,0,18.239419593873038
15791800,0,0,18.239419593873038
15791950,0,0,18.239419593873038
15792100,0,0,18.239419593873038
15792250,0,0,18.239419593873038
15792400,0,0,18.239419593873038
15792550,0,0,18.239419593873038
15792700,0,0,18.239419593873038
15792850,0,0,18.239419593873038
15793000,0,0,18.239419593873038
15793150,0,0,18.239419593873038
15793300,0,0,18.239419593873038
15793450,0,0,18.239419593873038
15793600,0,0,18.239419593873038
15793750,0,0,18.239419593873038
15793900,0,0,18.239419593873038
15794050,0,0,18.239419593873038
15794200,0,0,18.239419593873038
15794350,0,0,18.239419593873038
15794500,0,0,18.239419593873038
15794650,0,0,18.239419593873038
15794800,0,0,18.239419593873038
15794950,0,0,18.239419593873038
15795100,0,0,18.239419593873038
15795250,0,0,18.239419593873038
15795400,0,0,18.239419593873038
15795550,0,0,18.239419593873038
15795700,0,0,18.239419593873038
15795850,0,0,18.239419593873038
15796000,0,0,18.239419593873038
15796150,0,0,18.239419593873038
15796300,0,0,18.239419593873038
15796450,0,0,18.239419593873038
15796600,0,0,18.239419593873038
15796750,0,0,18.239419593873038
15796900,0,0,18.239419593873038
15797050,0,0,18.239419593873038
15797200,0,0,18.239419593873038
15797350,0,0,18.239419593873038
15797500,0,0,18.239419593873038
15797650,0,0,18.239419593873038
15797800,0,0,18.239419593873038
15797950,0,0,18.239419593873038
15798100,0,0,18.239419593873038
15798250,0,0,18.239419593873038
15798400,0,0,18.239419593873038
15798550,0,0,18.239419593873038
15798700,0,0,18.239419593873038
15798850,0,0,18.239419593873038
15799000,0,0,18.239419593873038
15799150,0,0,18.239419593873038
15799300,0,0,18.239419593873038
15799450,0,0,18.239419593873038
15799600,0,0,18.239419593873038
15799750,0,0,18.239419593873038
15799900,0,0,18.239419593873038
15800050,0,0,18.239419593873038
15800200,0,0,18.239419593873038
15800350,0,0,18.239419593873038
15800500,0,0,18.239419593873038
15800650,0,0,18.239419593873038
15800800,0,0,18.239419593873038
15800950,0,0,18.239419593873038
15801100,0,0,18.239419593873038
15801250,0,0,18.239419593873038
15801400,0,0,18.239419593873038
15801550,0,0,18.239419593873038
15801700,0,0,18.239419593873038
15801850,0,0,18.239419593873038
15802000,0,0,18.239419593873038
15802150,0,0,18.239419593873038
15802300,0,0,18.239419593873038
15802450,0,0,18.239419593873038
15802600,0,0,18.239419593873038
15802750,0,0,18.239419593873038
15802900,0,0,18.239419593873038
15803050,0,0,18.239419593873038
15803200,0,0,18.239419593873038
15803350,0,0,18.239419593873038
15803500,0,0,18.239419593873038
15803650,0,0,18.239419593873038
15803800,0,0,18.239419593873038
15803950,0,0,18.239419593873038
15804100,0,0,18.239419593873038
15804250,0,0,18.239419593873038
15804400,0,0,18.239419593873038
15804550,0,0,18.239419593873038
15804700,0,0,18.239419593873038
15804850,0,0,18.239419593873038
15805000,0,0,18.239419593873038
15805150,0,0,18.239419593873038
15805300,0,0,18.239419593873038
15805450,0,0,18.239419593873038
15805600,0,0,18.239419593873038
15805750,0,0,18.239419593873038
15805900,0,0,18.239419593873038
15806050,0,0,18.239419593873038
15806200,0,0,18.239419593873038
15806350,0,0,18.239419593873038
15806500,0,0,18.239419593873038
15806650,0,0,18.239419593873038
15806800,0,0,18.239419593873038
15806950,0,0,18.239419593873038
15807100,0,0,18.239419593873038
15807250,0,0,18.239419593873038
15807400,0,0,18.239419593873038
15807550,0,0,18.239419593873038
15807700,0,0,18.239419593873038
15807850,0,0,18.239419593873038
15808000,0,0,18.239419593873038
15808150,0,0,18.239419593873038
15808300,0,0,18.239419593873038
15808450,0,0,18.239419593873038
15808600,0,0,18.239419593873038
15808750,0,0,18.239419593873038
15808900,0,0,18.239419593873038
15809050,0,0,18.239419593873038
15809200,0,0,18.239419593873038
15809350,0,0,18.239419593873038
15809500,0,0,18.239419593873038
15809650,0,0,18.239419593873038
15809800,0,0,18.239419593873038
15809950,0,0,18.239419593873038
15810100,0,0,18.239419593873038
15810250,0,0,18.239419593873038
15810400,0,0,18.239419593873038
15810550,0,0,18.239419593873038
15810700,0,0,18.239419593873038
15810850,0,0,18.239419593873038
15811000,0,0,18.239419593873038
15811150,0,0,18.239419593873038
15811300,0,0,18.239419593873038
15811450,0,0,18.239419593873038
15811600,0,0,18.239419593873038
15811750,0,0,18.239419593873038
15811900,0,0,18.239419593873038
15812050,0,0,18.239419593873038
15812200,0,0,18.239419593873038
15812350,0,0,18.239419593873038
15812500,0,0,18.239419593873038
15812650,0,0,18.239419593873038
15812800,0,0,18.239419593873038
15812950,0,0,18.239419593873038
15813100,0,0,18.239419593873038
15813250,0,0,18.239419593873038
15813400,0,0,18.239419593873038
15813550,0,0,18.239419593873038
15813700,0,0,18.239419593873038
