blocknumber,volume USDT for 5% slippage
13631050,156454452.66196626
13631200,156481013.18697506
13631350,157009636.40863895
13631500,156614344.0879383
13631650,156619684.59432408
13631800,156677505.29534528
13631950,156878481.63966277
13632100,155924862.51128384
13632250,155874664.41702387
13632400,155419754.23488355
13632550,88180652.22368747
13632700,88183486.12164399
13632850,87598759.14175795
13633000,87656889.94858687
13633150,87245099.87436232
13633300,87235473.57690354
13633450,87380251.0276021
13633600,86961865.52397901
13633750,86816517.13572323
13633900,86788053.05447336
13634050,87114091.80638954
13634200,87149011.77910051
13634350,87838405.29129529
13634500,88554451.68457776
13634650,88370062.89260145
13634800,88379837.25110042
13634950,85313712.48788354
13635100,84116438.71910162
13635250,84132191.52054009
13635400,84177229.95196828
13635550,84114826.97355431
13635700,84012421.804787
13635850,83912629.56840554
13636000,83902745.7558333
13636150,83932384.45873833
13636300,84985592.42509608
13636450,86003960.79253873
13636600,86040293.94616461
13636750,86489634.097871
13636900,87649458.97338636
13637050,87635572.92538606
13637200,87634779.39582439
13637350,86711355.58818765
13637500,82336740.5822261
13637650,82345491.46651947
13637800,83260466.10341185
13637950,83715510.89189406
13638100,83730897.72013095
13638250,83736190.67707121
13638400,83665176.33135602
13638550,84353110.68845946
13638700,84265447.45484388
13638850,84135123.28209564
13639000,84495739.54491636
13639150,84099989.82480152
13639300,84087682.72111362
13639450,84016475.38092625
13639600,83581135.75784524
13639750,83388361.93096332
13639900,83028897.43192989
13640050,82646795.28251654
13640200,82635704.37484032
13640350,82839319.81950554
13640500,82549431.24868451
13640650,80395783.85270424
13640800,80969138.1828458
13640950,80993197.48157527
13641100,80559864.2097645
13641250,80631401.03138503
13641400,80462227.9760164
13641550,80460169.59220073
13641700,80502877.67789613
13641850,80804234.238747
13642000,68981901.59723888
13642150,69189897.35618834
13642300,69182263.94592448
13642450,77315693.03937571
13642600,77004748.28816162
13642750,77018892.3082334
13642900,76511296.44712098
13643050,77487766.51611245
13643200,77454604.82104175
13643350,77447687.39579278
13643500,77451143.04482582
13643650,77452790.24823919
13643800,77466181.27019714
13643950,77440409.97734581
13644100,77059955.02768889
13644250,77055177.75258216
13644400,75334402.18172137
13644550,76048989.973076
13644700,76080655.92683688
13644850,76703586.80825576
13645000,76958992.61412466
13645150,76888569.97010809
13645300,76986661.82815242
13645450,76980232.25876273
13645600,76708403.2476856
13645750,76698874.06125963
13645900,76755396.63271205
13646050,77039008.19774401
13646200,77389610.93973371
13646350,77390900.30238555
13646500,77416236.4627661
13646650,77261067.29312135
13646800,76287753.4391205
13646950,76320141.79432823
13647100,76787038.8913385
13647250,76537036.69921976
13647400,76033744.92990938
13647550,76043649.6662928
13647700,75915506.63094065
13647850,67815298.64327137
13648000,67823457.62590939
13648150,67783784.73219192
13648300,67787243.5463844
13648450,67793278.7031777
13648600,67836971.89637516
13648750,67896713.86248113
13648900,59418153.11356785
13649050,59421696.26041627
13649200,59589972.28095644
13649350,68209601.5347848
13649500,68196062.93379384
13649650,68133293.70493485
13649800,68123229.08623397
13649950,67457443.43351926
13650100,68892308.7387176
13650250,68776053.64282201
13650400,68774678.25185874
13650550,68728519.50365748
13650700,68775790.50529976
13650850,68842145.22098477
13651000,68812531.8345339
13651150,68827972.04988386
13651300,69038557.38294947
13651450,69454309.82986952
13651600,69451370.08061604
13651750,69472864.87076889
13651900,69828319.94583733
13652050,69812949.38519512
13652200,69801444.3886428
13652350,69788359.53268015
13652500,69535758.93821199
13652650,69491076.86392404
13652800,69595044.17869216
13652950,69005689.78065754
13653100,68757140.80019394
13653250,69107330.34252077
13653400,69013127.0386735
13653550,73287842.71701756
13653700,75170882.51281631
13653850,80561702.09764479
13654000,83506758.23698178
13654150,83301766.58281985
13654300,83185847.93090308
13654450,86409684.95772353
13654600,86391492.53922157
13654750,86203131.41405573
13654900,85404092.56075494
13655050,85409075.16165875
13655200,84988387.52372037
13655350,85134663.01069812
13655500,83442216.62094244
13655650,83424644.29628757
13655800,83208146.41298445
13655950,79800705.25833215
13656100,79804765.69768241
13656250,79831901.72587724
13656400,79938224.8769452
13656550,79715299.00621639
13656700,79719798.60034141
13656850,80673321.21322313
13657000,80869184.22749594
13657150,80875211.65748541
13657300,80183078.41660154
13657450,79584992.40411931
13657600,79588371.36763632
13657750,79564897.87872705
13657900,78124363.45582789
13658050,74586435.85649255
13658200,74533055.7102716
13658350,74530112.31535287
13658500,77605082.91670293
13658650,77594209.37848714
13658800,77204560.38602518
13658950,77460065.55228199
13659100,117976832.18946688
13659250,117969830.44374315
13659400,118058480.3704394
13659550,123286030.03983009
13659700,105801867.27895787
13659850,105788968.31687495
13660000,104705585.07335746
13660150,101568002.1059233
13660300,101565808.85053056
13660450,101774351.03492045
13660600,105997291.36932224
13660750,105987840.79256105
13660900,105945053.46575633
13661050,104488877.72746445
13661200,96854171.92242816
13661350,95971231.0824318
13661500,95229551.2485753
13661650,90023688.45766218
13661800,87968446.68835661
13661950,87946845.22380836
13662100,88145275.84870557
13662250,87853954.69786341
13662400,87866852.40687889
13662550,87944144.00601085
13662700,86997953.3367596
13662850,86502388.20217946
13663000,86766334.3702978
13663150,90598088.65995747
13663300,90600210.6078695
13663450,90620368.25694628
13663600,90757179.63673973
13663750,107398644.07212725
13663900,106143895.39057761
13664050,106641364.99504197
13664200,88687739.21518551
13664350,88684038.61875762
13664500,88314026.80672732
13664650,87231024.13753912
13664800,86920230.45423393
13664950,86871527.89743824
13665100,86779315.76599377
13665250,88527169.58006598
13665400,88527545.43532102
13665550,88438297.49057715
13665700,89494725.44467264
13665850,88091473.69517413
13666000,88097307.95528166
13666150,88046591.69596608
13666300,90593198.61280067
13666450,90396465.43017842
13666600,90406166.68058404
13666750,86533513.85321835
13666900,86241216.47474836
13667050,86247620.12041174
13667200,86302060.64736928
13667350,84441280.74539743
13667500,85285664.4278903
13667650,85268776.09560233
13667800,85346857.45228656
13667950,80553839.28420757
13668100,80556860.94339505
13668250,80744359.25566354
13668400,80297515.32723208
13668550,81276088.6266048
13668700,81062844.39852874
13668850,82442080.41008721
13669000,82420176.82320696
13669150,82447767.24961637
13669300,82612026.2992332
13669450,83040639.34965833
13669600,83015801.92623706
13669750,83215464.3394325
13669900,84129404.30032872
13670050,83986854.97064914
13670200,83164510.01292147
13670350,83197232.80900511
13670500,95392338.43395214
13670650,95581152.29734957
13670800,93605905.83990344
13670950,98807695.49053979
13671100,98820489.82911265
13671250,98829907.06738788
13671400,103124660.86344783
13671550,103228588.15076147
13671700,103984136.8585534
13671850,104444924.87317348
13672000,114846862.88722366
13672150,114839622.82090478
13672300,115209175.63073817
13672450,117508573.44093986
13672600,116959450.19944593
13672750,116956731.61273412
13672900,117557220.1964632
13673050,119511826.42893884
13673200,119428976.38211843
13673350,120761214.61533673
13673500,124534564.51303008
13673650,124653366.68180496
13673800,124654649.33309147
13673950,125958908.09069414
13674100,126159069.42836998
13674250,126289173.65805776
13674400,126274412.61951323
13674550,125995100.92339736
13674700,125988439.0894309
13674850,123323653.41166402
13675000,121565807.3438795
13675150,121058104.8575918
13675300,121040980.87725456
13675450,121664485.78260367
13675600,116147130.75412676
13675750,116242409.64609377
13675900,115428665.10826577
13676050,115471489.29253672
13676200,115642618.15841001
13676350,115579837.14714694
13676500,123873952.1999245
13676650,123577988.88827184
13676800,123521607.42662896
13676950,124326958.26176594
13677100,119258737.39843875
13677250,119189070.43720603
13677400,119180118.09405418
13677550,117309080.0048562
13677700,117262510.8226093
13677850,117256603.1732131
13678000,119271192.0308988
13678150,118089048.66482122
13678300,118147339.16228871
13678450,117971488.06978057
13678600,116680632.6705214
13678750,116501081.6993511
13678900,115150616.60370079
13679050,114952717.50250019
13679200,131328259.3892563
13679350,133275627.6121456
13679500,133632344.33947611
13679650,134370636.20632803
13679800,134255087.34618986
13679950,134447290.6026294
13680100,134359855.555163
13680250,134282336.0169294
13680400,134258015.35893178
13680550,135749497.06595227
13680700,131467492.8029198
13680850,131928748.97504108
13681000,130813167.00961177
13681150,125959709.4956619
13681300,125576996.22746387
13681450,125547024.94783252
13681600,125448150.96430326
13681750,121937654.70726709
13681900,121881051.8881929
13682050,121849794.58146985
13682200,119845354.05576494
13682350,120084689.07570337
13682500,120149091.3363647
13682650,118236182.469739
13682800,118073315.37047052
13682950,118004874.81866959
13683100,119733535.96687038
13683250,113799000.69429259
13683400,118722488.79039143
13683550,118047151.8402401
13683700,111650234.3834148
13683850,117215967.93611002
13684000,117334371.75901043
13684150,118375286.0694685
13684300,114795549.8747826
13684450,116522266.55894554
13684600,116685801.13674349
13684750,115097819.82990843
13684900,116845065.60151723
13685050,117456823.38868056
13685200,101653064.05529732
13685350,101737614.30580941
13685500,101449147.87862839
13685650,100477895.78628144
13685800,126048278.17944752
13685950,126734941.16883364
13686100,126728254.60365643
13686250,121133325.82503957
13686400,121153335.5918265
13686550,123342332.91561791
13686700,123317873.75052416
13686850,125427872.24270707
13687000,123517693.59063697
13687150,122969103.12912185
13687300,115829049.3471998
13687450,112229437.31809057
13687600,110600667.58092019
13687750,90696301.01923417
13687900,90318800.00694285
13688050,86266516.63789207
13688200,86275699.30581075
13688350,88034820.8292956
13688500,86985040.83831877
13688650,86788835.18840861
13688800,79094673.77598538
13688950,75859401.49649876
13689100,65740444.747581944
13689250,65754590.5212812
13689400,67949032.66036838
13689550,68875302.91870853
13689700,69296038.18207091
13689850,68858755.74566853
13690000,68547554.64075653
13690150,68231734.15545455
13690300,69823726.21811846
13690450,71191648.35216919
13690600,70981775.46345171
13690750,70251833.26238476
13690900,69117493.80855499
13691050,68983651.85462208
13691200,60575863.82751325
13691350,60385408.36254279
13691500,59840919.200600475
13691650,60054326.79373546
13691800,60101089.27729967
13691950,60727789.44753352
13692100,60613062.70336571
13692250,60605036.300884396
13692400,70769326.32070461
13692550,70714461.78720962
13692700,70580375.4961956
13692850,71269455.56585422
13693000,71260094.10714367
13693150,71243693.25297076
13693300,71155024.50584395
13693450,72641390.3510773
13693600,72603349.11749542
13693750,72616478.53060122
13693900,72090964.88529262
13694050,72440229.21294668
13694200,72571580.10100006
13694350,72649200.51360449
13694500,73592399.25930682
13694650,73805400.70085403
13694800,77031690.08984971
13694950,79452588.39986007
13695100,80256141.6154112
13695250,80460719.06857532
13695400,102954385.98352654
13695550,103034876.2103868
13695700,103049371.42783602
13695850,102833585.92691477
13696000,82798754.34267595
13696150,82832032.68469514
13696300,82840319.2548491
13696450,107468099.08497319
13696600,107631759.45707685
13696750,107609900.12093294
13696900,107187844.77709086
13697050,105318266.2177957
13697200,105095049.86691114
13697350,105250397.25966272
13697500,103245657.58605707
13697650,103441999.34902617
13697800,103444769.89308184
13697950,103451925.53487861
13698100,84448608.01698685
13698250,84416927.80639426
13698400,83958279.90752482
13698550,79205020.33877732
13698700,79115802.41631937
13698850,79120157.72411795
13699000,79280881.62931792
13699150,80370262.00424147
13699300,80355995.4430018
13699450,80359253.68342428
13699600,78604463.47858691
13699750,78601163.2455316
13699900,78615212.68408124
13700050,75364137.77406144
13700200,75473040.8815462
13700350,75474566.20223214
13700500,75908285.81529616
13700650,76128468.78237747
13700800,76183780.42881025
13700950,76203162.4224103
13701100,74769866.9696563
