blocknumber,reserve USDC,reserve DAI,volume USDC for 5% slippage
12721150,0,0,168022176.68904263
12721300,0,0,168257252.2118696
12721450,0,0,168386370.01032674
12721600,0,0,168221112.3824171
12721750,0,0,168067348.5950744
12721900,0,0,167997317.80260915
12722050,0,0,168254766.89788562
12722200,0,0,167265175.60166538
12722350,0,0,167244562.25481778
12722500,0,0,163929483.39646572
12722650,0,0,164132339.6676087
12722800,0,0,164586304.83737898
12722950,0,0,168119880.0419696
12723100,0,0,168119862.14282453
12723250,0,0,168450888.2856378
12723400,0,0,168890918.45403636
12723550,0,0,168629329.31440857
12723700,0,0,171894775.946939
12723850,0,0,170356079.51260322
12724000,0,0,169444162.33799544
12724150,0,0,169075209.94953737
12724300,0,0,168860400.04987517
12724450,0,0,169469843.55361637
12724600,0,0,169749599.89490524
12724750,0,0,169886863.52100343
12724900,0,0,170277455.54351524
12725050,0,0,171441104.78556255
12725200,0,0,171145434.71369776
12725350,0,0,171148127.0489742
12725500,0,0,168155646.7398254
12725650,0,0,167566312.08219936
12725800,0,0,167588317.784068
12725950,0,0,168639768.18315098
12726100,0,0,171302265.3884222
12726250,0,0,169600168.52327466
12726400,0,0,169907277.3636088
12726550,0,0,169098248.888488
12726700,0,0,168887001.80367005
12726850,0,0,168908191.27379462
12727000,0,0,169284156.79725423
12727150,0,0,169565608.34887558
12727300,0,0,169627753.41480947
12727450,0,0,170455040.05705133
12727600,0,0,171672836.16031054
12727750,0,0,171672794.0920519
12727900,0,0,171542932.9063122
12728050,0,0,171468362.0395782
12728200,0,0,171536061.7547834
12728350,0,0,171515996.33144894
12728500,0,0,171683031.47899243
12728650,0,0,171372829.13608712
12728800,0,0,171259559.26716062
12728950,0,0,171491952.62253067
12729100,0,0,171377155.2138224
12729250,0,0,171385196.45025966
12729400,0,0,171552633.37465435
12729550,0,0,170637596.3343152
12729700,0,0,170851802.09084046
12729850,0,0,170830852.9713314
12730000,0,0,170781045.68331432
12730150,0,0,170781068.10901764
12730300,0,0,168916117.17872214
12730450,0,0,169088040.21481538
12730600,0,0,168622116.67765176
12730750,0,0,168475779.46222875
12730900,0,0,168320429.99659437
12731050,0,0,168103517.16899973
12731200,0,0,167862669.23194897
12731350,0,0,167482178.4087527
12731500,0,0,167195122.32614508
12731650,0,0,166959665.5222583
12731800,0,0,166960047.548926
12731950,0,0,166723101.98947954
12732100,0,0,167219070.81846982
12732250,0,0,166954487.63508776
12732400,0,0,167162718.5243891
12732550,0,0,167290108.51794618
12732700,0,0,166984144.46269378
12732850,0,0,166705104.50756675
12733000,0,0,166568794.1258099
12733150,0,0,166568800.85441044
12733300,0,0,166626972.26416618
12733450,0,0,166405473.43397826
12733600,0,0,166491395.2994373
12733750,0,0,166654750.99135658
12733900,0,0,166764229.2682263
12734050,0,0,166796776.79464316
12734200,0,0,167313897.21090344
12734350,0,0,167018274.43394265
12734500,0,0,167013239.67133018
12734650,0,0,166852206.8747384
12734800,0,0,166545525.50782332
12734950,0,0,166548121.38042894
12735100,0,0,166548043.17567146
12735250,0,0,166554872.2681091
12735400,0,0,166610787.8224064
12735550,0,0,166624712.70960218
12735700,0,0,166254671.87247527
12735850,0,0,166453946.9272791
12736000,0,0,166550483.0020118
12736150,0,0,166444324.82251596
12736300,0,0,165302229.55354738
12736450,0,0,167650959.61069357
12736600,0,0,167662177.87985787
12736750,0,0,167966726.987936
12736900,0,0,168257946.39050052
12737050,0,0,168575381.84998623
12737200,0,0,169089188.7702896
12737350,0,0,169167105.2964541
12737500,0,0,170342150.24088898
12737650,0,0,171114396.79404175
12737800,0,0,171104106.29238087
12737950,0,0,171186053.6246246
12738100,0,0,171196450.6746783
12738250,0,0,168225608.95497125
12738400,0,0,168225637.08081898
12738550,0,0,167428817.8735073
12738700,0,0,167636414.85436207
12738850,0,0,167045408.83109486
12739000,0,0,167001933.19904506
12739150,0,0,167113853.93850538
12739300,0,0,166536790.52842152
12739450,0,0,166491163.46817952
12739600,0,0,166453717.9122984
12739750,0,0,166319001.63841158
12739900,0,0,166398464.7948146
12740050,0,0,166084003.08960652
12740200,0,0,166295507.4145142
12740350,0,0,165748799.25297827
12740500,0,0,165437033.8941202
12740650,0,0,164911909.8027488
12740800,0,0,164911933.58441925
12740950,0,0,161839814.3964237
12741100,0,0,161841062.5841842
12741250,0,0,162028353.66208246
12741400,0,0,162046639.32888335
12741550,0,0,162012869.31641287
12741700,0,0,162202826.4784515
12741850,0,0,161726110.68009606
12742000,0,0,161817471.7325564
12742150,0,0,162050625.4183042
12742300,0,0,162184246.55673465
12742450,0,0,162478891.00669527
12742600,0,0,162478891.00669527
12742750,0,0,162712936.88759696
12742900,0,0,162780463.9725002
12743050,0,0,163820010.94789523
12743200,0,0,163821770.1578833
12743350,0,0,163955131.79366288
12743500,0,0,164286190.801842
12743650,0,0,163660942.48847285
12743800,0,0,163216125.32278967
12743950,0,0,163338526.34181532
12744100,0,0,163296691.2368003
12744250,0,0,163586409.5936584
12744400,0,0,164083707.12225947
12744550,0,0,164262052.60474548
12744700,0,0,164486106.1600379
12744850,0,0,164500878.9873994
12745000,0,0,164500878.9873994
12745150,0,0,163960630.57566282
12745300,0,0,163574608.50113195
12745450,0,0,163456624.8572823
12745600,0,0,163232659.06264856
12745750,0,0,162760526.9774073
12745900,0,0,162545474.32309875
12746050,0,0,162620162.5871388
12746200,0,0,162471071.83761027
12746350,0,0,162446459.39505836
12746500,0,0,162446459.9897504
12746650,0,0,162725871.1812056
12746800,0,0,162730260.1528693
12746950,0,0,162762606.3830432
12747100,0,0,162684693.51934478
12747250,0,0,162533302.93981847
12747400,0,0,162552783.25224435
12747550,0,0,162734987.51121807
12747700,0,0,164429168.55371448
12747850,0,0,164428975.0470142
12748000,0,0,164864231.23229477
12748150,0,0,164364025.98534387
12748300,0,0,164401791.57009813
12748450,0,0,164956839.75500742
12748600,0,0,164974154.4236737
12748750,0,0,165320784.31352496
12748900,0,0,165367443.8951039
12749050,0,0,164964280.80515486
12749200,0,0,164896923.2672416
12749350,0,0,164983051.51348293
12749500,0,0,164993918.48383602
12749650,0,0,164993420.45368242
12749800,0,0,164896979.1022324
12749950,0,0,164792699.8846405
12750100,0,0,164835561.1825127
12750250,0,0,164719202.33614135
12750400,0,0,164752472.50156188
12750550,0,0,164752564.69765314
12750700,0,0,164762602.33722728
12750850,0,0,164746950.76163182
12751000,0,0,164604546.62232065
12751150,0,0,164076021.47087982
12751300,0,0,164226793.54564008
12751450,0,0,164529868.48940137
12751600,0,0,164736021.740677
12751750,0,0,164735950.4258033
12751900,0,0,164742789.9460134
12752050,0,0,164801338.03576705
12752200,0,0,164821319.49059132
12752350,0,0,164817785.6798659
12752500,0,0,164838773.35961258
12752650,0,0,164839250.31065112
12752800,0,0,165018153.38092324
12752950,0,0,165018163.90723902
12753100,0,0,165061233.50072414
12753250,0,0,164985979.2071885
12753400,0,0,165074796.7652805
12753550,0,0,165219105.8934375
12753700,0,0,165255611.84660396
12753850,0,0,164808436.27167973
12754000,0,0,164445610.70121074
12754150,0,0,164445623.5462963
12754300,0,0,164401795.55262613
12754450,0,0,164221681.65635663
12754600,0,0,164192522.35966846
12754750,0,0,163619466.89887664
12754900,0,0,164211337.25049543
12755050,0,0,164206490.8289055
12755200,0,0,164238046.3094543
12755350,0,0,164232621.32360324
12755500,0,0,164192179.0384789
12755650,0,0,164068964.0512552
12755800,0,0,164068957.85643542
12755950,0,0,163960065.22398958
12756100,0,0,163858754.8305561
12756250,0,0,164124959.4998622
12756400,0,0,164240279.0618122
12756550,0,0,164054992.08544213
12756700,0,0,163892540.0434791
12756850,0,0,163863616.50041252
12757000,0,0,163880170.4365695
12757150,0,0,163891609.04448053
12757300,0,0,164030306.9392993
12757450,0,0,164030329.04762718
12757600,0,0,164027000.22567272
12757750,0,0,164013258.6146199
12757900,0,0,161275349.74836883
12758050,0,0,161245929.81737354
12758200,0,0,161535887.62958103
12758350,0,0,162187356.66323122
12758500,0,0,162228906.2515577
12758650,0,0,162228906.2515577
12758800,0,0,162281012.5698441
12758950,0,0,160869422.29460752
12759100,0,0,160659069.4455606
12759250,0,0,160859864.97860917
12759400,0,0,161054308.14731255
12759550,0,0,161398319.0278531
12759700,0,0,161307643.4446231
12759850,0,0,161467163.70000353
12760000,0,0,160924968.73199883
12760150,0,0,160915600.33377603
12760300,0,0,160915578.90259087
12760450,0,0,160666132.58574545
12760600,0,0,160685499.5085303
12760750,0,0,159976044.42272556
12760900,0,0,159943713.4403646
12761050,0,0,159878838.54951152
12761200,0,0,159864827.96850213
12761350,0,0,159891437.26883358
12761500,0,0,159557224.31672573
12761650,0,0,159626192.45546344
12761800,0,0,159626192.45546344
12761950,0,0,159634178.81064913
12762100,0,0,159633727.62951443
12762250,0,0,159629481.82364118
12762400,0,0,159587138.36166176
12762550,0,0,159530643.98823756
12762700,0,0,159713124.13156822
12762850,0,0,159911110.01811743
12763000,0,0,159913693.8502902
12763150,0,0,160050038.17186373
12763300,0,0,160050050.74382082
12763450,0,0,160151161.74170738
12763600,0,0,160173639.0094029
12763750,0,0,157869664.6600885
12763900,0,0,157965391.66501328
12764050,0,0,159718139.8653968
12764200,0,0,159739699.7875486
12764350,0,0,159741890.1181918
12764500,0,0,159946927.84631655
12764650,0,0,159331114.64682668
12764800,0,0,159040866.0963474
12764950,0,0,158672742.0661857
12765100,0,0,158578069.5529689
12765250,0,0,158578308.66697526
12765400,0,0,158389599.04341173
12765550,0,0,158390887.86494467
12765700,0,0,158349226.91806403
12765850,0,0,158350141.2407588
12766000,0,0,158385088.41792387
12766150,0,0,158118397.28670475
12766300,0,0,158099632.40728936
12766450,0,0,158090497.71308467
12766600,0,0,158087660.23856565
12766750,0,0,156847266.97277322
12766900,0,0,156848375.76233616
12767050,0,0,156830836.17073807
12767200,0,0,156861001.45986307
12767350,0,0,156861048.65158355
12767500,0,0,155677483.46514845
12767650,0,0,155562670.97788408
12767800,0,0,155593296.40581784
12767950,0,0,155671245.32024926
12768100,0,0,155664270.70068243
12768250,0,0,155747050.99744952
12768400,0,0,155835655.4676761
12768550,0,0,156245193.01205885
12768700,0,0,155979842.77811965
12768850,0,0,156235518.38356212
12769000,0,0,155992747.2436942
12769150,0,0,155992700.44505423
12769300,0,0,156025503.872899
12769450,0,0,156059259.04888403
12769600,0,0,156004482.14201832
12769750,0,0,156384948.56744418
12769900,0,0,156504445.14077714
12770050,0,0,156634296.6858357
12770200,0,0,156633894.375657
12770350,0,0,155767275.8989043
12770500,0,0,155767275.8989043
12770650,0,0,155793722.72515965
12770800,0,0,155814851.83297136
12770950,0,0,155871001.04183608
12771100,0,0,155870145.5557704
12771250,0,0,155848424.7020497
12771400,0,0,155832850.65646175
12771550,0,0,155935525.74439958
12771700,0,0,155951286.46669456
12771850,0,0,156331634.09825715
12772000,0,0,156478415.32085416
12772150,0,0,156478415.32085416
12772300,0,0,156836249.910533
12772450,0,0,155940709.39760116
12772600,0,0,156608965.25877064
12772750,0,0,156177579.97118586
12772900,0,0,156361995.88532907
12773050,0,0,156152974.34811
12773200,0,0,156043706.76186445
12773350,0,0,156322434.56070507
12773500,0,0,156322434.56070507
12773650,0,0,155856890.82951614
12773800,0,0,155339918.52032155
12773950,0,0,155359450.73345408
12774100,0,0,155563264.10551548
12774250,0,0,155505394.90615836
12774400,0,0,155522220.50118303
12774550,0,0,155521554.26036254
12774700,0,0,155417628.70244327
12774850,0,0,155596441.33838177
12775000,0,0,155152194.59622145
12775150,0,0,155185938.60477868
12775300,0,0,155161480.92531472
12775450,0,0,154941378.45336685
12775600,0,0,154941378.45336685
12775750,0,0,154965944.78227702
12775900,0,0,154931084.07090756
12776050,0,0,154520671.55347484
12776200,0,0,154290875.1463579
12776350,0,0,153110268.9083404
12776500,0,0,152989959.76710734
12776650,0,0,152989959.76710734
12776800,0,0,152898375.12057814
12776950,0,0,152671308.5316111
12777100,0,0,152918881.97475052
12777250,0,0,153205112.9460671
12777400,0,0,153169339.50776154
12777550,0,0,151754893.28351322
12777700,0,0,151859428.55462018
12777850,0,0,151787215.2984548
12778000,0,0,151378848.01702565
12778150,0,0,151228678.72447675
12778300,0,0,151443835.28131062
12778450,0,0,151809811.95379698
12778600,0,0,152112524.10833877
12778750,0,0,152112524.10833877
12778900,0,0,152071620.2019442
12779050,0,0,152158541.72009787
12779200,0,0,152171139.47484592
12779350,0,0,152137559.383502
12779500,0,0,152208982.14677972
12779650,0,0,152208994.0707103
12779800,0,0,152128985.3904449
12779950,0,0,151507609.7400916
12780100,0,0,151522316.86320812
12780250,0,0,151496132.31549135
12780400,0,0,151738287.79261824
12780550,0,0,151322344.49128842
12780700,0,0,151321982.2876063
12780850,0,0,151279288.3137014
12781000,0,0,151255742.33850232
12781150,0,0,151127706.15305302
12781300,0,0,151095868.8721818
12781450,0,0,151833154.50679684
12781600,0,0,151769221.52763087
12781750,0,0,151768816.10258654
12781900,0,0,151652193.52839833
12782050,0,0,146896902.5049057
12782200,0,0,147016119.72708508
12782350,0,0,146446693.63200146
12782500,0,0,146463361.3365387
12782650,0,0,146426433.85987517
12782800,0,0,146396472.9459483
12782950,0,0,146171869.72919485
12783100,0,0,146171820.85135883
12783250,0,0,145994922.9715243
12783400,0,0,147110791.95934105
12783550,0,0,146932180.75057465
12783700,0,0,146523098.93177658
12783850,0,0,146372353.66696855
12784000,0,0,146361341.73893085
12784150,0,0,146361232.50786912
12784300,0,0,146010907.08847052
12784450,0,0,145728869.21216616
12784600,0,0,146041806.15287012
12784750,0,0,145950449.60694435
12784900,0,0,145968583.1602426
12785050,0,0,145647747.65535456
12785200,0,0,144707679.98546705
12785350,0,0,145010657.2734829
12785500,0,0,144956045.10619697
12785650,0,0,144560343.84982347
12785800,0,0,144562315.669564
12785950,0,0,143706497.38612628
12786100,0,0,143710454.37190494
12786250,0,0,143921838.5261322
12786400,0,0,143449602.38356078
12786550,0,0,143640073.93379578
12786700,0,0,143640126.3472203
12786850,0,0,143674110.47185946
12787000,0,0,143592423.13928905
12787150,0,0,143525291.47061542
12787300,0,0,143638501.59999165
12787450,0,0,143316402.1235858
12787600,0,0,142887165.8878975
12787750,0,0,142862106.77733037
12787900,0,0,142862112.21038684
12788050,0,0,142740490.2754916
12788200,0,0,142714257.93130335
12788350,0,0,142687568.61866128
12788500,0,0,142690871.332348
12788650,0,0,142842814.8270926
12788800,0,0,142830789.9460478
12788950,0,0,142856537.4683326
12789100,0,0,142856822.8131139
12789250,0,0,142781235.89875793
12789400,0,0,142804463.10827267
12789550,0,0,142743000.7932581
12789700,0,0,142837361.89708677
12789850,0,0,142768981.2083851
12790000,0,0,142631646.4957704
12790150,0,0,142525395.05592006
12790300,0,0,142232447.26127917
12790450,0,0,142666136.53913224
12790600,0,0,141803282.89533046
12790750,0,0,141978683.77043203
12790900,0,0,142576312.66971847
12791050,0,0,142389963.87240747
12791200,0,0,142646645.27118936
12791350,0,0,142827766.39659014
12791500,0,0,142827841.47369945
12791650,0,0,143043825.8951279
12791800,0,0,142609211.19404528
12791950,0,0,142584592.85367194
12792100,0,0,142390393.1619747
12792250,0,0,142284292.94270295
12792400,0,0,142750335.3886021
12792550,0,0,142750335.3886021
12792700,0,0,143803248.69152662
12792850,0,0,143647473.84116098
12793000,0,0,143591871.47055212
12793150,0,0,143514863.26149213
12793300,0,0,142808443.50461164
12793450,0,0,142808708.657088
12793600,0,0,142862165.4849419
12793750,0,0,143137417.7643226
12793900,0,0,143662374.56846985
12794050,0,0,143501578.48249403
12794200,0,0,143061632.10258254
12794350,0,0,143084857.81404713
12794500,0,0,143142909.27161592
12794650,0,0,143116573.44546044
12794800,0,0,142990707.71005216
12794950,0,0,142990707.71005216
12795100,0,0,143361119.4356545
12795250,0,0,143197521.20711163
12795400,0,0,143093023.5453687
12795550,0,0,143087580.30972505
12795700,0,0,142956663.7934901
12795850,0,0,142858654.214536
12796000,0,0,142880396.48890695
12796150,0,0,142880394.9100422
12796300,0,0,142883413.14408746
12796450,0,0,142905332.6663718
12796600,0,0,142988872.16458914
12796750,0,0,142727956.0025628
12796900,0,0,142233992.82689545
12797050,0,0,141981129.92674264
12797200,0,0,141937761.8533404
12797350,0,0,141937761.8533404
12797500,0,0,141900162.04193944
12797650,0,0,141431215.17964047
12797800,0,0,141343764.9629723
12797950,0,0,141536969.19752035
12798100,0,0,141547354.06457534
12798250,0,0,141552828.63210073
12798400,0,0,141552843.05315337
12798550,0,0,141576449.66373712
12798700,0,0,141372091.79027474
12798850,0,0,141379078.98275304
12799000,0,0,141536024.02372307
12799150,0,0,141530960.14172393
12799300,0,0,140106512.39419827
12799450,0,0,140106512.39419827
12799600,0,0,140133646.49905992
12799750,0,0,139917815.1058695
12799900,0,0,139945799.21127793
12800050,0,0,139945916.30923215
12800200,0,0,139799199.98320875
12800350,0,0,139793538.4528425
12800500,0,0,139801993.01724553
12800650,0,0,139801993.01724553
12800800,0,0,139783610.25847882
12800950,0,0,139962357.22964576
12801100,0,0,139743972.01851258
12801250,0,0,139709067.66226983
12801400,0,0,139883038.89346734
12801550,0,0,139873601.06097993
12801700,0,0,139474776.1836998
12801850,0,0,139434127.10610172
12802000,0,0,139442174.3292482
12802150,0,0,139303919.19613352
12802300,0,0,139207538.8103728
12802450,0,0,139210440.9897771
12802600,0,0,139382777.35049188
12802750,0,0,139286472.5913126
12802900,0,0,139268124.62561888
