blocknumber,volume BAT for 5% slippage
12770500,375690.18781223457
12770650,375472.7920602221
12770800,365251.15555691003
12770950,365262.307135857
12771100,365213.0959547442
12771250,365214.73841433326
12771400,365394.2194256615
12771550,365519.762826028
12771700,365489.28914181766
12771850,366147.1457338237
12772000,366087.7123162632
12772150,370321.44081789395
12772300,370321.44081789395
12772450,370321.44081789395
12772600,371901.0659294546
12772750,372245.5034199206
12772900,373769.62361697346
12773050,373769.62361697346
12773200,367573.06530789746
12773350,367573.06530789746
12773500,366699.03083613975
12773650,366699.03083613975
12773800,373193.63049604354
12773950,373922.126781375
12774100,375312.51306500356
12774250,375312.51306500356
12774400,375312.51306500356
12774550,369351.5217624021
12774700,368805.32401489775
12774850,368997.6192134496
12775000,368997.6192134496
12775150,369234.4613187125
12775300,370208.1882579204
12775450,370208.1882579204
12775600,370208.1882579204
12775750,370208.1882579204
12775900,370221.7363018373
12776050,370383.2672282742
12776200,370383.2672282742
12776350,372491.9909106297
12776500,372491.9909106297
12776650,372491.9909106297
12776800,372491.9909106297
12776950,372491.9909106297
12777100,372491.9909106297
12777250,371812.8835360165
12777400,370251.3493931667
12777550,370141.43791339285
12777700,370141.43791339285
12777850,364066.7803672966
12778000,369109.5372983609
12778150,368935.6809827993
12778300,370566.8807533868
12778450,372974.349718054
12778600,368373.93315227516
12778750,368372.94952103053
12778900,370984.5305158398
12779050,371599.0959908678
12779200,372508.09375655046
12779350,372550.40068045305
12779500,372550.40068045305
12779650,372540.4734043465
12779800,372540.4734043465
12779950,372541.86425218673
12780100,372517.36246275844
12780250,372517.36246275844
12780400,372517.36246275844
12780550,372517.36246275844
12780700,372517.36246275844
12780850,372353.3416934846
12781000,372880.923031154
12781150,372887.58171917486
12781300,372887.38753204036
12781450,372887.38753204036
12781600,372887.38753204036
12781750,362586.7005478994
12781900,362586.7005478994
12782050,364263.72386596847
12782200,364281.29000353377
12782350,364738.3749847513
12782500,364322.0123770934
12782650,364586.6821889995
12782800,364985.1901237924
12782950,369972.2582886953
12783100,370190.44312415813
12783250,370190.44312415813
12783400,375867.1520272547
12783550,377755.7473585454
12783700,371254.743550188
12783850,370919.0280112793
12784000,370919.0280112793
12784150,370919.0280112793
12784300,368926.7799936851
12784450,369335.1082936102
12784600,369337.24730676744
12784750,374615.17857968254
12784900,374957.4047762985
12785050,375392.76595468266
12785200,376528.4986529034
12785350,375467.0404167185
12785500,367286.4060864996
12785650,367097.19099886325
12785800,367400.78299357725
12785950,366942.93955421244
12786100,368986.8874758763
12786250,368986.8874758763
12786400,366934.7504043563
12786550,368063.15309094155
12786700,368063.15309094155
12786850,368840.7161413215
12787000,368821.8440311652
12787150,368380.0374607647
12787300,376369.3628555286
12787450,372498.0395013091
12787600,368302.37436102633
12787750,368148.8884560999
12787900,368281.402709259
12788050,367821.8245749318
12788200,363098.01266553055
12788350,363099.7837181621
12788500,370019.5032447187
12788650,370019.5032447187
12788800,370906.97479821474
12788950,370906.97479821474
12789100,370906.97479821474
12789250,371088.6089675968
12789400,372486.3282330215
12789550,372486.3282330215
12789700,372486.3282330215
12789850,372245.8784045113
12790000,373259.21218020975
12790150,373865.4082435392
12790300,373872.5135066971
12790450,377534.73011517106
12790600,375859.5900006377
12790750,375260.66730015806
12790900,375030.9946674033
12791050,371448.78041947936
12791200,372118.39830033574
12791350,372120.1835053591
12791500,372396.50122894155
12791650,372396.50122894155
12791800,372396.50122894155
12791950,372982.73078796355
12792100,374902.02008322737
12792250,374902.02008322737
12792400,374902.02008322737
12792550,374902.02008322737
12792700,374902.02008322737
12792850,374612.93835461716
12793000,407698.7213152815
12793150,410415.2544301331
12793300,406665.71066124056
12793450,406666.8477917674
12793600,409117.89263277035
12793750,409168.34440116584
12793900,409168.34440116584
12794050,409211.4609683631
12794200,409211.4609683631
12794350,409211.4609683631
12794500,409714.04823196406
12794650,409094.3532721522
12794800,406760.175849834
12794950,406119.2528093192
12795100,406218.45430931385
12795250,406218.45430931385
12795400,406218.45430931385
12795550,406250.10316403984
12795700,405785.6739497103
12795850,406000.55406796496
12796000,406015.0277521753
12796150,406015.0277521753
12796300,405699.0152605002
12796450,405003.48438901576
12796600,402768.6748444082
12796750,406922.9627514637
12796900,406928.26746435993
12797050,411024.1332340604
12797200,411024.1332340604
12797350,401079.4085743613
12797500,401273.317433848
12797650,400832.0272028464
12797800,402577.143745712
12797950,407433.5084944928
12798100,407433.5084944928
12798250,407433.5084944928
12798400,403420.1566659429
12798550,403420.1566659429
12798700,401962.6506421256
12798850,401962.6506421256
12799000,404234.53769748774
12799150,407438.71872999985
12799300,411025.1810728377
12799450,411025.88073814195
12799600,411273.5744373612
12799750,411966.93062528054
12799900,411971.41316001693
12800050,411971.41316001693
12800200,400826.32916340587
12800350,400833.521683025
12800500,400833.521683025
12800650,401091.67312367057
12800800,401400.0737387825
12800950,407969.47207831644
12801100,407971.4506040491
12801250,407971.4506040491
12801400,407971.4506040491
12801550,407949.2137994492
12801700,412143.6849316876
12801850,412142.68493168766
12802000,419575.5425439766
12802150,419578.9635966076
12802300,408625.8913124995
12802450,408557.7440922497
12802600,408557.7440922497
12802750,408559.58619751263
12802900,407973.7935111392
12803050,407973.7935111392
12803200,408455.03009077604
12803350,408460.40799077577
12803500,408267.82251479843
12803650,408267.82251479843
12803800,408252.27147519926
12803950,408388.39441015443
12804100,377098.7456404656
12804250,377112.6445115251
12804400,377112.6445115251
12804550,377112.6445115251
12804700,377116.70829527784
12804850,405121.99916992104
12805000,407556.44794823014
12805150,407556.44794823014
12805300,407556.04773592734
12805450,407556.04773592734
12805600,407556.04773592734
12805750,406142.6252202073
12805900,406142.6252202073
12806050,406444.2742740305
12806200,399521.7921998254
12806350,399521.7921998254
12806500,399711.1477364117
12806650,399702.9296528652
12806800,399810.5635726044
12806950,406969.6769006351
12807100,406969.6769006351
12807250,400128.7771495897
12807400,399174.10958344594
12807550,399273.81747278775
12807700,399273.81747278775
12807850,399399.535161514
12808000,408363.02360780357
12808150,408583.53866936365
12808300,408736.22925660765
12808450,399225.8968845159
12808600,400401.69140526233
12808750,401398.69140520866
12808900,401391.4136508525
12809050,402280.2895966111
12809200,402280.2895966111
12809350,401866.4431141805
12809500,401886.580809995
12809650,401888.04194784764
12809800,401888.04194784764
12809950,398372.42161225714
12810100,398397.1924469471
12810250,398397.1924469471
12810400,398501.9108679984
12810550,398501.9108679984
12810700,398501.9108679984
12810850,398511.2165854657
12811000,398502.9680082178
12811150,398293.17621552426
12811300,398293.17621552426
12811450,398293.17621552426
12811600,397921.3310544104
12811750,397921.3310544104
12811900,397890.981423176
12812050,397890.981423176
12812200,397890.981423176
12812350,398887.98142312234
12812500,398942.1879357849
12812650,404676.8978517963
12812800,404703.11994795076
12812950,404703.11994794983
12813100,397272.66407463845
12813250,397272.66407463845
12813400,397272.66407463845
12813550,398762.85993038985
12813700,398318.05366830557
12813850,397485.4432327948
12814000,398857.73134959483
12814150,390002.3334389831
12814300,390002.3334389831
12814450,389747.1642650263
12814600,389747.1642650263
12814750,390075.5843521049
12814900,390041.9406414302
12815050,390047.4679619558
12815200,390062.1664533233
12815350,390056.4786378462
12815500,390249.70646374277
12815650,390300.7509085599
12815800,390392.0384197813
12815950,390392.0384197813
12816100,390392.0384197813
12816250,401563.3343817249
12816400,401790.75518775935
12816550,401500.79459818284
12816700,398972.25191377325
12816850,398418.3525174897
12817000,391998.22390477225
12817150,391998.22390477225
12817300,392123.08848248195
12817450,392123.08848248195
12817600,391828.46625145205
12817750,391828.46625145205
12817900,391569.0019193865
12818050,385493.04070768243
12818200,385173.72209459374
12818350,385479.34832684713
12818500,385479.34832684713
12818650,385479.34832684713
12818800,385052.701434551
12818950,385052.701434551
12819100,382591.0771580945
12819250,382591.0771580945
12819400,382665.5482591392
12819550,382706.78192229767
12819700,382738.3879560438
12819850,382732.379239664
12820000,382711.91857914027
12820150,382711.91857914027
12820300,382674.583417839
12820450,382650.6447789321
12820600,382689.35569998494
12820750,381545.48013029585
12820900,381645.5273369237
12821050,381215.0398853983
12821200,381348.03952352254
12821350,381376.9868919432
12821500,381377.09773626167
12821650,381387.60063864
12821800,381387.60063864
12821950,381465.30573464755
12822100,381465.30573464755
12822250,381465.30573464755
12822400,382157.3008785612
12822550,383514.796848073
12822700,383514.796848073
12822850,389011.8105246723
12823000,389879.7146795104
12823150,389879.7146795104
12823300,391358.0142878324
12823450,391358.54060362116
12823600,391358.54060362116
12823750,391310.6995143092
12823900,391310.6995143092
12824050,393363.0424518427
12824200,393363.0424518427
12824350,385633.4717007753
12824500,386160.1870506926
12824650,386166.44757700886
12824800,386166.44757700886
12824950,387134.41296970757
12825100,387134.41296970757
12825250,397921.6015061626
12825400,398193.54876920505
12825550,398849.1695435319
12825700,398709.0164793722
12825850,398709.0164793722
12826000,398653.45042519475
12826150,398653.45042519475
12826300,396005.89167785645
12826450,396005.89167785645
12826600,395982.89986972045
12826750,395994.5639505759
12826900,395695.75973285176
12827050,395695.75973285176
12827200,395695.75973285176
12827350,395695.75973285176
12827500,392803.0935125999
12827650,392803.0935125999
12827800,392803.0935125999
12827950,392188.220693911
12828100,392188.220693911
12828250,392188.220693911
12828400,392188.220693911
12828550,392188.220693911
12828700,392193.0665781205
12828850,392191.0959164142
12829000,392191.0959164142
12829150,391774.2019057372
12829300,391774.2019057372
12829450,391748.95440072834
12829600,392289.16737231135
12829750,392289.16737231135
12829900,392289.16737231135
12830050,392289.16737231135
12830200,392300.9515661596
12830350,392300.9515661596
12830500,391089.2855161768
12830650,390892.8072930141
12830800,389659.0840260819
12830950,389873.0535143807
12831100,389873.0535143807
12831250,390994.17584152904
12831400,391025.15320994996
12831550,391167.5317847497
12831700,396350.256279721
12831850,396350.256279721
12832000,396581.494296047
12832150,396686.4634188713
12832300,396984.6374640624
12832450,395519.8311271013
12832600,395519.8311271013
12832750,393206.0369847188
12832900,393175.82001867465
12833050,390628.62560088834
12833200,391187.3062081867
12833350,392577.65219550603
12833500,396304.3409970229
12833650,396293.9783340356
12833800,396506.233349841
12833950,396512.28598142124
12834100,396504.46544212184
12834250,396534.3952271071
12834400,396534.3952271071
12834550,396534.3952271071
12834700,396534.3952271071
12834850,396534.3952271071
12835000,396020.0851254136
12835150,395587.9246235088
12835300,400755.4746243143
12835450,400755.4746243143
12835600,400249.9571742061
12835750,390400.0380405252
12835900,390400.0380405252
12836050,387402.2798876089
12836200,387959.16640545026
12836350,388003.92501698056
12836500,392809.7006780508
12836650,392972.3322569982
12836800,392793.42677645414
12836950,393641.8642586016
12837100,389252.6949196014
12837250,380856.82079374365
12837400,382211.8084249224
12837550,382855.12369582313
12837700,385329.13599833235
12837850,386123.5241814837
12838000,385252.2657960639
12838150,385252.2657960639
12838300,387032.9292851788
12838450,387032.9292851788
12838600,377470.55216479785
12838750,392403.681262216
12838900,392408.66915695224
12839050,393537.39108318504
12839200,413892.35745615006
12839350,391200.0461806079
12839500,373594.89312807075
12839650,372419.4341145444
12839800,372507.297279638
12839950,372507.297279638
12840100,372955.5548041824
12840250,392582.52376019844
12840400,364794.63840674097
12840550,364405.9562156857
12840700,366047.7786595882
12840850,388908.8383486766
12841000,390426.4309659766
12841150,399844.2884172029
12841300,384076.8676572276
12841450,338021.85872326617
12841600,338289.7881715307
12841750,339321.13558299653
