blocknumber,reserve WBTC,reserve USDC,volume WBTC for 5% slippage
13441900,0,0,46.32433976991904
13442050,0,0,46.19865068240041
13442200,0,0,43.75884629539596
13442350,0,0,43.22394038005924
13442500,0,0,44.64565488674099
13442650,0,0,44.64423136937257
13442800,0,0,45.63708734629359
13442950,0,0,43.17922723556416
13443100,0,0,43.1813755834589
13443250,0,0,46.05027442153121
13443400,0,0,46.30350598151759
13443550,0,0,43.551207466069734
13443700,0,0,43.551720189753944
13443850,0,0,46.300359440571505
13444000,0,0,44.53356088580466
13444150,0,0,44.544748188436245
13444300,0,0,44.36023863693925
13444450,0,0,44.91760100824022
13444600,0,0,44.91759253245075
13444750,0,0,45.63723144341777
13444900,0,0,45.63556564868093
13445050,0,0,46.81325212670808
13445200,0,0,43.91606810973497
13445350,0,0,43.81606810974036
13445500,0,0,43.81606810974036
13445650,0,0,47.337016579171426
13445800,0,0,44.87514469150032
13445950,0,0,45.86231195574923
13446100,0,0,43.49594894052033
13446250,0,0,43.49517033157296
13446400,0,0,45.78767909299813
13446550,0,0,45.78853310826129
13446700,0,0,44.42900170930484
13446850,0,0,42.59235900138512
13447000,0,0,42.59246569559564
13447150,0,0,42.59261374296406
13447300,0,0,44.34500880575099
13447450,0,0,46.82756404711087
13447600,0,0,46.82756404711087
13447750,0,0,46.74589607827683
13447900,0,0,42.34571922925644
13448050,0,0,46.64145884658536
13448200,0,0,46.554292035474134
13448350,0,0,43.82084642550386
13448500,0,0,41.07280270945096
13448650,0,0,41.073847657872015
13448800,0,0,42.925280695497605
13448950,0,0,47.41647857885122
13449100,0,0,42.2159700425843
13449250,0,0,42.21465282521588
13449400,0,0,39.114154133188116
13449550,0,0,38.20299593901921
13449700,0,0,39.71742243265064
13449850,0,0,39.71742243265064
13450000,0,0,39.67938876754977
13450150,0,0,36.40754311395102
13450300,0,0,39.18755973449316
13450450,0,0,37.763015571100155
13450600,0,0,37.76229343004752
13450750,0,0,40.02924470685652
13450900,0,0,38.50387450163775
13451050,0,0,38.28577951074108
13451200,0,0,38.204358504724944
13451350,0,0,37.325682606992615
13451500,0,0,38.117567188281434
13451650,0,0,38.102904342963875
13451800,0,0,40.02546645443936
13451950,0,0,36.92131236082437
13452100,0,0,36.92093596187701
13452250,0,0,36.90369708854346
13452400,0,0,36.90369708854346
13452550,0,0,40.14199232807141
13452700,0,0,40.14199232807141
13452850,0,0,40.14641533211733
13453000,0,0,38.195131744851025
13453150,0,0,38.22145548592937
13453300,0,0,38.33075228592348
13453450,0,0,37.16172614717057
13453600,0,0,38.31091464159315
13453750,0,0,38.564129662454434
13453900,0,0,38.56705071508601
13454050,0,0,40.42098376613315
13454200,0,0,40.94890054575367
13454350,0,0,40.947532605227366
13454500,0,0,39.48735609794214
13454650,0,0,40.55803143736965
13454800,0,0,35.0285393480803
13454950,0,0,35.3108518529074
13455100,0,0,36.25050724441456
13455250,0,0,34.07620962834941
13455400,0,0,33.92820309958682
13455550,0,0,33.92820309958682
13455700,0,0,33.62261715553728
13455850,0,0,35.353953349404264
13456000,0,0,37.729530779276395
13456150,0,0,37.0603260155926
13456300,0,0,34.589060749246016
13456450,0,0,35.083957480275735
13456600,0,0,35.08874303395994
13456750,0,0,34.31983008181058
13456900,0,0,34.84566979450418
13457050,0,0,34.894713766949835
13457200,0,0,38.042429779709956
13457350,0,0,38.042429779709956
13457500,0,0,38.04466003707837
13457650,0,0,37.62544124104051
13457800,0,0,36.35062083181383
13457950,0,0,36.34664631181383
13458100,0,0,35.144193361305895
13458250,0,0,40.369100446492986
13458400,0,0,43.197355691873646
13458550,0,0,42.24186080693123
13458700,0,0,42.244118105352285
13458850,0,0,44.3512840114653
13459000,0,0,42.10527204123917
13459150,0,0,43.14098303907164
13459300,0,0,43.28792906334849
13459450,0,0,43.24533830612385
13459600,0,0,47.9292726273248
13459750,0,0,47.925547836272166
13459900,0,0,40.52170342286717
13460050,0,0,37.446529285515794
13460200,0,0,37.44095033814737
13460350,0,0,34.32842161104844
13460500,0,0,34.329211973153704
13460650,0,0,36.78288303823513
13460800,0,0,37.802314995973475
13460950,0,0,46.284079832797254
13461100,0,0,43.178462672228505
13461250,0,0,42.63134842030712
13461400,0,0,39.692430699316425
13461550,0,0,46.67428255457166
13461700,0,0,54.22708426821628
13461850,0,0,54.23714504347944
13462000,0,0,66.20212109565341
13462150,0,0,62.47950182479396
13462300,0,0,62.06633829722509
13462450,0,0,68.76973660848368
13462600,0,0,71.15668377113204
13462750,0,0,69.26233235136087
13462900,0,0,67.60384471136297
13463050,0,0,67.60384471136297
13463200,0,0,70.3244929044336
13463350,0,0,71.75367082546772
13463500,0,0,51.7692536140465
13463650,0,0,52.35148869070255
13463800,0,0,52.18871892779558
13463950,0,0,56.63706554640849
13464100,0,0,54.48412606452751
13464250,0,0,54.48412606452751
13464400,0,0,54.69356928450823
13464550,0,0,55.43664408437606
13464700,0,0,54.11247883016113
13464850,0,0,54.114990752266394
13465000,0,0,51.69858737498694
13465150,0,0,51.97880833295695
13465300,0,0,51.97880833295695
13465450,0,0,51.97880833295695
13465600,0,0,51.87880793035892
13465750,0,0,54.36898894829874
13465900,0,0,49.83736944478037
13466050,0,0,49.88309071501519
13466200,0,0,49.62368625695004
13466350,0,0,48.38029065593275
13466500,0,0,48.380044589090645
13466650,0,0,44.51813106406931
13466800,0,0,46.898001181387095
13466950,0,0,46.29738141120683
13467100,0,0,46.64157139176429
13467250,0,0,45.68247925165847
13467400,0,0,49.85680063634497
13467550,0,0,49.85680063634497
13467700,0,0,45.463572670604265
13467850,0,0,46.912130407684785
13468000,0,0,45.385582730928874
13468150,0,0,47.00866004479494
13468300,0,0,44.45495094805798
13468450,0,0,44.45491499332113
13468600,0,0,46.959460464580346
13468750,0,0,47.26032166912601
13468900,0,0,49.169086976107664
13469050,0,0,44.70374345316627
13469200,0,0,44.70374345316627
13469350,0,0,44.92093586230214
13469500,0,0,49.27863444264288
13469650,0,0,49.27860870632709
13469800,0,0,44.4700694867696
13469950,0,0,51.808484530206805
13470100,0,0,51.81081999231207
13470250,0,0,49.37498807983519
13470400,0,0,46.986943542171346
13470550,0,0,47.90858724718252
13470700,0,0,46.470857882872174
13470850,0,0,48.715949096766856
13471000,0,0,51.08941859455561
13471150,0,0,51.08857417297666
13471300,0,0,51.08857417297666
13471450,0,0,50.87053668412621
13471600,0,0,50.869542770968316
13471750,0,0,48.08613225807149
13471900,0,0,50.5586147879384
13472050,0,0,50.79990280656342
13472200,0,0,50.798880390773945
13472350,0,0,52.05893768070612
13472500,0,0,47.51942791988576
13472650,0,0,48.259443584889965
13472800,0,0,48.25756081646891
13472950,0,0,47.33090473272074
13473100,0,0,47.33090473272074
13473250,0,0,46.23121201715165
13473400,0,0,48.84453341405683
13473550,0,0,49.845716979858764
13473700,0,0,49.843997349332454
13473850,0,0,49.563237428875844
13474000,0,0,49.14332384800131
13474150,0,0,49.46237147851031
13474300,0,0,49.46237147851031
13474450,0,0,48.11149945302156
13474600,0,0,51.453779610882435
13474750,0,0,46.95585590904574
13474900,0,0,46.95397726220363
13475050,0,0,51.45625782302432
13475200,0,0,51.45439452039274
13475350,0,0,51.45482354355064
13475500,0,0,51.45482354355064
13475650,0,0,51.45482354355064
13475800,0,0,49.63281482469106
13475950,0,0,50.2935941146555
13476100,0,0,50.295845714129186
13476250,0,0,49.07720759113981
13476400,0,0,48.52726844764734
13476550,0,0,48.52726844764734
13476700,0,0,48.52726844764734
13476850,0,0,48.52726844764734
13477000,0,0,49.099398861392885
13477150,0,0,46.22148695722192
13477300,0,0,48.61145413964413
13477450,0,0,48.61145413964413
13477600,0,0,49.26181157487214
13477750,0,0,49.263325918030034
13477900,0,0,49.26930791802972
13478050,0,0,49.27103026539814
13478200,0,0,49.692610344322766
13478350,0,0,49.692610344322766
13478500,0,0,49.58666344216133
13478650,0,0,49.58800705689817
13478800,0,0,50.129391696869035
13478950,0,0,47.498462561301494
13479100,0,0,49.94847792793962
13479250,0,0,49.94865091688699
13479400,0,0,48.302717505004395
13479550,0,0,47.89399574362029
13479700,0,0,47.89434275414661
13479850,0,0,47.89434275414661
13480000,0,0,49.112338660291755
13480150,0,0,51.28283007671031
13480300,0,0,52.4239951224952
13480450,0,0,54.146738826674415
13480600,0,0,60.01525918371595
13480750,0,0,55.24915316086223
13480900,0,0,59.825949026783704
13481050,0,0,58.54183419708385
13481200,0,0,58.542975230768064
13481350,0,0,59.93875650017102
13481500,0,0,54.67143396663339
13481650,0,0,54.63804445402328
13481800,0,0,54.63804445402328
13481950,0,0,59.07507779884132
13482100,0,0,59.07507779884132
13482250,0,0,56.781703751757696
13482400,0,0,54.80061466923123
13482550,0,0,54.569377760175946
13482700,0,0,54.569377760175946
13482850,0,0,54.601140380174236
13483000,0,0,53.28610685030221
13483150,0,0,53.51451045198486
13483300,0,0,53.34821192029648
13483450,0,0,53.41176493746508
13483600,0,0,55.17595906953853
13483750,0,0,52.8079981682911
13483900,0,0,52.8079981682911
13484050,0,0,51.74119257698615
13484200,0,0,51.740622299617726
13484350,0,0,51.73688620014404
13484500,0,0,53.20770297827009
13484650,0,0,53.20770297827009
13484800,0,0,53.20770297827009
13484950,0,0,53.20770297827009
13485100,0,0,53.1456247899135
13485250,0,0,51.59776085942506
13485400,0,0,51.59776085942506
13485550,0,0,52.79985831765792
13485700,0,0,60.03480160853534
13485850,0,0,60.03697766221955
13486000,0,0,60.03697766221955
13486150,0,0,57.271547644620796
13486300,0,0,57.268633157778694
13486450,0,0,57.75900976709087
13486600,0,0,56.17861183002405
13486750,0,0,56.17861183002405
13486900,0,0,62.207302623505875
13487050,0,0,62.78848895192022
13487200,0,0,62.78848895192022
13487350,0,0,62.59965113080704
13487500,0,0,62.59965113080704
13487650,0,0,60.20876771118129
13487800,0,0,56.17739415570184
13487950,0,0,59.62596539489424
13488100,0,0,59.62596539489424
13488250,0,0,58.03005641667395
13488400,0,0,58.03033430193711
13488550,0,0,61.26068955337448
13488700,0,0,61.264681953374485
13488850,0,0,61.98152755839663
13489000,0,0,61.98152755839663
13489150,0,0,61.98152755839663
13489300,0,0,61.67355755579683
13489450,0,0,61.78347749732297
13489600,0,0,61.78347749732297
13489750,0,0,61.68440180618473
13489900,0,0,61.679217474079465
13490050,0,0,57.35966660193344
13490200,0,0,57.36120490456502
13490350,0,0,62.94038378902788
13490500,0,0,62.94038378902788
13490650,0,0,61.93399457823936
13490800,0,0,56.3628729285675
13490950,0,0,56.3628729285675
13491100,0,0,56.3628729285675
13491250,0,0,56.36243379698855
13491400,0,0,60.124240563653366
13491550,0,0,57.15944174757237
13491700,0,0,57.15944174757237
13491850,0,0,63.33553099016821
13492000,0,0,63.33553099016821
13492150,0,0,57.05595618727684
13492300,0,0,57.05533278464526
13492450,0,0,57.53968318941498
13492600,0,0,62.65959682934228
13492750,0,0,62.65959682934228
13492900,0,0,62.65959682934228
13493050,0,0,58.561911130814444
13493200,0,0,58.561911130814444
13493350,0,0,60.12622965336628
13493500,0,0,60.13010601968207
13493650,0,0,60.08466501298076
13493800,0,0,61.024538858711026
13493950,0,0,61.024538858711026
13494100,0,0,62.315154070619485
13494250,0,0,62.315154070619485
13494400,0,0,62.97317407058407
13494550,0,0,59.1867649334285
13494700,0,0,59.1867649334285
13494850,0,0,58.5462794763813
13495000,0,0,58.5462794763813
13495150,0,0,58.14824765313894
13495300,0,0,58.14824765313894
13495450,0,0,61.0466688373976
13495600,0,0,60.766929440518204
13495750,0,0,64.66522600157062
13495900,0,0,64.66934011104429
13496050,0,0,66.68742819138406
13496200,0,0,66.78735168185845
13496350,0,0,66.77830216606898
13496500,0,0,65.44468149510742
13496650,0,0,65.44794611616005
13496800,0,0,65.44794611616005
13496950,0,0,66.27246650504775
13497100,0,0,66.27246650504775
13497250,0,0,66.27246650504775
13497400,0,0,63.79092856121672
13497550,0,0,63.79092856121672
13497700,0,0,65.46178305583916
13497850,0,0,65.46178305583916
13498000,0,0,62.29556310456845
13498150,0,0,65.5006662067232
13498300,0,0,67.05581303499
13498450,0,0,67.81300879201356
13498600,0,0,75.0286836433847
13498750,0,0,75.0286836433847
13498900,0,0,77.6216828121762
13499050,0,0,77.43909532580045
13499200,0,0,74.08582698672285
13499350,0,0,75.04314836745478
13499500,0,0,75.04314836745478
13499650,0,0,76.6294910570332
13499800,0,0,75.50346342756423
13499950,0,0,71.63161822297869
13500100,0,0,71.63161822297869
13500250,0,0,70.25188593601955
13500400,0,0,71.90078185244153
13500550,0,0,76.44819112612888
13500700,0,0,77.12368141131572
13500850,0,0,77.0892550125896
13501000,0,0,76.6268260027258
13501150,0,0,76.62804818167318
13501300,0,0,70.83516484495883
13501450,0,0,80.71849890817501
13501600,0,0,84.55023878702846
13501750,0,0,84.55023878702846
13501900,0,0,84.55023878702846
13502050,0,0,84.55023878702846
13502200,0,0,78.13933145501943
13502350,0,0,78.13843685291417
13502500,0,0,78.13896901501943
13502650,0,0,78.7029196769923
13502800,0,0,77.81833146620596
13502950,0,0,76.44828331428582
13503100,0,0,76.44828331428582
13503250,0,0,85.73385874907419
13503400,0,0,85.73385874907419
13503550,0,0,80.8787426861926
13503700,0,0,80.8787426861926
13503850,0,0,82.47394268610674
13504000,0,0,82.4767954913699
13504150,0,0,82.47123396294884
13504300,0,0,82.47123396294884
13504450,0,0,82.4779367413699
13504600,0,0,81.75812715825802
13504750,0,0,80.83158596003325
13504900,0,0,74.504125607273
13505050,0,0,74.50260366779932
13505200,0,0,74.9222631544055
13505350,0,0,78.98113710355788
13505500,0,0,78.98113710355788
13505650,0,0,78.16428034433152
13505800,0,0,78.16069275591046
13505950,0,0,85.42643646732242
13506100,0,0,79.52094390391105
13506250,0,0,79.52094390391105
13506400,0,0,81.29477362688922
13506550,0,0,81.2818773826787
13506700,0,0,85.7587998959243
13506850,0,0,85.76037884329271
13507000,0,0,85.76037884329271
13507150,0,0,81.69873979835893
13507300,0,0,81.7046250541484
13507450,0,0,77.92994244954674
13507600,0,0,81.94210340807736
13507750,0,0,82.2653200906035
13507900,0,0,82.25341127481401
13508050,0,0,78.98889954867464
13508200,0,0,78.98889954867464
13508350,0,0,83.0890631782332
13508500,0,0,83.0890631782332
13508650,0,0,84.07908555168143
13508800,0,0,84.07908555168143
13508950,0,0,85.28001905638524
13509100,0,0,83.5108994823924
13509250,0,0,83.5758839413486
13509400,0,0,83.57476170766438
13509550,0,0,81.37565246986937
13509700,0,0,78.7705021868034
13509850,0,0,78.7705021868034
13510000,0,0,81.78277655137816
13510150,0,0,81.9813678853124
13510300,0,0,81.9813678853124
13510450,0,0,82.41667447141859
13510600,0,0,86.81460756031464
13510750,0,0,77.73629608048105
13510900,0,0,77.73629608048105
13511050,0,0,85.45808596018486
13511200,0,0,79.89052017662756
13511350,0,0,79.89052017662756
13511500,0,0,85.00111542538477
13511650,0,0,85.00111542538477
13511800,0,0,84.99668472906897
13511950,0,0,86.35148664998124
13512100,0,0,81.43202993302785
13512250,0,0,85.18587615747312
13512400,0,0,85.18571213431522
13512550,0,0,85.72297187354211
13512700,0,0,82.26927930335911
13512850,0,0,76.65000752800765
13513000,0,0,78.2547333561257
13513150,0,0,78.25041446138886
13513300,0,0,80.58520551904314
13513450,0,0,82.4593994237537
13513600,0,0,82.4593994237537
13513750,0,0,76.73946940054253
13513900,0,0,84.44404903637847
13514050,0,0,84.7011060210112
13514200,0,0,84.7011060210112
13514350,0,0,84.69655697732698
13514500,0,0,75.90879455051538
13514650,0,0,75.90879455051538
13514800,0,0,75.90817754712636
13514950,0,0,75.90817754712636
13515100,0,0,82.22121810415506
13515250,0,0,82.22122656310242
13515400,0,0,82.30407683415075
13515550,0,0,82.30407683415075
13515700,0,0,79.89320548012738
13515850,0,0,79.89320548012738
13516000,0,0,80.08537498913071
13516150,0,0,83.90681592020528
13516300,0,0,83.81263434254518
13516450,0,0,83.81068798991359
13516600,0,0,77.06648425318691
13516750,0,0,77.06648425318691
13516900,0,0,85.98545880858715
13517050,0,0,85.98278633858715
13517200,0,0,78.42752939467886
13517350,0,0,78.45854174660562
13517500,0,0,78.45854174660562
13517650,0,0,79.47185950343034
13517800,0,0,79.47185950343034
13517950,0,0,84.22495456246298
13518100,0,0,81.30569075330146
13518250,0,0,81.30569075330146
13518400,0,0,78.31563978015392
13518550,0,0,78.3156471596276
13518700,0,0,83.9121735824845
13518850,0,0,78.44496651282981
13519000,0,0,85.9141089724278
13519150,0,0,85.91725634084887
13519300,0,0,79.83108982291543
13519450,0,0,79.83108982291543
13519600,0,0,79.82936077081017
13519750,0,0,79.82936077081017
13519900,0,0,79.82849860607332
13520050,0,0,79.82849860607332
13520200,0,0,79.8117772084625
13520350,0,0,79.81012380425197
13520500,0,0,81.46803653284661
13520650,0,0,84.83302215652685
13520800,0,0,84.92130380837091
13520950,0,0,84.92130380837091
13521100,0,0,79.84031612533508
13521250,0,0,79.84104741270349
13521400,0,0,83.17828253258601
13521550,0,0,85.05637313072083
13521700,0,0,85.05233510861557
13521850,0,0,83.05193925077143
13522000,0,0,84.12350114757146
13522150,0,0,84.12350114757146
13522300,0,0,82.88048779750432
13522450,0,0,82.88048779750432
13522600,0,0,82.29815235770144
13522750,0,0,82.30282738875407
13522900,0,0,78.08246202404173
13523050,0,0,89.7348337717726
13523200,0,0,89.7348337717726
13523350,0,0,89.89323195176408
13523500,0,0,84.63244181452158
13523650,0,0,84.63244181452158
13523800,0,0,86.53203259497633
13523950,0,0,87.87972213420097
13524100,0,0,87.87972213420097
13524250,0,0,88.29260383332107
13524400,0,0,85.87569422621105
13524550,0,0,86.23135913779993
13524700,0,0,92.72965104066336
13524850,0,0,89.04234923926695
13525000,0,0,89.04282028821432
13525150,0,0,85.9286106870928
13525300,0,0,92.6391133325658
13525450,0,0,88.28176939853887
13525600,0,0,88.28176939853887
13525750,0,0,88.28176939853887
13525900,0,0,88.4035724582414
13526050,0,0,85.1433449780916
13526200,0,0,85.14291209335477
13526350,0,0,86.3219387155368
13526500,0,0,86.3219387155368
13526650,0,0,91.05915494346783
13526800,0,0,91.05915494346783
13526950,0,0,88.75055160080372
13527100,0,0,87.3687079600815
13527250,0,0,86.9271179332026
13527400,0,0,88.3601059681463
13527550,0,0,86.11799345569288
13527700,0,0,86.11799345569288
13527850,0,0,86.11372173095604
13528000,0,0,84.2840455756788
13528150,0,0,84.18706722042096
13528300,0,0,84.18224622936832
13528450,0,0,87.24003937918606
