blocknumber,volume SUSHI for 5% slippage
15249850,NaN
15250000,NaN
15250150,NaN
15250300,NaN
15250450,NaN
15250600,NaN
15250750,NaN
15250900,NaN
15251050,NaN
15251200,NaN
15251350,NaN
15251500,NaN
15251650,NaN
15251800,NaN
15251950,NaN
15252100,NaN
15252250,NaN
15252400,NaN
15252550,NaN
15252700,NaN
15252850,NaN
15253000,NaN
15253150,NaN
15253300,NaN
15253450,NaN
15253600,NaN
15253750,NaN
15253900,NaN
15254050,NaN
15254200,NaN
15254350,NaN
15254500,NaN
15254650,NaN
15254800,NaN
15254950,NaN
15255100,NaN
15255250,NaN
15255400,NaN
15255550,NaN
15255700,NaN
15255850,NaN
15256000,NaN
15256150,NaN
15256300,NaN
15256450,NaN
15256600,NaN
15256750,NaN
15256900,NaN
15257050,NaN
15257200,NaN
15257350,NaN
15257500,NaN
15257650,NaN
15257800,NaN
15257950,NaN
15258100,NaN
15258250,NaN
15258400,NaN
15258550,NaN
15258700,NaN
15258850,NaN
15259000,NaN
15259150,NaN
15259300,NaN
15259450,NaN
15259600,NaN
15259750,NaN
15259900,NaN
15260050,NaN
15260200,NaN
15260350,NaN
15260500,NaN
15260650,NaN
15260800,NaN
15260950,NaN
15261100,NaN
15261250,NaN
15261400,NaN
15261550,NaN
15261700,NaN
15261850,NaN
15262000,NaN
15262150,NaN
15262300,NaN
15262450,NaN
15262600,NaN
15262750,NaN
15262900,NaN
15263050,NaN
15263200,NaN
15263350,NaN
15263500,NaN
15263650,NaN
15263800,NaN
15263950,NaN
15264100,NaN
15264250,NaN
15264400,NaN
15264550,NaN
15264700,NaN
15264850,NaN
15265000,NaN
15265150,NaN
15265300,NaN
15265450,NaN
15265600,NaN
15265750,NaN
15265900,NaN
15266050,NaN
15266200,NaN
15266350,NaN
15266500,NaN
15266650,NaN
15266800,NaN
15266950,NaN
15267100,NaN
15267250,NaN
15267400,NaN
15267550,NaN
15267700,NaN
15267850,NaN
15268000,NaN
15268150,NaN
15268300,NaN
15268450,NaN
15268600,NaN
15268750,NaN
15268900,NaN
15269050,NaN
15269200,NaN
15269350,NaN
15269500,NaN
15269650,NaN
15269800,NaN
15269950,NaN
15270100,NaN
15270250,NaN
15270400,NaN
15270550,NaN
15270700,NaN
15270850,NaN
15271000,NaN
15271150,NaN
15271300,NaN
15271450,NaN
15271600,NaN
15271750,NaN
15271900,NaN
15272050,NaN
15272200,NaN
15272350,NaN
15272500,NaN
15272650,NaN
15272800,NaN
15272950,NaN
15273100,NaN
15273250,NaN
15273400,NaN
15273550,NaN
15273700,NaN
15273850,NaN
15274000,NaN
15274150,NaN
15274300,NaN
15274450,NaN
15274600,NaN
15274750,NaN
15274900,NaN
15275050,NaN
15275200,NaN
15275350,NaN
15275500,NaN
15275650,NaN
15275800,NaN
15275950,NaN
15276100,NaN
15276250,NaN
15276400,NaN
15276550,NaN
15276700,NaN
15276850,NaN
15277000,NaN
15277150,NaN
15277300,NaN
15277450,NaN
15277600,NaN
15277750,NaN
15277900,NaN
15278050,NaN
15278200,NaN
15278350,NaN
15278500,NaN
15278650,NaN
15278800,NaN
15278950,NaN
15279100,NaN
15279250,NaN
15279400,NaN
15279550,NaN
15279700,NaN
15279850,NaN
15280000,NaN
15280150,NaN
15280300,NaN
15280450,NaN
15280600,NaN
15280750,NaN
15280900,NaN
15281050,NaN
15281200,NaN
15281350,NaN
15281500,NaN
15281650,NaN
15281800,NaN
15281950,NaN
15282100,NaN
15282250,NaN
15282400,NaN
15282550,NaN
15282700,NaN
15282850,NaN
15283000,NaN
15283150,NaN
15283300,NaN
15283450,NaN
15283600,NaN
15283750,NaN
15283900,NaN
15284050,NaN
15284200,NaN
15284350,NaN
15284500,NaN
15284650,NaN
15284800,NaN
15284950,NaN
15285100,NaN
15285250,NaN
15285400,NaN
15285550,NaN
15285700,NaN
15285850,NaN
15286000,NaN
15286150,NaN
15286300,NaN
15286450,NaN
15286600,NaN
15286750,NaN
15286900,NaN
15287050,NaN
15287200,NaN
15287350,NaN
15287500,NaN
15287650,NaN
15287800,NaN
15287950,NaN
15288100,NaN
15288250,NaN
15288400,NaN
15288550,NaN
15288700,NaN
15288850,NaN
15289000,NaN
15289150,NaN
15289300,NaN
15289450,NaN
15289600,NaN
15289750,NaN
15289900,NaN
15290050,NaN
15290200,NaN
15290350,NaN
15290500,NaN
15290650,NaN
15290800,NaN
15290950,NaN
15291100,NaN
15291250,NaN
15291400,NaN
15291550,NaN
15291700,NaN
15291850,NaN
15292000,NaN
15292150,NaN
15292300,NaN
15292450,NaN
15292600,NaN
15292750,NaN
15292900,NaN
15293050,NaN
15293200,NaN
15293350,NaN
15293500,NaN
15293650,NaN
15293800,NaN
15293950,NaN
15294100,NaN
15294250,NaN
15294400,NaN
15294550,NaN
15294700,NaN
15294850,NaN
15295000,NaN
15295150,NaN
15295300,NaN
15295450,NaN
15295600,NaN
15295750,NaN
15295900,NaN
15296050,NaN
15296200,NaN
15296350,NaN
15296500,NaN
15296650,NaN
15296800,NaN
15296950,NaN
15297100,NaN
15297250,NaN
15297400,NaN
15297550,NaN
15297700,NaN
15297850,NaN
15298000,NaN
15298150,NaN
15298300,NaN
15298450,NaN
15298600,NaN
15298750,NaN
15298900,NaN
15299050,NaN
15299200,NaN
15299350,NaN
15299500,NaN
15299650,NaN
15299800,NaN
15299950,NaN
15300100,NaN
15300250,NaN
15300400,NaN
15300550,NaN
15300700,NaN
15300850,NaN
15301000,NaN
15301150,NaN
15301300,NaN
15301450,NaN
15301600,NaN
15301750,NaN
15301900,NaN
15302050,NaN
15302200,NaN
15302350,NaN
15302500,NaN
15302650,NaN
15302800,NaN
15302950,NaN
15303100,NaN
15303250,NaN
15303400,NaN
15303550,NaN
15303700,NaN
15303850,NaN
15304000,NaN
15304150,NaN
15304300,NaN
15304450,NaN
15304600,NaN
15304750,NaN
15304900,NaN
15305050,NaN
15305200,NaN
15305350,NaN
15305500,NaN
15305650,NaN
15305800,NaN
15305950,NaN
15306100,NaN
15306250,NaN
15306400,NaN
15306550,NaN
15306700,NaN
15306850,NaN
15307000,NaN
15307150,NaN
15307300,NaN
15307450,NaN
15307600,NaN
15307750,NaN
15307900,NaN
15308050,NaN
15308200,NaN
15308350,NaN
15308500,NaN
15308650,NaN
15308800,NaN
15308950,NaN
15309100,NaN
15309250,NaN
15309400,NaN
15309550,NaN
15309700,NaN
15309850,NaN
15310000,NaN
15310150,NaN
15310300,NaN
15310450,NaN
15310600,NaN
15310750,NaN
15310900,NaN
15311050,NaN
15311200,NaN
15311350,NaN
15311500,NaN
15311650,NaN
15311800,NaN
15311950,NaN
15312100,NaN
15312250,NaN
15312400,NaN
15312550,NaN
15312700,NaN
15312850,NaN
15313000,NaN
15313150,NaN
15313300,NaN
15313450,NaN
15313600,NaN
15313750,NaN
15313900,NaN
15314050,NaN
15314200,NaN
15314350,NaN
15314500,NaN
15314650,NaN
15314800,NaN
15314950,NaN
15315100,NaN
15315250,NaN
15315400,NaN
15315550,NaN
15315700,NaN
15315850,NaN
15316000,NaN
15316150,NaN
15316300,NaN
15316450,NaN
15316600,NaN
15316750,NaN
15316900,NaN
15317050,NaN
15317200,NaN
15317350,NaN
15317500,NaN
15317650,NaN
15317800,NaN
15317950,NaN
15318100,NaN
15318250,NaN
15318400,NaN
15318550,NaN
15318700,NaN
15318850,NaN
15319000,NaN
15319150,NaN
15319300,NaN
15319450,NaN
15319600,NaN
15319750,NaN
15319900,NaN
15320050,NaN
15320200,NaN
15320350,NaN
15320500,NaN
15320650,NaN
15320800,NaN
15320950,NaN
15321100,NaN
15321250,NaN
15321400,NaN
15321550,NaN
15321700,NaN
15321850,NaN
15322000,NaN
15322150,NaN
15322300,NaN
15322450,NaN
15322600,NaN
15322750,NaN
15322900,NaN
15323050,NaN
15323200,NaN
15323350,NaN
15323500,NaN
15323650,NaN
15323800,NaN
15323950,NaN
15324100,NaN
15324250,NaN
15324400,NaN
15324550,NaN
15324700,NaN
15324850,NaN
15325000,NaN
15325150,NaN
15325300,NaN
15325450,NaN
15325600,NaN
15325750,NaN
15325900,NaN
15326050,NaN
15326200,NaN
15326350,NaN
15326500,NaN
15326650,NaN
15326800,NaN
15326950,NaN
15327100,NaN
15327250,NaN
15327400,NaN
15327550,NaN
15327700,NaN
15327850,NaN
15328000,NaN
15328150,NaN
15328300,NaN
15328450,NaN
15328600,NaN
15328750,NaN
15328900,NaN
15329050,NaN
15329200,NaN
15329350,NaN
15329500,NaN
15329650,NaN
15329800,NaN
15329950,NaN
15330100,NaN
15330250,NaN
15330400,NaN
15330550,NaN
15330700,NaN
15330850,NaN
15331000,NaN
15331150,NaN
15331300,NaN
15331450,NaN
15331600,NaN
15331750,NaN
15331900,NaN
15332050,NaN
15332200,NaN
15332350,NaN
15332500,NaN
15332650,NaN
15332800,NaN
15332950,NaN
15333100,NaN
15333250,NaN
15333400,NaN
15333550,NaN
15333700,NaN
15333850,NaN
15334000,NaN
15334150,NaN
15334300,NaN
15334450,NaN
15334600,NaN
15334750,NaN
15334900,NaN
15335050,NaN
15335200,NaN
15335350,NaN
15335500,NaN
15335650,NaN
15335800,NaN
15335950,NaN
15336100,NaN
15336250,NaN
15336400,NaN
15336550,NaN
15336700,NaN
15336850,NaN
15337000,NaN
15337150,NaN
15337300,NaN
15337450,NaN
15337600,NaN
15337750,NaN
15337900,NaN
15338050,NaN
15338200,NaN
15338350,NaN
15338500,NaN
15338650,NaN
15338800,NaN
15338950,NaN
15339100,NaN
15339250,NaN
15339400,NaN
15339550,NaN
15339700,NaN
15339850,NaN
15340000,NaN
15340150,NaN
15340300,NaN
15340450,NaN
15340600,NaN
15340750,NaN
15340900,NaN
15341050,NaN
15341200,NaN
15341350,NaN
15341500,NaN
15341650,NaN
15341800,NaN
15341950,NaN
15342100,NaN
15342250,NaN
15342400,NaN
15342550,NaN
15342700,NaN
15342850,NaN
15343000,NaN
15343150,NaN
15343300,NaN
15343450,NaN
15343600,NaN
15343750,NaN
15343900,NaN
15344050,NaN
15344200,NaN
15344350,NaN
15344500,NaN
15344650,NaN
15344800,NaN
15344950,NaN
15345100,NaN
15345250,NaN
15345400,NaN
15345550,NaN
15345700,NaN
15345850,NaN
15346000,NaN
15346150,NaN
15346300,NaN
15346450,NaN
15346600,NaN
15346750,NaN
15346900,NaN
15347050,NaN
15347200,NaN
15347350,NaN
15347500,NaN
15347650,NaN
15347800,NaN
15347950,NaN
15348100,NaN
15348250,NaN
15348400,NaN
15348550,NaN
15348700,NaN
15348850,NaN
15349000,NaN
15349150,NaN
15349300,NaN
15349450,NaN
15349600,NaN
15349750,NaN
15349900,NaN
15350050,NaN
15350200,NaN
15350350,NaN
15350500,NaN
15350650,NaN
15350800,NaN
15350950,NaN
15351100,NaN
15351250,NaN
15351400,NaN
15351550,NaN
15351700,NaN
15351850,NaN
15352000,NaN
15352150,NaN
15352300,NaN
15352450,NaN
15352600,NaN
15352750,NaN
15352900,NaN
15353050,NaN
15353200,NaN
15353350,NaN
15353500,NaN
15353650,NaN
15353800,NaN
15353950,NaN
15354100,NaN
15354250,NaN
15354400,NaN
15354550,NaN
15354700,NaN
15354850,NaN
15355000,NaN
15355150,NaN
15355300,NaN
15355450,NaN
15355600,NaN
15355750,NaN
15355900,NaN
15356050,NaN
15356200,NaN
15356350,NaN
15356500,NaN
15356650,NaN
15356800,NaN
15356950,NaN
15357100,NaN
15357250,NaN
15357400,NaN
15357550,NaN
15357700,NaN
15357850,NaN
15358000,NaN
15358150,NaN
15358300,NaN
15358450,NaN
15358600,NaN
15358750,NaN
15358900,NaN
15359050,NaN
15359200,NaN
15359350,NaN
15359500,NaN
15359650,NaN
15359800,NaN
15359950,NaN
15360100,NaN
15360250,NaN
15360400,NaN
15360550,NaN
15360700,NaN
15360850,NaN
15361000,NaN
15361150,NaN
15361300,NaN
15361450,NaN
15361600,NaN
15361750,NaN
15361900,NaN
15362050,NaN
15362200,NaN
15362350,NaN
15362500,NaN
15362650,NaN
15362800,NaN
15362950,NaN
15363100,NaN
15363250,NaN
15363400,NaN
15363550,NaN
15363700,NaN
15363850,NaN
15364000,NaN
15364150,NaN
15364300,NaN
15364450,NaN
15364600,NaN
15364750,NaN
15364900,NaN
15365050,NaN
15365200,NaN
15365350,NaN
15365500,NaN
15365650,NaN
15365800,NaN
15365950,NaN
15366100,NaN
15366250,NaN
15366400,NaN
15366550,NaN
15366700,NaN
15366850,NaN
15367000,NaN
15367150,NaN
15367300,NaN
15367450,NaN
15367600,NaN
15367750,NaN
15367900,NaN
15368050,NaN
15368200,NaN
15368350,NaN
15368500,NaN
15368650,NaN
15368800,NaN
15368950,NaN
15369100,NaN
15369250,NaN
15369400,NaN
15369550,NaN
15369700,NaN
15369850,NaN
15370000,NaN
15370150,NaN
15370300,NaN
15370450,NaN
15370600,NaN
15370750,NaN
15370900,NaN
15371050,NaN
15371200,NaN
15371350,NaN
15371500,NaN
15371650,NaN
15371800,NaN
15371950,NaN
15372100,NaN
15372250,NaN
15372400,NaN
15372550,NaN
15372700,NaN
15372850,NaN
15373000,NaN
15373150,NaN
15373300,NaN
15373450,NaN
15373600,NaN
15373750,NaN
15373900,NaN
15374050,NaN
15374200,NaN
15374350,NaN
15374500,NaN
15374650,NaN
15374800,NaN
15374950,NaN
15375100,NaN
15375250,NaN
15375400,NaN
15375550,NaN
15375700,NaN
15375850,NaN
15376000,NaN
15376150,NaN
15376300,NaN
15376450,NaN
15376600,NaN
15376750,NaN
15376900,NaN
15377050,NaN
15377200,NaN
15377350,NaN
15377500,NaN
15377650,NaN
15377800,NaN
15377950,NaN
15378100,NaN
15378250,NaN
15378400,NaN
15378550,NaN
15378700,NaN
15378850,NaN
15379000,NaN
15379150,NaN
15379300,NaN
15379450,NaN
15379600,NaN
15379750,NaN
15379900,NaN
15380050,NaN
15380200,NaN
15380350,NaN
15380500,NaN
15380650,NaN
15380800,NaN
15380950,NaN
15381100,NaN
15381250,NaN
15381400,NaN
15381550,NaN
15381700,NaN
15381850,NaN
15382000,NaN
15382150,NaN
15382300,NaN
15382450,NaN
15382600,NaN
15382750,NaN
15382900,NaN
15383050,NaN
15383200,NaN
15383350,NaN
15383500,NaN
15383650,NaN
15383800,NaN
15383950,NaN
15384100,NaN
15384250,NaN
15384400,NaN
15384550,NaN
15384700,NaN
15384850,NaN
15385000,NaN
15385150,NaN
15385300,NaN
15385450,NaN
15385600,NaN
15385750,NaN
15385900,NaN
15386050,NaN
15386200,NaN
15386350,NaN
15386500,NaN
15386650,NaN
15386800,NaN
15386950,NaN
15387100,NaN
15387250,NaN
15387400,NaN
15387550,NaN
15387700,NaN
15387850,NaN
15388000,NaN
15388150,NaN
15388300,NaN
15388450,NaN
15388600,NaN
15388750,NaN
15388900,NaN
15389050,NaN
15389200,NaN
15389350,NaN
15389500,NaN
15389650,NaN
15389800,NaN
15389950,NaN
15390100,NaN
15390250,NaN
15390400,NaN
15390550,NaN
15390700,NaN
15390850,NaN
15391000,NaN
15391150,NaN
15391300,NaN
15391450,NaN
15391600,NaN
15391750,NaN
15391900,NaN
15392050,NaN
15392200,NaN
15392350,NaN
15392500,NaN
15392650,NaN
15392800,NaN
15392950,NaN
15393100,NaN
15393250,NaN
15393400,NaN
15393550,NaN
15393700,NaN
15393850,NaN
15394000,NaN
15394150,NaN
15394300,NaN
15394450,NaN
15394600,NaN
15394750,NaN
15394900,NaN
15395050,NaN
15395200,NaN
15395350,NaN
15395500,NaN
15395650,NaN
15395800,NaN
15395950,NaN
15396100,NaN
15396250,NaN
15396400,NaN
15396550,NaN
15396700,NaN
15396850,NaN
15397000,NaN
15397150,NaN
15397300,NaN
15397450,NaN
15397600,NaN
15397750,NaN
15397900,NaN
15398050,NaN
15398200,NaN
15398350,NaN
15398500,NaN
15398650,NaN
15398800,NaN
15398950,NaN
15399100,NaN
15399250,NaN
15399400,NaN
15399550,NaN
15399700,NaN
15399850,NaN
15400000,NaN
15400150,NaN
15400300,NaN
15400450,NaN
15400600,NaN
15400750,NaN
15400900,NaN
15401050,NaN
15401200,NaN
15401350,NaN
15401500,NaN
15401650,NaN
15401800,NaN
15401950,NaN
15402100,NaN
15402250,NaN
15402400,NaN
15402550,NaN
15402700,NaN
15402850,NaN
15403000,NaN
15403150,NaN
15403300,NaN
15403450,NaN
15403600,NaN
15403750,NaN
15403900,NaN
15404050,NaN
15404200,NaN
15404350,NaN
15404500,NaN
15404650,NaN
15404800,NaN
15404950,NaN
15405100,NaN
15405250,NaN
15405400,NaN
15405550,NaN
15405700,NaN
15405850,NaN
15406000,NaN
15406150,NaN
15406300,NaN
15406450,NaN
15406600,NaN
15406750,NaN
15406900,NaN
15407050,NaN
15407200,NaN
15407350,NaN
15407500,NaN
15407650,NaN
15407800,NaN
15407950,NaN
15408100,NaN
15408250,NaN
15408400,NaN
15408550,NaN
15408700,NaN
15408850,NaN
15409000,NaN
15409150,NaN
15409300,NaN
15409450,NaN
15409600,NaN
15409750,NaN
15409900,NaN
15410050,NaN
15410200,NaN
15410350,NaN
15410500,NaN
15410650,NaN
15410800,NaN
15410950,NaN
15411100,NaN
15411250,NaN
15411400,NaN
15411550,NaN
15411700,NaN
15411850,NaN
15412000,NaN
15412150,NaN
15412300,NaN
15412450,NaN
15412600,NaN
15412750,NaN
15412900,NaN
15413050,NaN
15413200,NaN
15413350,NaN
15413500,NaN
15413650,NaN
15413800,NaN
15413950,NaN
15414100,NaN
15414250,NaN
15414400,NaN
15414550,NaN
15414700,NaN
15414850,NaN
15415000,NaN
15415150,NaN
15415300,NaN
15415450,NaN
15415600,NaN
15415750,NaN
15415900,NaN
15416050,NaN
15416200,NaN
15416350,NaN
15416500,NaN
15416650,NaN
15416800,NaN
15416950,NaN
15417100,NaN
15417250,NaN
15417400,NaN
15417550,NaN
15417700,NaN
15417850,NaN
15418000,NaN
15418150,NaN
15418300,NaN
15418450,NaN
15418600,NaN
15418750,NaN
15418900,NaN
15419050,NaN
15419200,NaN
15419350,NaN
15419500,NaN
15419650,NaN
15419800,NaN
15419950,NaN
15420100,NaN
15420250,NaN
15420400,NaN
15420550,NaN
15420700,NaN
15420850,NaN
15421000,NaN
15421150,NaN
15421300,NaN
15421450,NaN
15421600,NaN
15421750,NaN
15421900,NaN
15422050,NaN
15422200,NaN
15422350,NaN
15422500,NaN
15422650,NaN
15422800,NaN
15422950,NaN
15423100,NaN
15423250,NaN
15423400,NaN
15423550,NaN
15423700,NaN
15423850,NaN
15424000,NaN
15424150,NaN
15424300,NaN
15424450,NaN
15424600,NaN
15424750,NaN
15424900,NaN
15425050,NaN
15425200,NaN
15425350,NaN
15425500,NaN
15425650,NaN
15425800,NaN
15425950,NaN
15426100,NaN
15426250,NaN
15426400,NaN
15426550,NaN
15426700,NaN
15426850,NaN
15427000,NaN
15427150,NaN
15427300,NaN
15427450,NaN
15427600,NaN
15427750,NaN
15427900,NaN
15428050,NaN
15428200,NaN
15428350,NaN
15428500,NaN
15428650,NaN
15428800,NaN
15428950,NaN
15429100,NaN
15429250,NaN
15429400,NaN
15429550,NaN
15429700,NaN
15429850,NaN
15430000,NaN
15430150,NaN
15430300,NaN
15430450,NaN
15430600,NaN
15430750,NaN
15430900,NaN
15431050,NaN
15431200,NaN
15431350,NaN
15431500,NaN
15431650,NaN
15431800,NaN
15431950,NaN
15432100,NaN
15432250,NaN
15432400,NaN
15432550,NaN
15432700,NaN
15432850,NaN
15433000,NaN
15433150,NaN
15433300,NaN
15433450,NaN
15433600,NaN
15433750,NaN
15433900,NaN
15434050,NaN
15434200,NaN
15434350,NaN
15434500,NaN
15434650,NaN
15434800,NaN
15434950,NaN
15435100,NaN
15435250,NaN
15435400,NaN
15435550,NaN
15435700,NaN
15435850,NaN
15436000,NaN
15436150,NaN
15436300,NaN
15436450,NaN
15436600,NaN
15436750,NaN
15436900,NaN
15437050,NaN
15437200,NaN
15437350,NaN
15437500,NaN
15437650,NaN
15437800,NaN
15437950,NaN
15438100,NaN
15438250,NaN
15438400,NaN
15438550,NaN
15438700,NaN
15438850,NaN
15439000,NaN
15439150,NaN
15439300,NaN
15439450,NaN
15439600,NaN
15439750,NaN
15439900,NaN
15440050,NaN
15440200,NaN
15440350,NaN
15440500,NaN
15440650,NaN
15440800,NaN
15440950,NaN
15441100,NaN
15441250,NaN
15441400,NaN
15441550,NaN
15441700,NaN
15441850,NaN
15442000,NaN
15442150,NaN
15442300,NaN
15442450,NaN
15442600,NaN
15442750,NaN
15442900,NaN
15443050,NaN
15443200,NaN
15443350,NaN
15443500,NaN
15443650,NaN
15443800,NaN
15443950,NaN
15444100,NaN
15444250,NaN
15444400,NaN
15444550,NaN
15444700,NaN
15444850,NaN
15445000,NaN
15445150,NaN
15445300,NaN
15445450,NaN
15445600,NaN
15445750,NaN
15445900,NaN
15446050,NaN
15446200,NaN
15446350,NaN
15446500,NaN
15446650,NaN
15446800,NaN
15446950,NaN
15447100,NaN
15447250,NaN
15447400,NaN
15447550,NaN
15447700,NaN
15447850,NaN
15448000,NaN
15448150,NaN
15448300,NaN
15448450,NaN
15448600,NaN
15448750,NaN
15448900,NaN
15449050,NaN
15449200,NaN
15449350,NaN
15449500,NaN
15449650,NaN
15449800,NaN
15449950,NaN
15450100,NaN
15450250,NaN
15450400,NaN
15450550,NaN
15450700,NaN
15450850,NaN
15451000,NaN
15451150,NaN
15451300,NaN
15451450,NaN
15451600,NaN
15451750,NaN
15451900,NaN
15452050,NaN
15452200,NaN
15452350,NaN
15452500,NaN
15452650,NaN
15452800,NaN
15452950,NaN
15453100,NaN
15453250,NaN
15453400,NaN
15453550,NaN
15453700,NaN
15453850,NaN
15454000,NaN
15454150,NaN
15454300,NaN
15454450,NaN
15454600,NaN
15454750,NaN
15454900,NaN
15455050,NaN
15455200,NaN
15455350,NaN
15455500,NaN
15455650,NaN
15455800,NaN
15455950,NaN
15456100,NaN
15456250,NaN
15456400,NaN
15456550,NaN
15456700,NaN
15456850,NaN
15457000,NaN
15457150,NaN
15457300,NaN
15457450,NaN
15457600,NaN
15457750,NaN
15457900,NaN
15458050,NaN
15458200,NaN
15458350,NaN
15458500,NaN
15458650,NaN
15458800,NaN
15458950,NaN
15459100,NaN
15459250,NaN
15459400,NaN
15459550,NaN
15459700,NaN
15459850,NaN
15460000,NaN
15460150,NaN
15460300,NaN
15460450,NaN
15460600,NaN
15460750,NaN
15460900,NaN
15461050,NaN
15461200,NaN
15461350,NaN
15461500,NaN
15461650,NaN
15461800,NaN
15461950,NaN
15462100,NaN
15462250,NaN
15462400,NaN
15462550,NaN
15462700,NaN
15462850,NaN
15463000,NaN
15463150,NaN
15463300,NaN
15463450,NaN
15463600,NaN
15463750,NaN
15463900,NaN
15464050,NaN
15464200,NaN
15464350,NaN
15464500,NaN
15464650,NaN
15464800,NaN
15464950,NaN
15465100,NaN
15465250,NaN
15465400,NaN
15465550,NaN
15465700,NaN
15465850,NaN
15466000,NaN
15466150,NaN
15466300,NaN
15466450,NaN
15466600,NaN
15466750,NaN
15466900,NaN
15467050,NaN
15467200,NaN
15467350,NaN
15467500,NaN
15467650,NaN
15467800,NaN
15467950,NaN
15468100,NaN
15468250,NaN
15468400,NaN
15468550,NaN
15468700,NaN
15468850,NaN
15469000,NaN
15469150,NaN
15469300,NaN
15469450,NaN
15469600,NaN
15469750,NaN
15469900,NaN
15470050,NaN
15470200,NaN
15470350,NaN
15470500,NaN
15470650,NaN
15470800,NaN
15470950,NaN
15471100,NaN
15471250,NaN
15471400,NaN
15471550,NaN
15471700,NaN
15471850,NaN
15472000,NaN
15472150,NaN
15472300,NaN
15472450,NaN
15472600,NaN
15472750,NaN
15472900,NaN
15473050,NaN
15473200,NaN
15473350,NaN
15473500,NaN
15473650,NaN
15473800,NaN
15473950,NaN
15474100,NaN
15474250,NaN
15474400,NaN
15474550,NaN
15474700,NaN
15474850,NaN
15475000,NaN
15475150,NaN
15475300,NaN
15475450,NaN
15475600,NaN
15475750,NaN
15475900,NaN
15476050,NaN
15476200,NaN
15476350,NaN
15476500,NaN
15476650,NaN
15476800,NaN
15476950,NaN
15477100,NaN
15477250,NaN
15477400,NaN
15477550,NaN
15477700,NaN
15477850,NaN
15478000,NaN
15478150,NaN
15478300,NaN
15478450,NaN
15478600,NaN
15478750,NaN
15478900,NaN
15479050,NaN
15479200,NaN
15479350,NaN
15479500,NaN
15479650,NaN
15479800,NaN
15479950,NaN
15480100,NaN
15480250,NaN
15480400,NaN
15480550,NaN
15480700,NaN
15480850,NaN
15481000,NaN
15481150,NaN
15481300,NaN
15481450,NaN
15481600,NaN
15481750,NaN
15481900,NaN
15482050,NaN
15482200,NaN
15482350,NaN
15482500,NaN
15482650,NaN
15482800,NaN
15482950,NaN
15483100,NaN
15483250,NaN
15483400,NaN
15483550,NaN
15483700,NaN
15483850,NaN
15484000,NaN
15484150,NaN
15484300,NaN
15484450,NaN
15484600,NaN
15484750,NaN
15484900,NaN
15485050,NaN
15485200,NaN
15485350,NaN
15485500,NaN
15485650,NaN
15485800,NaN
15485950,NaN
15486100,NaN
15486250,NaN
15486400,NaN
15486550,NaN
15486700,NaN
15486850,NaN
15487000,NaN
15487150,NaN
15487300,NaN
15487450,NaN
15487600,NaN
15487750,NaN
15487900,NaN
15488050,NaN
15488200,NaN
15488350,NaN
15488500,NaN
15488650,NaN
15488800,NaN
15488950,NaN
15489100,NaN
15489250,NaN
15489400,NaN
15489550,NaN
15489700,NaN
15489850,NaN
15490000,NaN
15490150,NaN
15490300,NaN
15490450,NaN
15490600,NaN
15490750,NaN
15490900,NaN
15491050,NaN
15491200,NaN
15491350,NaN
15491500,NaN
15491650,NaN
15491800,NaN
15491950,NaN
15492100,NaN
15492250,NaN
15492400,NaN
15492550,NaN
15492700,NaN
15492850,NaN
15493000,NaN
15493150,NaN
15493300,NaN
15493450,NaN
15493600,NaN
15493750,NaN
15493900,NaN
15494050,NaN
15494200,NaN
15494350,NaN
15494500,NaN
15494650,NaN
15494800,NaN
15494950,NaN
15495100,NaN
15495250,NaN
15495400,NaN
15495550,NaN
15495700,NaN
15495850,NaN
15496000,NaN
15496150,NaN
15496300,NaN
15496450,NaN
15496600,NaN
15496750,NaN
15496900,NaN
15497050,NaN
15497200,NaN
15497350,NaN
15497500,NaN
15497650,NaN
15497800,NaN
15497950,NaN
15498100,NaN
15498250,NaN
15498400,NaN
15498550,NaN
15498700,NaN
15498850,NaN
15499000,NaN
15499150,NaN
15499300,NaN
15499450,NaN
15499600,NaN
15499750,NaN
15499900,NaN
15500050,NaN
15500200,NaN
15500350,NaN
15500500,NaN
15500650,NaN
15500800,NaN
15500950,NaN
15501100,NaN
15501250,NaN
15501400,NaN
15501550,NaN
15501700,NaN
15501850,NaN
15502000,NaN
15502150,NaN
15502300,NaN
15502450,NaN
15502600,NaN
15502750,NaN
15502900,NaN
15503050,NaN
15503200,NaN
15503350,NaN
15503500,NaN
15503650,NaN
15503800,NaN
15503950,NaN
15504100,NaN
15504250,NaN
15504400,NaN
15504550,NaN
15504700,NaN
15504850,NaN
15505000,NaN
15505150,NaN
15505300,NaN
15505450,NaN
15505600,NaN
15505750,NaN
15505900,NaN
15506050,NaN
15506200,NaN
15506350,NaN
15506500,NaN
15506650,NaN
15506800,NaN
15506950,NaN
