blocknumber,reserve MKR,reserve WETH,volume MKR for 5% slippage
13460800,0,0,289.77145923733417
13460950,0,0,288.95087212601186
13461100,0,0,288.44721630613526
13461250,0,0,288.44721630613526
13461400,0,0,288.5079956712919
13461550,0,0,288.08526862041816
13461700,0,0,286.687726479284
13461850,0,0,287.80968026483
13462000,0,0,287.80968026483
13462150,0,0,288.5256802648303
13462300,0,0,288.5256802648303
13462450,0,0,287.4771388728198
13462600,0,0,287.04304023990727
13462750,0,0,287.04304023990727
13462900,0,0,284.7084914477915
13463050,0,0,284.7084914477915
13463200,0,0,286.1847595921611
13463350,0,0,286.1847595921611
13463500,0,0,286.1847595921611
13463650,0,0,285.07931187453727
13463800,0,0,285.07931187453727
13463950,0,0,285.1709980281452
13464100,0,0,285.4857758577186
13464250,0,0,285.107620784634
13464400,0,0,285.107620784634
13464550,0,0,285.107620784634
13464700,0,0,284.35052290252804
13464850,0,0,284.35052290252804
13465000,0,0,284.35052290252804
13465150,0,0,284.35052290252804
13465300,0,0,284.3509365520107
13465450,0,0,284.3509365520107
13465600,0,0,287.8358451064484
13465750,0,0,287.8358451064484
13465900,0,0,287.9279146581427
13466050,0,0,289.3445453240465
13466200,0,0,289.3445453240465
13466350,0,0,289.26330000535046
13466500,0,0,285.97254589607604
13466650,0,0,286.68498688917305
13466800,0,0,286.56032239821945
13466950,0,0,286.56032239821945
13467100,0,0,286.1120221744519
13467250,0,0,286.10401227555644
13467400,0,0,288.1033306991158
13467550,0,0,287.54940117282064
13467700,0,0,287.54940117282064
13467850,0,0,287.54940117282064
13468000,0,0,287.54940117282064
13468150,0,0,288.35548949938277
13468300,0,0,287.24792087574696
13468450,0,0,283.96177762363914
13468600,0,0,283.06684973210304
13468750,0,0,283.06684973210304
13468900,0,0,283.06684973210304
13469050,0,0,283.06684973210304
13469200,0,0,283.4146523326708
13469350,0,0,284.1937171138934
13469500,0,0,284.1937171138934
13469650,0,0,285.1368743553775
13469800,0,0,285.1368743553775
13469950,0,0,285.1368743553775
13470100,0,0,285.1368743553775
13470250,0,0,286.1946362722798
13470400,0,0,286.31907582289807
13470550,0,0,286.31907582289807
13470700,0,0,286.31907582289807
13470850,0,0,286.31907582289807
13471000,0,0,286.31907582289807
13471150,0,0,287.027883483143
13471300,0,0,287.5299096552832
13471450,0,0,285.4641372757966
13471600,0,0,285.4641372757966
13471750,0,0,285.7157729387724
13471900,0,0,285.71933507614494
13472050,0,0,285.71933507614494
13472200,0,0,285.9004780941037
13472350,0,0,285.9004780941037
13472500,0,0,285.9004780941037
13472650,0,0,285.9004780941037
13472800,0,0,285.9004780941037
13472950,0,0,285.9004780941037
13473100,0,0,286.75837663452177
13473250,0,0,286.34874336168406
13473400,0,0,286.34874336168406
13473550,0,0,286.34874336168406
13473700,0,0,286.13758538832684
13473850,0,0,286.14780361533525
13474000,0,0,286.2743499251114
13474150,0,0,286.2743499251114
13474300,0,0,287.43488991405604
13474450,0,0,287.43488991405604
13474600,0,0,288.86906836611024
13474750,0,0,289.7430152531939
13474900,0,0,290.30130703287944
13475050,0,0,290.30130703287944
13475200,0,0,290.37536768661073
13475350,0,0,291.3737900180492
13475500,0,0,291.4515178604567
13475650,0,0,291.4515178604567
13475800,0,0,291.4515178604567
13475950,0,0,291.4515178604567
13476100,0,0,290.38864026064
13476250,0,0,290.38864026064
13476400,0,0,290.38864026064
13476550,0,0,290.38864026064
13476700,0,0,290.81740738967034
13476850,0,0,293.195342743406
13477000,0,0,293.195342743406
13477150,0,0,293.2321179023498
13477300,0,0,293.2321179023498
13477450,0,0,290.93013985007263
13477600,0,0,290.93013985007263
13477750,0,0,290.93013985007263
13477900,0,0,290.93013985007263
13478050,0,0,290.8813738601345
13478200,0,0,290.4227652702181
13478350,0,0,291.9950688349393
13478500,0,0,291.9950688349393
13478650,0,0,291.9950688349393
13478800,0,0,291.9950688349393
13478950,0,0,291.1075432624105
13479100,0,0,291.1075432624105
13479250,0,0,291.52045909715844
13479400,0,0,291.52045909715844
13479550,0,0,291.60276739175936
13479700,0,0,291.14078991724
13479850,0,0,290.82056129280534
13480000,0,0,290.48953607178316
13480150,0,0,290.4136506283188
13480300,0,0,290.41356484819096
13480450,0,0,290.71919315583364
13480600,0,0,290.71919315583364
13480750,0,0,290.7584829993975
13480900,0,0,290.7584829993975
13481050,0,0,291.17190405203013
13481200,0,0,291.7563497941482
13481350,0,0,291.7563497941482
13481500,0,0,291.9851415813522
13481650,0,0,291.9851415813522
13481800,0,0,291.9851415813522
13481950,0,0,292.8271794760889
13482100,0,0,293.41757234816066
13482250,0,0,293.45804285556983
13482400,0,0,293.45804285556983
13482550,0,0,292.82314147908596
13482700,0,0,292.82314147908596
13482850,0,0,293.3005587244049
13483000,0,0,293.3005587244049
13483150,0,0,293.3005587244049
13483300,0,0,293.3005587244049
13483450,0,0,294.0975543175898
13483600,0,0,294.9511404017983
13483750,0,0,294.9511404017983
13483900,0,0,294.9511404017983
13484050,0,0,294.9511404017983
13484200,0,0,294.9511404017983
13484350,0,0,294.9616667175876
13484500,0,0,292.877373712404
13484650,0,0,292.9698445903426
13484800,0,0,292.9698445903426
13484950,0,0,292.92193137788666
13485100,0,0,292.76762625596757
13485250,0,0,292.76762625596757
13485400,0,0,292.8278924793253
13485550,0,0,292.91108639828826
13485700,0,0,292.1563609134836
13485850,0,0,292.1563609134836
13486000,0,0,295.058341563035
13486150,0,0,294.62035542896194
13486300,0,0,293.12942962518264
13486450,0,0,293.12942962518264
13486600,0,0,293.81346323878194
13486750,0,0,292.99450483702907
13486900,0,0,294.0449065299865
13487050,0,0,294.2295632931548
13487200,0,0,293.546124228272
13487350,0,0,293.62512326678484
13487500,0,0,293.62512326678484
13487650,0,0,292.8558206243592
13487800,0,0,293.2732788022326
13487950,0,0,294.10972935865664
13488100,0,0,350.5961119171613
13488250,0,0,352.1876808467622
13488400,0,0,352.1876808467622
13488550,0,0,351.8482083256148
13488700,0,0,351.8471443429015
13488850,0,0,351.8471443429015
13489000,0,0,351.8471443429015
13489150,0,0,351.8471443429015
13489300,0,0,351.8471443429015
13489450,0,0,351.8471443429015
13489600,0,0,351.8471443429015
13489750,0,0,352.7350865409747
13489900,0,0,352.7350865409747
13490050,0,0,352.7350865409747
13490200,0,0,352.7350865409747
13490350,0,0,352.7379060195503
13490500,0,0,352.7905375984978
13490650,0,0,348.21472732032015
13490800,0,0,347.4978448171425
13490950,0,0,346.8287054858676
13491100,0,0,366.50397869237383
13491250,0,0,364.32446916161564
13491400,0,0,339.32338517557514
13491550,0,0,339.6514062453746
13491700,0,0,339.6514062453746
13491850,0,0,361.81694512467317
13492000,0,0,361.81694512467317
13492150,0,0,362.21465149702124
13492300,0,0,362.4251778128113
13492450,0,0,378.36288774764836
13492600,0,0,378.36288774764836
13492750,0,0,375.50475400445697
13492900,0,0,375.50475400445697
13493050,0,0,372.17493366622267
13493200,0,0,365.80750155443826
13493350,0,0,365.8293703439131
13493500,0,0,365.8293703439131
13493650,0,0,365.8293703439131
13493800,0,0,365.8293703439131
13493950,0,0,365.8293703439131
13494100,0,0,365.955686133385
13494250,0,0,366.5497439901076
13494400,0,0,366.5497439901076
13494550,0,0,366.5497439901076
13494700,0,0,368.03881803187534
13494850,0,0,366.25348956064164
13495000,0,0,366.25348956064164
13495150,0,0,367.14643112945515
13495300,0,0,365.73946820006324
13495450,0,0,365.73946820006324
13495600,0,0,366.6678116449633
13495750,0,0,349.5465731881407
13495900,0,0,349.5465731881407
13496050,0,0,349.5465731881407
13496200,0,0,349.5465731881407
13496350,0,0,349.5465731881407
13496500,0,0,351.729314013465
13496650,0,0,351.7293140046438
13496800,0,0,362.27131086930035
13496950,0,0,363.10537617164186
13497100,0,0,364.1176516089012
13497250,0,0,364.4107358516407
13497400,0,0,372.38189011858066
13497550,0,0,365.5886319943208
13497700,0,0,367.94553707845034
13497850,0,0,366.2652678175732
13498000,0,0,367.4091295860901
13498150,0,0,369.3396816638908
13498300,0,0,369.3114084372737
13498450,0,0,369.174209910886
13498600,0,0,369.123971292498
13498750,0,0,396.34295267889314
13498900,0,0,396.73102783979175
13499050,0,0,371.69112621160673
13499200,0,0,371.69112621160673
13499350,0,0,371.21217152089355
13499500,0,0,371.21217152089355
13499650,0,0,370.28006943250637
13499800,0,0,369.0938066861039
13499950,0,0,369.0938066861039
13500100,0,0,369.0480933504954
13500250,0,0,369.66556100761443
13500400,0,0,368.7835510233735
13500550,0,0,368.7835510233735
13500700,0,0,368.7835510233735
13500850,0,0,370.73191669063243
13501000,0,0,370.4921665293029
13501150,0,0,370.4921665293029
13501300,0,0,371.60126232375904
13501450,0,0,371.60126232375904
13501600,0,0,371.60126232375904
13501750,0,0,371.60126232375904
13501900,0,0,371.60126232375904
13502050,0,0,371.60126232375904
13502200,0,0,370.43237838254726
13502350,0,0,370.43237838254726
13502500,0,0,370.43237838254726
13502650,0,0,370.69113791265016
13502800,0,0,370.69113791265016
13502950,0,0,370.69113791265016
13503100,0,0,370.69113791265016
13503250,0,0,370.69113791265016
13503400,0,0,370.6911334054154
13503550,0,0,370.87691167736165
13503700,0,0,370.7584600537545
13503850,0,0,370.7584600537545
13504000,0,0,370.7584600537545
13504150,0,0,377.61695123007763
13504300,0,0,377.61695123007763
13504450,0,0,377.61695123007763
13504600,0,0,376.7788151638625
13504750,0,0,376.7788151638625
13504900,0,0,377.20620134867755
13505050,0,0,377.20620134867755
13505200,0,0,378.06060920735223
13505350,0,0,377.23445691048715
13505500,0,0,377.23445691048715
13505650,0,0,377.2398968126775
13505800,0,0,377.2398968126775
13505950,0,0,377.26948346303044
13506100,0,0,377.26948346303044
13506250,0,0,377.2288982247658
13506400,0,0,377.2814782247645
13506550,0,0,377.5499171872182
13506700,0,0,379.6387802660876
13506850,0,0,379.6387802660876
13507000,0,0,379.6387802660876
13507150,0,0,379.6387802660876
13507300,0,0,379.6387802660876
13507450,0,0,379.6387802660876
13507600,0,0,381.11201695438757
13507750,0,0,381.11201695438757
13507900,0,0,381.11201695438757
13508050,0,0,381.11201695438757
13508200,0,0,381.11201695438757
13508350,0,0,379.073699495238
13508500,0,0,379.073699495238
13508650,0,0,379.073699495238
13508800,0,0,381.54869949510476
13508950,0,0,381.9269727752794
13509100,0,0,380.9215053856201
13509250,0,0,381.330760995354
13509400,0,0,381.330760995354
13509550,0,0,381.330760995354
13509700,0,0,381.43869928954825
13509850,0,0,380.5692461894017
13510000,0,0,380.5692461894017
13510150,0,0,380.9896772853075
13510300,0,0,390.7585891143192
13510450,0,0,389.9006456296068
13510600,0,0,389.9006456296068
13510750,0,0,371.37181227980653
13510900,0,0,371.1580905762408
13511050,0,0,371.1580905762408
13511200,0,0,371.1580905762408
13511350,0,0,371.1580905762408
13511500,0,0,371.1580905762408
13511650,0,0,371.1580905762408
13511800,0,0,371.5946325495973
13511950,0,0,371.5946325495973
13512100,0,0,386.28733459189584
13512250,0,0,386.28733459189584
13512400,0,0,386.28733459189584
13512550,0,0,387.31302804350594
13512700,0,0,387.31302804350594
13512850,0,0,388.1393044913418
13513000,0,0,388.1393044913418
13513150,0,0,375.32717790800905
13513300,0,0,375.2652934441459
13513450,0,0,375.2652934441459
13513600,0,0,370.3304073082586
13513750,0,0,370.3304073082586
13513900,0,0,370.84966535467214
13514050,0,0,371.27306743673984
13514200,0,0,370.9909289305355
13514350,0,0,370.99092864513244
13514500,0,0,369.81237151136287
13514650,0,0,370.2616045955214
13514800,0,0,374.43570341869736
13514950,0,0,374.43570341869736
13515100,0,0,374.43570341869736
13515250,0,0,374.43570341869736
13515400,0,0,375.4327034186437
13515550,0,0,380.3827034183773
13515700,0,0,379.54257724382427
13515850,0,0,379.54257724382427
13516000,0,0,375.8530747908357
13516150,0,0,375.8530747908357
13516300,0,0,375.8530747908357
13516450,0,0,375.8530747908357
13516600,0,0,375.91567847045957
13516750,0,0,377.93559036759166
13516900,0,0,378.4209974146854
13517050,0,0,377.903119654466
13517200,0,0,375.7723555289081
13517350,0,0,375.79662158154
13517500,0,0,376.58022828883855
13517650,0,0,377.70165507389044
13517800,0,0,376.8650485957574
13517950,0,0,376.8650485957574
13518100,0,0,375.7667712598406
13518250,0,0,377.1745969277457
13518400,0,0,377.61347769250466
13518550,0,0,377.61347769250466
13518700,0,0,377.58188380841153
13518850,0,0,376.54221070320295
13519000,0,0,376.54221070320295
13519150,0,0,377.26298800293284
13519300,0,0,377.26298800293284
13519450,0,0,377.26298800293284
13519600,0,0,378.9213424141699
13519750,0,0,378.9213424141699
13519900,0,0,378.9213424141699
13520050,0,0,378.9213424141699
13520200,0,0,378.7424101133829
13520350,0,0,396.7882715572145
13520500,0,0,395.88407707781374
13520650,0,0,392.20539021461684
13520800,0,0,392.20539021461684
13520950,0,0,393.42340908076363
13521100,0,0,393.42340908076363
13521250,0,0,394.64737569506684
13521400,0,0,388.1238817289948
13521550,0,0,389.34167844426406
13521700,0,0,390.149181829677
13521850,0,0,390.149181829677
13522000,0,0,390.149181829677
13522150,0,0,390.149181829677
13522300,0,0,369.5099642942604
13522450,0,0,369.5099642942604
13522600,0,0,369.32688140056587
13522750,0,0,369.6936530247961
13522900,0,0,369.5184137626896
13523050,0,0,368.63335436459994
13523200,0,0,368.63335436459994
13523350,0,0,367.04700311765566
13523500,0,0,366.69458664698607
13523650,0,0,366.69458664698607
13523800,0,0,368.2912657982369
13523950,0,0,368.2929838207485
13524100,0,0,368.91663959495384
13524250,0,0,368.91663959495384
13524400,0,0,373.5098531817816
13524550,0,0,386.9944803649882
13524700,0,0,386.44962639895533
13524850,0,0,386.29664573331377
13525000,0,0,385.45734132101063
13525150,0,0,385.45734132101063
13525300,0,0,385.47549866707635
13525450,0,0,373.0549845922755
13525600,0,0,373.0549845922755
13525750,0,0,372.3626260269761
13525900,0,0,373.5335795350447
13526050,0,0,372.43048342492415
13526200,0,0,372.43048342492415
13526350,0,0,372.43048342492415
13526500,0,0,374.04170117650204
13526650,0,0,374.04170117650204
13526800,0,0,374.0217989756747
13526950,0,0,373.8991106239345
13527100,0,0,373.8991106239345
13527250,0,0,373.8991106239345
13527400,0,0,373.12572539972
13527550,0,0,373.17063818911714
13527700,0,0,373.17063818911714
13527850,0,0,372.3539234633499
13528000,0,0,372.3539234633499
13528150,0,0,372.3539234633499
13528300,0,0,372.3539234633499
13528450,0,0,360.90700703220267
13528600,0,0,360.90700703220267
13528750,0,0,360.90700703220267
13528900,0,0,361.9841616655477
13529050,0,0,361.9841616655477
13529200,0,0,361.9841616655477
13529350,0,0,361.9218706331213
13529500,0,0,361.295232054642
13529650,0,0,361.29522272728997
13529800,0,0,361.29522272728997
13529950,0,0,361.27190632459866
13530100,0,0,361.27190632459866
13530250,0,0,361.27190632459866
13530400,0,0,362.5432352876151
13530550,0,0,361.78041661372214
13530700,0,0,361.78041661372214
13530850,0,0,361.042216649347
13531000,0,0,360.29624775608295
13531150,0,0,376.80270136661824
13531300,0,0,376.80270136661824
13531450,0,0,375.95230278021376
13531600,0,0,376.8514415587184
13531750,0,0,376.8514415587184
13531900,0,0,375.72004102950234
13532050,0,0,375.7009466997903
13532200,0,0,362.32606333120725
13532350,0,0,363.4851235307249
13532500,0,0,363.4851235307249
13532650,0,0,364.6825206054043
13532800,0,0,366.8998231395065
13532950,0,0,368.0208882940545
13533100,0,0,367.9739211964273
13533250,0,0,367.9739211964273
13533400,0,0,367.9739211964273
13533550,0,0,367.9739211964273
13533700,0,0,367.9292768791433
13533850,0,0,367.7054989844068
13534000,0,0,367.7054989844068
13534150,0,0,366.8468530298273
13534300,0,0,366.8468530298273
13534450,0,0,366.81958393106964
13534600,0,0,389.09125124707737
13534750,0,0,390.0940486663134
13534900,0,0,390.0940486663134
13535050,0,0,390.0940486663134
13535200,0,0,390.0940486663134
13535350,0,0,388.6060217934557
13535500,0,0,387.7032685546821
13535650,0,0,386.6032685547413
13535800,0,0,387.39274223895217
13535950,0,0,386.57840099638423
13536100,0,0,386.8301782859414
13536250,0,0,386.8301782859414
13536400,0,0,386.8301782859414
13536550,0,0,387.5220962859041
13536700,0,0,386.6858874426682
13536850,0,0,378.6593829224983
13537000,0,0,378.6593829224983
13537150,0,0,377.5054511779943
13537300,0,0,377.5054511779943
13537450,0,0,377.54111874081065
13537600,0,0,376.70809207199846
13537750,0,0,376.70809207199846
13537900,0,0,379.2800647809221
13538050,0,0,379.2800647809221
13538200,0,0,379.2800647809221
13538350,0,0,374.7436825245173
13538500,0,0,374.7436825245173
13538650,0,0,374.7436825245173
13538800,0,0,373.69106994541613
13538950,0,0,372.4963844885538
13539100,0,0,373.4557971551554
13539250,0,0,341.86822998775233
13539400,0,0,336.0615077998953
13539550,0,0,338.8990049903073
13539700,0,0,339.45948726224515
13539850,0,0,340.9409641149534
13540000,0,0,340.5376037356793
13540150,0,0,337.74048052039547
13540300,0,0,337.74048052039547
13540450,0,0,337.7980092014971
13540600,0,0,341.40573022310366
13540750,0,0,340.2327858443065
13540900,0,0,337.98523663877324
13541050,0,0,337.98523663877324
13541200,0,0,337.06672447946505
13541350,0,0,334.22959186767343
13541500,0,0,334.5645127875813
13541650,0,0,333.8317945987818
13541800,0,0,282.612545854375
13541950,0,0,283.35978874087766
13542100,0,0,284.09179358242716
13542250,0,0,283.65747175511103
13542400,0,0,284.1945326525894
13542550,0,0,283.5612125754725
13542700,0,0,282.65877863463186
13542850,0,0,283.44321634432487
13543000,0,0,283.4724417748935
13543150,0,0,282.5266704950605
13543300,0,0,281.7197408475859
13543450,0,0,278.60558366692317
13543600,0,0,272.41891756779347
13543750,0,0,269.90035191153083
13543900,0,0,267.85697153413827
13544050,0,0,263.7429483135709
13544200,0,0,271.97943474058945
13544350,0,0,266.92473630054684
13544500,0,0,265.8296836712708
13544650,0,0,337.719359827533
