blocknumber,reserve LINK,reserve DAI,volume LINK for 5% slippage
13769200,0,0,10.851085904740618
13769350,0,0,10.851085904740618
13769500,0,0,10.851085904740618
13769650,0,0,10.851085904740618
13769800,0,0,10.851085904740618
13769950,0,0,10.851085904740618
13770100,0,0,10.851085904740618
13770250,0,0,10.851085904740618
13770400,0,0,10.851085904740618
13770550,0,0,10.851085904740618
13770700,0,0,10.851085904740618
13770850,0,0,10.851085904740618
13771000,0,0,10.851085904740618
13771150,0,0,10.851085904740618
13771300,0,0,10.851085904740618
13771450,0,0,10.851085904740618
13771600,0,0,10.851085904740618
13771750,0,0,10.851085904740618
13771900,0,0,10.851085904740618
13772050,0,0,10.851085904740618
13772200,0,0,10.851085904740618
13772350,0,0,10.851085904740618
13772500,0,0,10.851085904740618
13772650,0,0,10.851085904740618
13772800,0,0,10.851085904740618
13772950,0,0,10.851085904740618
13773100,0,0,10.851085904740618
13773250,0,0,10.851085904740618
13773400,0,0,10.851085904740618
13773550,0,0,10.851085904740618
13773700,0,0,10.851085904740618
13773850,0,0,10.851085904740618
13774000,0,0,10.851085904740618
13774150,0,0,10.851085904740618
13774300,0,0,10.851085904740618
13774450,0,0,10.851085904740618
13774600,0,0,10.851085904740618
13774750,0,0,10.851085904740618
13774900,0,0,10.851085904740618
13775050,0,0,10.851085904740618
13775200,0,0,10.851085904740618
13775350,0,0,11.122059489202602
13775500,0,0,11.122059489202602
13775650,0,0,11.122059489202602
13775800,0,0,11.122059489202602
13775950,0,0,11.122059489202602
13776100,0,0,11.122059489202602
13776250,0,0,11.122059489202602
13776400,0,0,11.122059489202602
13776550,0,0,11.122059489202602
13776700,0,0,11.122059489202602
13776850,0,0,11.122059489202602
13777000,0,0,11.122059489202602
13777150,0,0,11.122059489202602
13777300,0,0,11.122059489202602
13777450,0,0,11.122059489202602
13777600,0,0,11.122059489202602
13777750,0,0,11.122059489202602
13777900,0,0,11.122059489202602
13778050,0,0,11.122059489202602
13778200,0,0,11.122059489202602
13778350,0,0,11.122059489202602
13778500,0,0,11.122059489202602
13778650,0,0,11.122059489202602
13778800,0,0,11.122059489202602
13778950,0,0,11.122059489202602
13779100,0,0,11.122059489202602
13779250,0,0,11.122059489202602
13779400,0,0,11.122059489202602
13779550,0,0,11.122059489202602
13779700,0,0,11.122059489202602
13779850,0,0,11.122059489202602
13780000,0,0,11.122059489202602
13780150,0,0,11.122059489202602
13780300,0,0,11.122059489202602
13780450,0,0,11.122059489202602
13780600,0,0,11.122059489202602
13780750,0,0,11.122059489202602
13780900,0,0,11.122059489202602
13781050,0,0,11.122059489202602
13781200,0,0,11.122059489202602
13781350,0,0,11.122059489202602
13781500,0,0,11.122059489202602
13781650,0,0,11.25051373188882
13781800,0,0,11.25051373188882
13781950,0,0,11.25051373188882
13782100,0,0,11.25051373188882
13782250,0,0,11.25051373188882
13782400,0,0,11.25051373188882
13782550,0,0,11.25051373188882
13782700,0,0,11.25051373188882
13782850,0,0,11.25051373188882
13783000,0,0,11.25051373188882
13783150,0,0,11.25051373188882
13783300,0,0,11.25051373188882
13783450,0,0,11.25051373188882
13783600,0,0,11.25051373188882
13783750,0,0,11.25051373188882
13783900,0,0,11.25051373188882
13784050,0,0,11.25051373188882
13784200,0,0,11.25051373188882
13784350,0,0,11.25051373188882
13784500,0,0,11.25051373188882
13784650,0,0,11.25051373188882
13784800,0,0,11.25051373188882
13784950,0,0,11.25051373188882
13785100,0,0,11.25051373188882
13785250,0,0,11.25051373188882
13785400,0,0,11.25051373188882
13785550,0,0,11.25051373188882
13785700,0,0,11.25051373188882
13785850,0,0,11.25051373188882
13786000,0,0,11.25051373188882
13786150,0,0,11.25051373188882
13786300,0,0,11.25051373188882
13786450,0,0,11.25051373188882
13786600,0,0,11.25051373188882
13786750,0,0,11.25051373188882
13786900,0,0,11.25051373188882
13787050,0,0,11.25051373188882
13787200,0,0,11.25051373188882
13787350,0,0,11.25051373188882
13787500,0,0,11.25051373188882
13787650,0,0,11.25051373188882
13787800,0,0,11.25051373188882
13787950,0,0,11.25051373188882
13788100,0,0,11.25051373188882
13788250,0,0,11.25051373188882
13788400,0,0,11.25051373188882
13788550,0,0,11.25051373188882
13788700,0,0,11.25051373188882
13788850,0,0,11.25051373188882
13789000,0,0,11.25051373188882
13789150,0,0,11.25051373188882
13789300,0,0,11.25051373188882
13789450,0,0,11.25051373188882
13789600,0,0,11.25051373188882
13789750,0,0,11.25051373188882
13789900,0,0,11.25051373188882
13790050,0,0,11.25051373188882
13790200,0,0,11.25051373188882
13790350,0,0,11.25051373188882
13790500,0,0,11.25051373188882
13790650,0,0,11.25051373188882
13790800,0,0,11.25051373188882
13790950,0,0,11.25051373188882
13791100,0,0,11.25051373188882
13791250,0,0,11.25051373188882
13791400,0,0,11.25051373188882
13791550,0,0,11.25051373188882
13791700,0,0,11.25051373188882
13791850,0,0,11.25051373188882
13792000,0,0,11.25051373188882
13792150,0,0,11.25051373188882
13792300,0,0,11.25051373188882
13792450,0,0,11.25051373188882
13792600,0,0,11.25051373188882
13792750,0,0,11.25051373188882
13792900,0,0,11.25051373188882
13793050,0,0,11.25051373188882
13793200,0,0,11.25051373188882
13793350,0,0,11.25051373188882
13793500,0,0,11.25051373188882
13793650,0,0,11.25051373188882
13793800,0,0,11.25051373188882
13793950,0,0,11.25051373188882
13794100,0,0,11.25051373188882
13794250,0,0,11.25051373188882
13794400,0,0,11.25051373188882
13794550,0,0,11.25051373188882
13794700,0,0,11.25051373188882
13794850,0,0,11.25051373188882
13795000,0,0,11.25051373188882
13795150,0,0,11.25051373188882
13795300,0,0,11.25051373188882
13795450,0,0,11.25051373188882
13795600,0,0,11.25051373188882
13795750,0,0,11.25051373188882
13795900,0,0,11.25051373188882
13796050,0,0,11.360148286716427
13796200,0,0,11.360148286716427
13796350,0,0,11.360148286716427
13796500,0,0,11.360148286716427
13796650,0,0,11.360148286716427
13796800,0,0,11.360148286716427
13796950,0,0,11.360148286716427
13797100,0,0,11.360148286716427
13797250,0,0,11.360148286716427
13797400,0,0,11.360148286716427
13797550,0,0,11.360148286716427
13797700,0,0,11.360148286716427
13797850,0,0,11.360148286716427
13798000,0,0,11.360148286716427
13798150,0,0,11.360148286716427
13798300,0,0,11.360148286716427
13798450,0,0,11.360148286716427
13798600,0,0,11.360148286716427
13798750,0,0,11.360148286716427
13798900,0,0,11.360148286716427
13799050,0,0,11.360148286716427
13799200,0,0,11.360148286716427
13799350,0,0,11.360148286716427
13799500,0,0,11.360148286716427
13799650,0,0,11.360148286716427
13799800,0,0,11.360148286716427
13799950,0,0,11.360148286716427
13800100,0,0,11.360148286716427
13800250,0,0,11.360148286716427
13800400,0,0,11.360148286716427
13800550,0,0,11.360148286716427
13800700,0,0,11.360148286716427
13800850,0,0,11.360148286716427
13801000,0,0,11.360148286716427
13801150,0,0,11.360148286716427
13801300,0,0,11.360148286716427
13801450,0,0,11.360148286716427
13801600,0,0,11.596377475705655
13801750,0,0,11.596377475705655
13801900,0,0,11.596377475705655
13802050,0,0,11.596377475705655
13802200,0,0,11.596377475705655
13802350,0,0,11.596377475705655
13802500,0,0,11.596377475705655
13802650,0,0,11.596377475705655
13802800,0,0,11.596377475705655
13802950,0,0,11.596377475705655
13803100,0,0,11.596377475705655
13803250,0,0,11.596377475705655
13803400,0,0,11.596377475705655
13803550,0,0,11.596377475705655
13803700,0,0,11.596377475705655
13803850,0,0,11.596377475705655
13804000,0,0,11.596377475705655
13804150,0,0,11.596377475705655
13804300,0,0,11.596377475705655
13804450,0,0,11.596377475705655
13804600,0,0,11.596377475705655
13804750,0,0,11.596377475705655
13804900,0,0,11.596377475705655
13805050,0,0,11.596377475705655
13805200,0,0,11.596377475705655
13805350,0,0,11.596377475705655
13805500,0,0,11.596377475705655
13805650,0,0,11.596377475705655
13805800,0,0,11.596377475705655
13805950,0,0,11.596377475705655
13806100,0,0,11.596377475705655
13806250,0,0,11.596377475705655
13806400,0,0,11.596377475705655
13806550,0,0,11.596377475705655
13806700,0,0,11.596377475705655
13806850,0,0,11.596377475705655
13807000,0,0,11.596377475705655
13807150,0,0,11.596377475705655
13807300,0,0,11.596377475705655
13807450,0,0,11.596377475705655
13807600,0,0,11.596377475705655
13807750,0,0,11.596377475705655
13807900,0,0,11.596377475705655
13808050,0,0,11.596377475705655
13808200,0,0,11.596377475705655
13808350,0,0,11.596377475705655
13808500,0,0,11.596377475705655
13808650,0,0,11.596377475705655
13808800,0,0,11.596377475705655
13808950,0,0,11.596377475705655
13809100,0,0,11.596377475705655
13809250,0,0,11.596377475705655
13809400,0,0,11.596377475705655
13809550,0,0,11.596377475705655
13809700,0,0,11.596377475705655
13809850,0,0,11.596377475705655
13810000,0,0,11.596377475705655
13810150,0,0,11.596377475705655
13810300,0,0,11.596377475705655
13810450,0,0,11.596377475705655
13810600,0,0,11.596377475705655
13810750,0,0,11.596377475705655
13810900,0,0,11.596377475705655
13811050,0,0,11.596377475705655
13811200,0,0,11.596377475705655
13811350,0,0,11.596377475705655
13811500,0,0,11.596377475705655
13811650,0,0,11.596377475705655
13811800,0,0,11.596377475705655
13811950,0,0,11.596377475705655
13812100,0,0,11.596377475705655
13812250,0,0,11.596377475705655
13812400,0,0,11.596377475705655
13812550,0,0,11.596377475705655
13812700,0,0,11.596377475705655
13812850,0,0,11.543745896758313
13813000,0,0,11.543745896758313
13813150,0,0,11.543745896758313
13813300,0,0,11.543745896758313
13813450,0,0,11.543745896758313
13813600,0,0,11.543745896758313
13813750,0,0,11.543745896758313
13813900,0,0,11.543745896758313
13814050,0,0,11.543745896758313
13814200,0,0,11.543745896758313
13814350,0,0,11.543745896758313
13814500,0,0,11.543745896758313
13814650,0,0,11.543745896758313
13814800,0,0,11.543745896758313
13814950,0,0,11.543745896758313
13815100,0,0,11.543745896758313
13815250,0,0,11.543745896758313
13815400,0,0,11.543745896758313
13815550,0,0,11.543745896758313
13815700,0,0,11.543745896758313
13815850,0,0,11.543745896758313
13816000,0,0,11.543745896758313
13816150,0,0,11.543745896758313
13816300,0,0,11.543745896758313
13816450,0,0,11.543745896758313
13816600,0,0,11.543745896758313
13816750,0,0,11.543745896758313
13816900,0,0,11.543745896758313
13817050,0,0,11.543745896758313
13817200,0,0,11.543745896758313
13817350,0,0,11.543745896758313
13817500,0,0,11.543745896758313
13817650,0,0,11.543745896758313
13817800,0,0,11.543745896758313
13817950,0,0,11.543745896758313
13818100,0,0,11.543745896758313
13818250,0,0,11.543745896758313
13818400,0,0,11.543745896758313
13818550,0,0,11.543745896758313
13818700,0,0,11.543745896758313
13818850,0,0,11.543745896758313
13819000,0,0,11.543745896758313
13819150,0,0,11.543745896758313
13819300,0,0,11.543745896758313
13819450,0,0,11.543745896758313
13819600,0,0,11.543745896758313
13819750,0,0,11.543745896758313
13819900,0,0,11.543745896758313
13820050,0,0,11.543745896758313
13820200,0,0,11.543745896758313
13820350,0,0,11.543745896758313
13820500,0,0,11.543745896758313
13820650,0,0,11.543745896758313
13820800,0,0,11.543745896758313
13820950,0,0,11.543745896758313
13821100,0,0,11.543745896758313
13821250,0,0,11.543745896758313
13821400,0,0,11.543745896758313
13821550,0,0,11.543745896758313
13821700,0,0,11.543745896758313
13821850,0,0,11.543745896758313
13822000,0,0,11.543745896758313
13822150,0,0,11.543745896758313
13822300,0,0,11.543745896758313
13822450,0,0,11.543745896758313
13822600,0,0,11.543745896758313
13822750,0,0,11.543745896758313
13822900,0,0,11.543745896758313
13823050,0,0,11.543745896758313
13823200,0,0,11.543745896758313
13823350,0,0,11.543745896758313
13823500,0,0,11.543745896758313
13823650,0,0,11.543745896758313
13823800,0,0,11.543745896758313
13823950,0,0,11.543745896758313
13824100,0,0,11.543745896758313
13824250,0,0,11.543745896758313
13824400,0,0,11.543745896758313
13824550,0,0,11.543745896758313
13824700,0,0,11.543745896758313
13824850,0,0,11.543745896758313
13825000,0,0,11.543745896758313
13825150,0,0,11.543745896758313
13825300,0,0,11.543745896758313
13825450,0,0,11.543745896758313
13825600,0,0,11.543745896758313
13825750,0,0,11.543745896758313
13825900,0,0,11.543745896758313
13826050,0,0,11.543745896758313
13826200,0,0,11.543745896758313
13826350,0,0,11.543745896758313
13826500,0,0,11.543745896758313
13826650,0,0,11.543745896758313
13826800,0,0,11.543745896758313
13826950,0,0,11.543745896758313
13827100,0,0,11.543745896758313
13827250,0,0,11.543745896758313
13827400,0,0,11.543745896758313
13827550,0,0,11.543745896758313
13827700,0,0,11.543745896758313
13827850,0,0,11.543745896758313
13828000,0,0,11.543745896758313
13828150,0,0,11.543745896758313
13828300,0,0,11.543745896758313
13828450,0,0,11.543745896758313
13828600,0,0,11.543745896758313
13828750,0,0,11.543745896758313
13828900,0,0,11.276903791495133
13829050,0,0,11.276903791495133
13829200,0,0,11.276903791495133
13829350,0,0,11.276903791495133
13829500,0,0,11.276903791495133
13829650,0,0,11.276903791495133
13829800,0,0,11.276903791495133
13829950,0,0,11.276903791495133
13830100,0,0,11.276903791495133
13830250,0,0,11.276903791495133
13830400,0,0,11.276903791495133
13830550,0,0,11.276903791495133
13830700,0,0,11.276903791495133
13830850,0,0,11.276903791495133
13831000,0,0,11.276903791495133
13831150,0,0,11.276903791495133
13831300,0,0,11.276903791495133
13831450,0,0,11.276903791495133
13831600,0,0,11.276903791495133
13831750,0,0,11.276903791495133
13831900,0,0,11.276903791495133
13832050,0,0,11.276903791495133
13832200,0,0,11.276903791495133
13832350,0,0,11.276903791495133
13832500,0,0,11.276903791495133
13832650,0,0,11.276903791495133
13832800,0,0,11.276903791495133
13832950,0,0,11.276903791495133
13833100,0,0,11.276903791495133
13833250,0,0,11.276903791495133
13833400,0,0,11.276903791495133
13833550,0,0,11.276903791495133
13833700,0,0,11.276903791495133
13833850,0,0,11.276903791495133
13834000,0,0,11.276903791495133
13834150,0,0,11.276903791495133
13834300,0,0,11.276903791495133
13834450,0,0,11.276903791495133
13834600,0,0,11.276903791495133
13834750,0,0,11.276903791495133
13834900,0,0,11.276903791495133
13835050,0,0,11.276903791495133
13835200,0,0,11.276903791495133
13835350,0,0,11.276903791495133
13835500,0,0,11.276903791495133
13835650,0,0,11.276903791495133
13835800,0,0,11.276903791495133
13835950,0,0,11.276903791495133
13836100,0,0,11.276903791495133
13836250,0,0,11.276903791495133
13836400,0,0,11.276903791495133
13836550,0,0,11.276903791495133
13836700,0,0,11.276903791495133
13836850,0,0,11.276903791495133
13837000,0,0,11.276903791495133
13837150,0,0,11.276903791495133
13837300,0,0,11.276903791495133
13837450,0,0,11.276903791495133
13837600,0,0,11.276903791495133
13837750,0,0,11.276903791495133
13837900,0,0,11.276903791495133
13838050,0,0,11.276903791495133
13838200,0,0,11.276903791495133
13838350,0,0,11.276903791495133
13838500,0,0,11.276903791495133
13838650,0,0,11.276903791495133
13838800,0,0,11.276903791495133
13838950,0,0,11.276903791495133
13839100,0,0,11.276903791495133
13839250,0,0,11.276903791495133
13839400,0,0,11.276903791495133
13839550,0,0,11.276903791495133
13839700,0,0,11.276903791495133
13839850,0,0,11.276903791495133
13840000,0,0,11.276903791495133
13840150,0,0,11.276903791495133
13840300,0,0,11.276903791495133
13840450,0,0,11.276903791495133
13840600,0,0,11.276903791495133
13840750,0,0,11.276903791495133
13840900,0,0,11.276903791495133
13841050,0,0,11.276903791495133
13841200,0,0,11.276903791495133
13841350,0,0,11.276903791495133
13841500,0,0,11.276903791495133
13841650,0,0,11.320239495224602
13841800,0,0,11.320239495224602
13841950,0,0,11.320239495224602
13842100,0,0,11.320239495224602
13842250,0,0,11.320239495224602
13842400,0,0,11.33113988949535
13842550,0,0,11.33113988949535
13842700,0,0,11.33113988949535
13842850,0,0,11.33113988949535
13843000,0,0,11.33113988949535
13843150,0,0,11.33113988949535
13843300,0,0,11.33113988949535
13843450,0,0,11.33113988949535
13843600,0,0,11.33113988949535
13843750,0,0,11.33113988949535
13843900,0,0,11.33113988949535
13844050,0,0,11.33113988949535
13844200,0,0,11.33113988949535
13844350,0,0,11.33113988949535
13844500,0,0,11.33113988949535
13844650,0,0,11.33113988949535
13844800,0,0,11.33113988949535
13844950,0,0,11.33113988949535
13845100,0,0,11.33113988949535
13845250,0,0,11.33113988949535
13845400,0,0,11.33113988949535
13845550,0,0,11.33113988949535
13845700,0,0,11.33113988949535
13845850,0,0,11.33113988949535
13846000,0,0,11.33113988949535
13846150,0,0,11.33113988949535
13846300,0,0,11.33113988949535
13846450,0,0,11.33113988949535
13846600,0,0,11.33113988949535
13846750,0,0,11.33113988949535
13846900,0,0,11.33113988949535
13847050,0,0,11.33113988949535
13847200,0,0,11.33113988949535
13847350,0,0,11.33113988949535
13847500,0,0,11.33113988949535
13847650,0,0,11.33113988949535
13847800,0,0,11.33113988949535
13847950,0,0,11.33113988949535
13848100,0,0,11.33113988949535
13848250,0,0,11.33113988949535
13848400,0,0,11.33113988949535
13848550,0,0,11.33113988949535
13848700,0,0,11.33113988949535
13848850,0,0,11.33113988949535
13849000,0,0,11.33113988949535
13849150,0,0,11.33113988949535
13849300,0,0,11.33113988949535
13849450,0,0,11.33113988949535
13849600,0,0,11.33113988949535
13849750,0,0,11.33113988949535
13849900,0,0,11.33113988949535
13850050,0,0,11.33113988949535
13850200,0,0,11.33113988949535
13850350,0,0,11.33113988949535
13850500,0,0,11.33113988949535
13850650,0,0,11.33113988949535
13850800,0,0,11.33113988949535
