blocknumber,reserve LINK,reserve WETH,volume LINK for 5% slippage
13592950,0,0,185911.7171296086
13593100,0,0,188433.3480173451
13593250,0,0,198386.24616451273
13593400,0,0,197593.54390968158
13593550,0,0,185316.11684062643
13593700,0,0,170879.06240245793
13593850,0,0,170987.30892929353
13594000,0,0,174077.29630898725
13594150,0,0,170804.75449430975
13594300,0,0,164015.79760032368
13594450,0,0,169797.18393336496
13594600,0,0,170204.64120794256
13594750,0,0,174445.3482281576
13594900,0,0,174593.51689093595
13595050,0,0,185883.84806356474
13595200,0,0,180533.4884107465
13595350,0,0,191172.5075910942
13595500,0,0,193673.08500868792
13595650,0,0,197386.98734670543
13595800,0,0,197352.64215809834
13595950,0,0,185014.0551846819
13596100,0,0,187554.84731205765
13596250,0,0,187584.89121417943
13596400,0,0,188056.05089801326
13596550,0,0,186927.69946303326
13596700,0,0,198919.86977548205
13596850,0,0,198838.50722039404
13597000,0,0,194535.18601295966
13597150,0,0,191767.30876226092
13597300,0,0,194629.20376598783
13597450,0,0,194632.90987094183
13597600,0,0,194877.89809308836
13597750,0,0,194806.94044284784
13597900,0,0,189086.4483975333
13598050,0,0,198448.5489344617
13598200,0,0,186740.13905204652
13598350,0,0,196771.16710948182
13598500,0,0,196700.30174108414
13598650,0,0,188688.15642441568
13598800,0,0,193235.36644628432
13598950,0,0,186608.326524562
13599100,0,0,147998.56654276085
13599250,0,0,147797.65361530535
13599400,0,0,180196.02187876715
13599550,0,0,178689.20913986853
13599700,0,0,180860.88682020173
13599850,0,0,183725.76005695728
13600000,0,0,178892.9545874404
13600150,0,0,179017.1427255193
13600300,0,0,166871.69010385268
13600450,0,0,183974.214223929
13600600,0,0,173849.35079139724
13600750,0,0,177036.03256406196
13600900,0,0,176891.4918819126
13601050,0,0,176031.38177809244
13601200,0,0,180155.09670197667
13601350,0,0,181653.98239747234
13601500,0,0,181685.12510823118
13601650,0,0,181468.46033154885
13601800,0,0,181488.6652418181
13601950,0,0,186484.55631503582
13602100,0,0,186686.5418999938
13602250,0,0,180361.02087415342
13602400,0,0,180911.40442406022
13602550,0,0,180842.37384214238
13602700,0,0,179081.7953843993
13602850,0,0,187773.2678846513
13603000,0,0,182355.88784182732
13603150,0,0,182379.6213833935
13603300,0,0,184888.01775207702
13603450,0,0,184888.01775207702
13603600,0,0,189573.3334670993
13603750,0,0,182971.95549829619
13603900,0,0,182962.41698945765
13604050,0,0,183955.63537259295
13604200,0,0,183986.40962601977
13604350,0,0,184073.67580105984
13604500,0,0,186425.87304754573
13604650,0,0,193097.13267204587
13604800,0,0,183645.20284786585
13604950,0,0,183645.20284786585
13605100,0,0,182084.9988168707
13605250,0,0,182817.16047085242
13605400,0,0,182845.1362392735
13605550,0,0,188441.5032269566
13605700,0,0,182566.43708324648
13605850,0,0,182566.43708324648
13606000,0,0,182879.35325929854
13606150,0,0,183206.85295604647
13606300,0,0,187128.6088313383
13606450,0,0,187173.6031414966
13606600,0,0,187170.78896911716
13606750,0,0,189535.27542517814
13606900,0,0,189535.18977346146
13607050,0,0,181264.13160919247
13607200,0,0,189690.2174428667
13607350,0,0,189788.5340305082
13607500,0,0,189776.48823717347
13607650,0,0,190001.72570620192
13607800,0,0,190127.08706311107
13607950,0,0,179993.3538671506
13608100,0,0,179993.3538671506
13608250,0,0,179888.87289079255
13608400,0,0,179654.32449526602
13608550,0,0,184650.56971775004
13608700,0,0,184798.61461007068
13608850,0,0,188815.9026664156
13609000,0,0,190436.43434400088
13609150,0,0,190578.75793786335
13609300,0,0,180719.5783708429
13609450,0,0,180714.19076151663
13609600,0,0,185711.216894357
13609750,0,0,185701.13270881143
13609900,0,0,185606.73172839568
13610050,0,0,178935.9437520051
13610200,0,0,179070.97078816342
13610350,0,0,181490.5268815661
13610500,0,0,181356.89262023038
13610650,0,0,183635.7953521395
13610800,0,0,184356.7398572859
13610950,0,0,184359.7742627544
13611100,0,0,184592.4103408307
13611250,0,0,186661.46656062512
13611400,0,0,193337.69767210254
13611550,0,0,193347.42946701281
13611700,0,0,193346.47292031295
13611850,0,0,190156.1502735712
13612000,0,0,190243.77796042402
13612150,0,0,189895.5648705368
13612300,0,0,189897.18237473164
13612450,0,0,190582.5830731746
13612600,0,0,190532.56797608547
13612750,0,0,190783.25647645048
13612900,0,0,190781.24326916924
13613050,0,0,190768.66559582687
13613200,0,0,191078.0803357485
13613350,0,0,191700.15416585834
13613500,0,0,191700.15416585834
13613650,0,0,192144.7073120576
13613800,0,0,192134.67898417835
13613950,0,0,192950.99818564273
13614100,0,0,192961.71430719292
13614250,0,0,191720.76328104347
13614400,0,0,191729.87355546755
13614550,0,0,192637.5687067152
13614700,0,0,189401.48235779183
13614850,0,0,187299.94170838787
13615000,0,0,190339.7044065097
13615150,0,0,190352.2338402093
13615300,0,0,189347.15508754592
13615450,0,0,186890.4983238126
13615600,0,0,186479.8840669042
13615750,0,0,185337.4471820124
13615900,0,0,185766.9124202414
13616050,0,0,185671.43461785745
13616200,0,0,179916.98614446493
13616350,0,0,180012.2806470436
13616500,0,0,193591.10579275287
13616650,0,0,191390.7881819018
13616800,0,0,186207.78528268525
13616950,0,0,191340.7134202922
13617100,0,0,191355.7634471837
13617250,0,0,186945.07126641402
13617400,0,0,187103.34746033588
13617550,0,0,184087.28042195283
13617700,0,0,184420.81638831965
13617850,0,0,184423.27418329887
13618000,0,0,193188.41293508623
13618150,0,0,193658.16598586275
13618300,0,0,193674.6159515586
13618450,0,0,193676.03700419006
13618600,0,0,193881.98629875854
13618750,0,0,179809.40408563573
13618900,0,0,191858.2434375934
13619050,0,0,191873.30962335394
13619200,0,0,180162.5828834613
13619350,0,0,180226.42205130318
13619500,0,0,186013.88831693484
13619650,0,0,186005.933827422
13619800,0,0,186158.33391739748
13619950,0,0,181507.45087779296
13620100,0,0,181605.25715223566
13620250,0,0,177365.77269861093
13620400,0,0,179504.22592506692
13620550,0,0,179530.1225487296
13620700,0,0,179530.1225487296
13620850,0,0,166752.3076473732
13621000,0,0,166813.89747904424
13621150,0,0,166812.63547459684
13621300,0,0,167508.24277737856
13621450,0,0,167314.44998177598
13621600,0,0,167605.93175908554
13621750,0,0,167662.14750301957
13621900,0,0,167708.9469870647
13622050,0,0,167702.099120062
13622200,0,0,167970.1805196283
13622350,0,0,167984.65420383887
13622500,0,0,169333.33649184805
13622650,0,0,161339.63893927136
13622800,0,0,161335.82940520314
13622950,0,0,160331.7932079538
13623100,0,0,163896.65968379893
13623250,0,0,154256.85836174464
13623400,0,0,154580.46246995855
13623550,0,0,154959.5690137168
13623700,0,0,123395.85947983312
13623850,0,0,125747.05546970881
13624000,0,0,124181.68876034449
13624150,0,0,124187.75450624488
13624300,0,0,122818.94379270457
13624450,0,0,126065.3801965231
13624600,0,0,134992.56585693537
13624750,0,0,135002.32752229148
13624900,0,0,135053.32040299135
13625050,0,0,134876.27852615635
13625200,0,0,134913.31383418772
13625350,0,0,135420.17313710332
13625500,0,0,143490.56088723004
13625650,0,0,143544.48600597697
13625800,0,0,143663.4079737627
13625950,0,0,143633.78045461336
13626100,0,0,137224.06964076209
13626250,0,0,125683.54309135933
13626400,0,0,125493.92943506713
13626550,0,0,135127.60950542646
13626700,0,0,135213.99291140222
13626850,0,0,135259.91818908454
13627000,0,0,134904.76278808675
13627150,0,0,134046.53839659828
13627300,0,0,134087.1395262817
13627450,0,0,134841.79241726294
13627600,0,0,123124.02778750377
13627750,0,0,122711.67552210292
13627900,0,0,122719.49131157639
13628050,0,0,114080.16527534554
13628200,0,0,114082.39672690442
13628350,0,0,125343.63918331744
13628500,0,0,125313.15046703083
13628650,0,0,125505.09350534379
13628800,0,0,113338.74237366658
13628950,0,0,123384.24000349913
13629100,0,0,123955.26956449033
13629250,0,0,123945.61392922235
13629400,0,0,123797.74061494858
13629550,0,0,123908.94307884453
13629700,0,0,113104.68897210907
13629850,0,0,113327.74674831757
13630000,0,0,113331.49988198276
13630150,0,0,114375.5099559805
13630300,0,0,127372.08205525918
13630450,0,0,127330.77877230119
13630600,0,0,113506.48073124049
13630750,0,0,115302.39738209835
13630900,0,0,115159.8858061364
13631050,0,0,113760.91614360774
13631200,0,0,124765.34865133901
13631350,0,0,126650.43120021385
13631500,0,0,110250.31762557961
13631650,0,0,110289.91762557747
13631800,0,0,110563.14136400139
13631950,0,0,115531.14737870857
13632100,0,0,115532.55471123719
13632250,0,0,115547.7090450049
13632400,0,0,115605.75537328665
13632550,0,0,108185.08199367394
13632700,0,0,107901.53858227843
13632850,0,0,142816.11056155982
13633000,0,0,142991.5286744548
13633150,0,0,154855.56662608858
13633300,0,0,136432.73134973398
13633450,0,0,123509.79131553853
13633600,0,0,116330.80419490807
13633750,0,0,116330.80419490807
13633900,0,0,148011.0030469642
13634050,0,0,148006.4283209072
13634200,0,0,148097.36839056452
13634350,0,0,148128.1753210115
13634500,0,0,148385.8862866981
13634650,0,0,149151.53297987074
13634800,0,0,150520.01556798635
13634950,0,0,150657.30466331128
13635100,0,0,126930.39362216195
13635250,0,0,126562.16768416189
13635400,0,0,126561.3347719531
13635550,0,0,126675.6837971353
13635700,0,0,116296.48300595472
13635850,0,0,119537.89835868307
13636000,0,0,130420.2237089423
13636150,0,0,130456.01118337689
13636300,0,0,130176.52753810558
13636450,0,0,118195.63803928986
13636600,0,0,118197.24211707001
13636750,0,0,104368.6335506402
13636900,0,0,120414.84019878187
13637050,0,0,105985.98107587612
13637200,0,0,107653.37363691011
13637350,0,0,107800.27008429694
13637500,0,0,108476.82431650565
13637650,0,0,105339.00140821571
13637800,0,0,105409.12549141455
13637950,0,0,104997.51329733744
13638100,0,0,105604.02489422158
13638250,0,0,105463.32059465675
13638400,0,0,105044.22520482019
13638550,0,0,106010.78710091168
13638700,0,0,106010.85030316851
13638850,0,0,105939.206273147
13639000,0,0,110012.1969658263
13639150,0,0,107286.12177959573
13639300,0,0,107399.32993607596
13639450,0,0,107408.74994040746
13639600,0,0,107537.44597556377
13639750,0,0,107606.59754977403
13639900,0,0,106656.38239500562
13640050,0,0,106273.16149305031
13640200,0,0,108698.60075291019
13640350,0,0,107095.80454057321
13640500,0,0,107140.40600219026
13640650,0,0,108096.2706823534
13640800,0,0,106039.64166145358
13640950,0,0,106039.64166145358
13641100,0,0,106476.56197156935
13641250,0,0,106367.45860256805
13641400,0,0,105468.23201705507
13641550,0,0,104140.0683213574
13641700,0,0,108270.70334712585
13641850,0,0,104361.97882399648
13642000,0,0,104547.70646705558
13642150,0,0,108168.42664235903
13642300,0,0,103737.185434793
13642450,0,0,103645.91175256326
13642600,0,0,106324.74292176188
13642750,0,0,106481.28272588656
13642900,0,0,106591.47198007337
13643050,0,0,106557.82481180888
13643200,0,0,106674.92141328755
13643350,0,0,104326.65818241968
13643500,0,0,102727.25409260645
13643650,0,0,105343.9592098427
13643800,0,0,105246.01294555128
13643950,0,0,109354.05481497323
13644100,0,0,107113.14662861495
13644250,0,0,105642.09225116868
13644400,0,0,105527.88104156339
13644550,0,0,106915.44663051612
13644700,0,0,107232.09658137683
13644850,0,0,109227.47143366169
13645000,0,0,108239.31528964639
13645150,0,0,108445.37359555076
13645300,0,0,108407.89225388001
13645450,0,0,110208.60866738771
13645600,0,0,110321.69054718358
13645750,0,0,108225.22987560282
13645900,0,0,108283.04356440488
13646050,0,0,108277.79099859024
13646200,0,0,107801.78566105303
13646350,0,0,108114.04671675368
13646500,0,0,110996.59898778218
13646650,0,0,105692.26641351581
13646800,0,0,105772.12853351343
13646950,0,0,110686.27370303398
13647100,0,0,110844.01630754553
13647250,0,0,107156.53332278374
13647400,0,0,105102.22879402565
13647550,0,0,109393.30500047372
13647700,0,0,104827.6641695766
13647850,0,0,104707.87183039996
13648000,0,0,104780.7771832421
13648150,0,0,104875.21359935394
13648300,0,0,102703.39259892746
13648450,0,0,102906.38094188942
13648600,0,0,102922.10028191301
13648750,0,0,103792.34389214368
13648900,0,0,102582.9919587758
13649050,0,0,103102.06224928016
13649200,0,0,103011.00133627269
13649350,0,0,104866.82135594056
13649500,0,0,105768.89353636923
13649650,0,0,105758.78974366575
13649800,0,0,105703.70509044584
13649950,0,0,103137.04060573775
13650100,0,0,103276.04175289543
13650250,0,0,103733.90402498227
13650400,0,0,103733.90402498227
13650550,0,0,104889.98133460723
13650700,0,0,104889.90225005697
13650850,0,0,105045.43425004861
13651000,0,0,102676.581663825
13651150,0,0,102688.31053349274
13651300,0,0,102837.8605334847
13651450,0,0,102829.9636038786
13651600,0,0,104190.94000928645
13651750,0,0,104200.31100115892
13651900,0,0,104219.33156906035
13652050,0,0,104423.21193189881
13652200,0,0,104533.29897801518
13652350,0,0,104614.46634116893
13652500,0,0,103269.2508955628
13652650,0,0,103215.74965474628
13652800,0,0,103280.23282092497
13652950,0,0,105057.48130943808
13653100,0,0,105057.48130943808
13653250,0,0,106528.409091869
13653400,0,0,103371.80089506328
13653550,0,0,103389.3086900295
13653700,0,0,105080.15979848783
13653850,0,0,105179.35650751511
13654000,0,0,104851.67838423251
13654150,0,0,102816.11519663884
13654300,0,0,105259.58671169265
13654450,0,0,105705.055696493
13654600,0,0,105705.08684938004
13654750,0,0,103292.30609370764
13654900,0,0,103756.42320158315
13655050,0,0,103842.19335349284
13655200,0,0,104127.84162027329
13655350,0,0,104346.73458171636
13655500,0,0,104382.19878714881
13655650,0,0,106577.86157793357
13655800,0,0,106577.97967839528
13655950,0,0,103888.9507067851
13656100,0,0,104193.65390479549
13656250,0,0,104141.10645568564
13656400,0,0,106643.30340867945
13656550,0,0,104330.31309300124
13656700,0,0,104288.5234078008
13656850,0,0,107423.37404101434
13657000,0,0,105950.71436933223
13657150,0,0,105157.09186970709
13657300,0,0,105160.11779075988
13657450,0,0,104402.38770850889
13657600,0,0,104402.37968952955
13657750,0,0,103796.91703255528
13657900,0,0,104309.87955680546
13658050,0,0,104317.82692522682
13658200,0,0,104298.14710879962
13658350,0,0,104406.4834065622
13658500,0,0,103398.29036251648
13658650,0,0,103875.33637676509
13658800,0,0,101357.22862427442
13658950,0,0,101609.03708223636
13659100,0,0,101724.22554528141
13659250,0,0,105027.80909584678
13659400,0,0,103449.77598202402
13659550,0,0,101373.89358844304
13659700,0,0,101380.40674633764
13659850,0,0,105781.12871545128
13660000,0,0,103983.78689797234
13660150,0,0,103989.44031183224
13660300,0,0,103947.96117008677
13660450,0,0,104015.05927357044
13660600,0,0,103671.40347919626
13660750,0,0,99327.65226050348
13660900,0,0,99268.77067869062
13661050,0,0,100703.68783933324
13661200,0,0,103296.66489739988
13661350,0,0,103561.71468132029
13661500,0,0,103505.19482692682
13661650,0,0,101376.8938208591
13661800,0,0,101550.99876376342
13661950,0,0,102236.72024548124
13662100,0,0,102038.49691393242
13662250,0,0,103688.44845984508
13662400,0,0,103845.3891332732
13662550,0,0,103243.90877098664
13662700,0,0,103295.72191249381
13662850,0,0,103287.7742056289
13663000,0,0,103557.78132091332
13663150,0,0,104786.36645408657
13663300,0,0,104913.9205756286
13663450,0,0,103956.96845905595
13663600,0,0,103294.46771893937
13663750,0,0,103293.58350236116
13663900,0,0,103442.22259714828
13664050,0,0,103228.99552678449
13664200,0,0,103237.3845200987
13664350,0,0,102005.34427304282
13664500,0,0,101963.15044156271
13664650,0,0,103086.08921806302
13664800,0,0,102342.435076534
13664950,0,0,103475.42374185385
13665100,0,0,104816.86516549803
13665250,0,0,104826.30568088677
13665400,0,0,104633.355873242
13665550,0,0,102257.96389601401
13665700,0,0,105871.56803977948
13665850,0,0,105863.96985989941
13666000,0,0,102788.04115352812
13666150,0,0,102788.04115352812
13666300,0,0,103365.68771715164
13666450,0,0,105746.24829225898
13666600,0,0,104279.37447987116
13666750,0,0,102386.36297223707
13666900,0,0,102412.67876171078
13667050,0,0,102621.49562579372
13667200,0,0,102621.49562579372
13667350,0,0,102470.78039964741
13667500,0,0,102549.80661747359
13667650,0,0,103350.2576388102
13667800,0,0,104346.7376431226
13667950,0,0,101237.59038570384
13668100,0,0,101454.9548609755
13668250,0,0,104545.8145069013
13668400,0,0,105380.11959834397
13668550,0,0,105397.07388336794
13668700,0,0,105848.97210632848
13668850,0,0,103156.57294068094
13669000,0,0,103180.69054927939
13669150,0,0,105833.6750961746
13669300,0,0,105837.63370006692
13669450,0,0,105840.27149027723
13669600,0,0,106167.75507289909
13669750,0,0,104745.04994554538
13669900,0,0,105714.58630864804
13670050,0,0,105408.89201191567
13670200,0,0,105543.67797572991
13670350,0,0,107887.09147439212
13670500,0,0,104720.27438033451
13670650,0,0,104985.32598441331
13670800,0,0,104985.19537304486
13670950,0,0,105451.85863699537
13671100,0,0,105463.43039341673
13671250,0,0,104531.08341103244
13671400,0,0,104533.50877416047
13671550,0,0,104874.0681259784
13671700,0,0,106232.63156935076
13671850,0,0,106297.71903762515
13672000,0,0,110197.90664505794
13672150,0,0,110524.43977483826
13672300,0,0,105532.03651950913
13672450,0,0,108703.19256671646
13672600,0,0,107905.578091686
13672750,0,0,102615.30552073508
13672900,0,0,102739.34717363525
13673050,0,0,100993.96644765536
13673200,0,0,103902.30499174337
13673350,0,0,104547.8998293985
13673500,0,0,103537.75262393554
13673650,0,0,103464.8054062662
13673800,0,0,106544.98499351567
13673950,0,0,106189.37937073717
13674100,0,0,106103.94169774423
13674250,0,0,107699.84408006641
13674400,0,0,107602.15550163794
